Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Net Capacity Under STC (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?
57021,FRV AE Solar LLC,57699,Webberville Solar Project,TX,Travis,AES1,OP,PV,IPP Non-CHP,2,30.0,30.0,30.0,12,2011,,Y,,,,,,,,35,Y,,,,,
57022,Solar Power Inc.,57697,Aerojet I,CA,Sacramento,1,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2009,,Y,,,,,,,,3,Y,,,,,
57022,Solar Power Inc.,57698,Aerojet II,CA,Sacramento,1,OP,PV,IPP Non-CHP,2,2.7,2.7,2.7,6,2010,,Y,,,,,,,,2.7,Y,,,,,
57022,Solar Power Inc.,57722,North Palm Springs 4A,CA,Riverside,1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,10,2012,,Y,,,,,,,,4,Y,,,,,
57022,Solar Power Inc.,57743,North Palm Springs 1A,CA,Riverside,1,OP,PV,IPP Non-CHP,2,2.5,2.4,2.4,4,2012,,Y,,,,,,,,2.4,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,1,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,11,2011,,,,Y,,,,,,22.5,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,10,OP,PV,IPP Non-CHP,2,12.0,12.0,12.0,10,2012,,,,Y,,,,,,15.2,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,11,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,10,2012,,,,Y,,,,,,22.5,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,12,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,12,2012,,,,Y,,,,,,22.5,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,2,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,1,2012,,,,Y,,,,,,22.5,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,3,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2011,,,,Y,,,,,,14.1,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,4,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,5,2012,,,,Y,,,,,,22.5,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,5,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,6,2012,,,,Y,,,,,,22.5,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,6,OP,PV,IPP Non-CHP,2,8.0,8.0,8.0,8,2012,,,,Y,,,,,,11.3,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,7,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,9,2012,,,,Y,,,,,,21.9,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,8,OP,PV,IPP Non-CHP,2,12.0,12.0,12.0,10,2012,,,,Y,,,,,,15.6,Y,,,,,
57030,"Mesquite Solar 1, LLC",57707,Mesquite Solar 1,AZ,Maricopa,9,OP,PV,IPP Non-CHP,2,16.0,16.0,16.0,10,2012,,,,Y,,,,,,22,Y,,,,,
57036,Copper Mountain 1 LLC,56944,CM10,NV,Clark,PV01,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2008,,,,Y,,,,,,12.4,,Y,,,,
57036,Copper Mountain 1 LLC,57205,CM48,NV,Clark,PV02,OP,PV,IPP Non-CHP,2,8.0,8.0,8.0,6,2010,,,,Y,,,,,,10.1,,Y,,,,
57036,Copper Mountain 1 LLC,57205,CM48,NV,Clark,PV03,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,9,2010,,,,Y,,,,,,12.6,,Y,,,,
57036,Copper Mountain 1 LLC,57205,CM48,NV,Clark,PV04,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,10,2010,,,,Y,,,,,,12.6,,Y,,,,
57036,Copper Mountain 1 LLC,57205,CM48,NV,Clark,PV05,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,11,2010,,,,Y,,,,,,12.6,,Y,,,,
57036,Copper Mountain 1 LLC,57205,CM48,NV,Clark,PV06,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2010,,,,Y,,,,,,12.6,,Y,,,,
57044,"Constellation Solar New Jersey, LLC",57733,Benjamin Moore & Co. Solar,NJ,Morris,PV1,OP,PV,Commercial Non-CHP,4,1.4,1.4,1.4,12,2010,,,,Y,,,,,,1.8,Y,,,,,
57044,"Constellation Solar New Jersey, LLC",57745,The City of Vineland at West Vineland,NJ,Cumberland,PV1,OP,PV,IPP Non-CHP,2,3.7,3.7,3.7,10,2011,,,,Y,,,,,,4.8,Y,,,,,
57044,"Constellation Solar New Jersey, LLC",57746,The City of Vineland at North Vineland,NJ,Cumberland,PV1,OP,PV,IPP Non-CHP,2,2.3,2.3,2.3,10,2011,,,,Y,,,,,,3,Y,,,,,
57049,NFI Solar LLC,57734,Cherry Hill,NJ,Camden,CH,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,3,2010,,,,Y,,,,,,1.3,Y,,,,,
57049,NFI Solar LLC,57742,Vineland Headquarters,NJ,Cumberland,VHQ,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,6,2011,,,,Y,,,,,,1.3,Y,,,,,
57049,NFI Solar LLC,57750,Maple Solar,NJ,Cumberland,P1,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,5,2011,,,,Y,,,,,,3,Y,,,,,
57049,NFI Solar LLC,57750,Maple Solar,NJ,Cumberland,P2,OP,PV,IPP Non-CHP,2,0.8,0.8,0.8,9,2011,,,,Y,,,,,,3,Y,,,,,
57052,NRG Solar Arrowhead LLC,57747,FedEx Field Solar Facility,MD,Prince Georges,1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,9,2011,,,,Y,,,,,,1.9,Y,,,,,
57055,"SunE SPS1, LLC",57736,SPS1 Dollarhide,NM,Lea,1,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,9,2011,,Y,,,,,,,,10.7,Y,,,,,
57056,"SunE SPS2, LLC",57737,SPS2 Jal,NM,Lea,1,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,9,2011,,Y,,,,,,,,10.8,Y,,,,,
57057,"SunE SPS3, LLC",57738,SPS3 Lea,NM,Lea,1,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,11,2011,,Y,,,,,,,,10.6,Y,,,,,
57058,"SunE SPS5, LLC",57740,SPS5 Hopi,NM,Eddy,1,OP,PV,IPP Non-CHP,2,10.1,10.1,10.1,12,2011,,Y,,,,,,,,10.9,Y,,,,,
57059,"SunE SPS4, LLC",57739,SPS4 Monument,NM,Lea,1,OP,PV,IPP Non-CHP,2,10.1,10.1,10.1,12,2011,,Y,,,,,,,,10.8,Y,,,,,
57065,Constellation Solar Horizons LLC,57758,Mount Saint Mary's,MD,Frederick,PV1,OP,PV,IPP Non-CHP,2,13.7,13.7,13.7,7,2012,,,,Y,,,,,,16,,Y,,,,
57073,"Solar Star California XV, LLC",57764,Naval Air Weapons Station China Lake,CA,Kern,1,OP,PV,Commercial Non-CHP,4,11.1,11.1,11.1,9,2012,,Y,,,,,,,,13.8,Y,,,,,
57078,Ecogy Pennsylvania Systems LLC,57768,Longwood Gardens,PA,Chester,1,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,5,2010,,,,Y,,,,,,1.6,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",57772,Perdue Bridgeville Photovoltaic,DE,Sussex,BRID,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,7,2011,,N,,Y,,,,,,1.6,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",57879,Perdue Salisbury Photovoltaic,MD,Wicomico,SALI,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2011,,,,Y,,,,,,1.2,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58239,Kent County-Kennedyville,MD,Kent,PVKV,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,8,2012,,,,Y,,,,,,1.1,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58240,Kit Carson,NM,Taos,PV_KC,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,6,2012,,Y,,,,,,,,1.3,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58241,Rock Hall,MD,Kent,RCKHL,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2012,,,,Y,,,,,,1.3,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58243,Kent County - Worton Complex,MD,Kent,WRTN,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2012,,,,Y,,,,,,1.3,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58403,Bellingham PV,MA,Worcester,SO032,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,10,2013,,,,Y,,,,,,3.8,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58410,Marshfield PV,MA,Plymouth,SO032,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2013,,,,Y,,,,,,4,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58411,Orange PV,MA,Franklin,SO023,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2013,,,N,Y,,,,,,2.4,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58588,Sue Cleveland High School,NM,Sandoval,SCHS,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2013,,,,Y,,,,,,1.2,Y,,,,,
57081,"Washington Gas Energy Systems, Inc.",58589,Rio Rancho High School,NM,Sandoval,RRHS,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2013,,,,Y,,,,,,1.2,Y,,,,,
57083,Kingman Energy Corp,57775,Kingman 1,AZ,Mohave,PV,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,9,2011,,Y,,,,,,,,0.5,Y,,,,,
57087,RE Dillard LLC,57777,RE Dillard 1,CA,Sacramento,DL1,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,1,2012,,Y,,,,,,,,3.8,Y,,,,,
57087,RE Dillard LLC,57779,RE Dillard 2,CA,Sacramento,DIL2,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,1,2012,,Y,,,,,,,,3.8,Y,,,,,
57087,RE Dillard LLC,57781,RE Dillard 3,CA,Sacramento,DIL3,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,1,2012,,Y,,,,,,,,3.8,Y,,,,,
57087,RE Dillard LLC,57806,RE Dillard 4,CA,Sacramento,DIL4,OP,PV,IPP Non-CHP,2,0.4,0.4,0.4,1,2012,,,,Y,,,,,,0.5,Y,,,,,
57090,RE Kammerer LLC,57778,RE Kammerer 1,CA,Sacramento,KAM1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,1,2012,,Y,,,,,,,,6.3,Y,,,,,
57090,RE Kammerer LLC,57780,RE Kammerer 2,CA,Sacramento,KAM2,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,2,2012,,Y,,,,,,,,6.3,Y,,,,,
57090,RE Kammerer LLC,57782,RE Kammerer 3,CA,Sacramento,KAM3,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,2,2012,,Y,,,,,,,,6.3,Y,,,,,
57093,RE Bruceville LLC,57783,RE Bruceville 1,CA,Sacramento,BRU1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,1,2012,,Y,,,,,,,,6.3,Y,,,,,
57093,RE Bruceville LLC,57784,RE Bruceville 2,CA,Sacramento,BRU2,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,2,2012,,Y,,,,,,,,6.3,Y,,,,,
57093,RE Bruceville LLC,57785,RE Bruceville 3,CA,Sacramento,BRU3,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,2,2012,,Y,,,,,,,,6.3,Y,,,,,
57104,Golden Springs Development Company LLC,57796,Golden Springs Building C-1,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,2,2012,,,,Y,,,,,,1.3,Y,,,,,
57104,Golden Springs Development Company LLC,57797,Golden Springs Building D,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,3,2012,,,,Y,,,,,,1.4,Y,,,,,
57107,RE Bagdad Solar 1 LLC,57790,RE Bagdad Solar I LLC,AZ,Yavapai,1,OP,PV,IPP Non-CHP,2,15.0,16.6,16.6,12,2011,,Y,,,,,,,,16.6,Y,,,,,
57112,RE Ajo 1 LLC,57795,RE Ajo 1 LLC,AZ,Pima,1,OP,PV,IPP Non-CHP,2,4.5,4.5,4.5,8,2011,,Y,,,,,,,,5,Y,,,,,
57113,"ISH Solar Central, LLC",57799,"ISH Solar Central, LLC",NJ,Monmouth,1,OP,PV,IPP Non-CHP,2,1.4,1.4,1.4,10,2011,,,,Y,,,,,,4.4,Y,,,,,
57114,RE McKenzie LLC,57816,RE McKenzie 1,CA,Sacramento,MCK1,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,Y,,,,,,,,6.3,Y,,,,,
57114,RE McKenzie LLC,57817,RE McKenzie 2,CA,Sacramento,MCK2,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,Y,,,,,,,,6.3,Y,,,,,
57114,RE McKenzie LLC,57818,RE McKenzie 3,CA,Sacramento,MCK3,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,Y,,,,,,,,6.3,Y,,,,,
57114,RE McKenzie LLC,57819,RE McKenzie 4,CA,Sacramento,MCK4,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,Y,,,,,,,,6.3,Y,,,,,
57114,RE McKenzie LLC,57820,RE McKenzie 5,CA,Sacramento,MCK5,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,Y,,,,,,,,6.3,Y,,,,,
57114,RE McKenzie LLC,57821,RE McKenzie 6,CA,Sacramento,MCK6,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2012,,Y,,,,,,,,6.3,Y,,,,,
57124,Nautilus Solar WPU LLC,57805,William Paterson University,NJ,Passaic,WPU1,OP,PV,Commercial Non-CHP,4,1.4,1.4,1.4,10,2010,,,,Y,,,,,,1.4,Y,,,,,
57130,Janssen Pharmaceutical Co,57815,Titusville Solar,NJ,Mercer,PV1,OP,PV,Commercial Non-CHP,4,4.1,4.1,4.1,9,2010,N,Y,,N,N,,,,,4.1,Y,N,Y,,,
57130,Janssen Pharmaceutical Co,59055,Rariton OMP,NJ,Somerset,PV1,OP,PV,IPP Non-CHP,2,2.4,2.4,2.1,4,2012,,,,Y,N,,,,,2.4,Y,,,,,
57130,Janssen Pharmaceutical Co,59057,Skillman,NJ,Somerset,GEN 1,OP,PV,IPP Non-CHP,2,2.7,2.7,2.5,3,2011,,,,Y,N,,,,,2.7,Y,,,,,
57130,Janssen Pharmaceutical Co,59058,Vacaville,CA,Solano,GEN 1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2007,,,,Y,,,,,,1,Y,,,,,
57130,Janssen Pharmaceutical Co,59059,Raritan ITS,NJ,Somerset,GEN 1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,8,2010,,,,Y,N,,,,,2,Y,,,,,
57154,Heliocentric LLC,57831,Heliocentric,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.5,1.3,1.5,3,2012,,,,Y,,,,,,1.7,Y,,,,,
57159,L-8 Solar Project LLC,57836,L-8 Solar Project,CA,Los Angeles,TSM,OP,PV,IPP Non-CHP,2,1.5,1.3,1.5,5,2012,,,,Y,,,,,,1.7,Y,,,,,
57167,ISH Solar Hospitals LLC,57840,ISH Solar Hospital SDMC,CA,San Diego,1,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,12,2011,,,,Y,,,,,,6,Y,,,,,
57167,ISH Solar Hospitals LLC,57841,ISH Solar Hospital Downey,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,9,2011,,,,Y,,,,,,6,Y,,,,,
57176,WC Landfill Energy LLC,57848,WC Landfill Energy LLC,NJ,Warren,SOLAR,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,9,2013,,,,Y,,,,,,1.2,Y,,,,,
57177,SEAI Elk Grove LLC,57849,Green Acres Solar Facility 1,CA,Sacramento,GASF1,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2012,,Y,,,,,,,,3.6,Y,,,,,
57177,SEAI Elk Grove LLC,57850,Green Acres Solar Facility 2,CA,Sacramento,GASF2,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2012,,Y,,,,,,,,1.2,Y,,,,,
57194,City of Industry,57860,Industry MetroLink PV 1,CA,Los Angeles,1,OP,PV,Electric Utility,1,1.5,1.5,1.5,4,2012,,,,Y,,,,,,2,Y,,,,,
57213,Castle Rock Cooling,57870,Castle Rock Vineyards,CA,Tulare,SOLAR,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2010,,,,Y,,,,,,1.1,Y,,,,,
57219,Siete Solar LLC,57883,Queen Creek Solar Farm,AZ,Maricopa,GEN1,OP,PV,IPP Non-CHP,2,19.0,18.6,18.6,10,2012,,Y,,,,,,,,25.2,Y,,,,,
57262,Kern County Water Agency,57895,Improvement Dst No. 4,CA,Kern,ID4,OP,PV,Commercial Non-CHP,4,1.1,1.1,1.1,1,2009,,Y,,Y,,,,,,1.2,Y,,,,,
57271,NRG Solar Borrego I,57455,NRG Solar Borrego I,CA,San Diego,SB1,OP,PV,IPP Non-CHP,2,26.0,26.0,26.0,2,2013,,Y,,,,,,,,26.5,Y,,,,,
57273,SS San Antonio West LLC,57904,San Antonio West Solar Rooftop,CA,Riverside,CHNO,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,8,2012,,N,,Y,,,,,,1.5,Y,,,,,
57308,Amonix UASTP Solar Generation 1 LLC,57930,Amonix UASTP Solar Power Station,AZ,Pima,UAST,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,4,2011,Y,,Y,,,,,,,2,,,,,,Y
57309,Holyoke Solar LLC,57931,Holyoke Solar Cooperative at Mueller,MA,Hampden,PV1,OP,PV,IPP Non-CHP,2,2.7,2.7,2.7,12,2011,,,,Y,,,,,,3.5,Y,,,,,
57311,Constellation Solar Federal LLC,58029,Constellation New Energy Inc,NJ,Burlington,PV1,OP,PV,IPP Non-CHP,2,3.9,3.9,3.9,12,2011,,,,Y,,,,,,5,Y,,,,,
57313,SolarCity Corporation,57939,Walmart Casa Grande,AZ,Pinal,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2011,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,57939,Walmart Casa Grande,AZ,Pinal,2,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2011,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58086,Intel Folsom,CA,Sacramento,1,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,7,2010,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58086,Intel Folsom,CA,Sacramento,2,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,7,2010,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58586,Town of East Bridgewater,MA,Plymouth,1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2013,,Y,,,,,,,,2.4,Y,,,,,
57313,SolarCity Corporation,58631,Queen Anne's County,MD,Queen Annes,1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2013,,Y,,,,,,,,2.4,Y,,,,,
57313,SolarCity Corporation,58632,Actus Lend Lease DMAFB,AZ,Pima,1,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2009,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58633,Monterey Regional Water Pollution Contro,CA,Monterey,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2010,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58634,Lancaster Baptist Church,CA,Los Angeles,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2011,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58636,Sacramento Fairbain Water Treatment Plan,CA,Sacramento,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,2,2013,,Y,,,,,,,,1.1,Y,,,,,
57313,SolarCity Corporation,58954,Intel Folsom Phase 2,CA,Sacramento,PV,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,10,2012,,Y,,,,,,,,1.2,Y,,,,,
57318,Constellation Solar Net Metering LLC,57941,Town of Uxbridge MA at Commerce Dr,MA,Worcester,PV1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,6,2012,,,,Y,,,,,,2.3,Y,,,,,
57319,Constellation Solar Massachusetts LLC,57942,Town of Norfolk MA at Medway Branch,MA,Norfolk,PV1,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,6,2012,,,,Y,,,,,,1.6,Y,,,,,
57326,NJ Oak Solar LLC,57948,NJ Oak Solar Plant,NJ,Cumberland,OAK,OP,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2011,,,,Y,,,,,,12.5,Y,,,,,
57328,Shore Point Solar LLC,57951,Shore Point Solar,NJ,Monmouth,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2011,,,,Y,,,,,,1.2,,,,Y,,
57345,Butte-Glenn Community College District,57970,Butte College Main Campus Solar,CA,Butte,SOL1,OP,PV,Commercial Non-CHP,4,3.5,2.9,2.8,7,2011,,,,Y,,,,,,4.1,Y,,,,,
57354,Gestamp Asetym Solar North America,57982,Meridian Vineyards,CA,San Luis Obispo,PV-1,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2010,,,,Y,,,,,,0.6,Y,,,,,
57354,Gestamp Asetym Solar North America,57982,Meridian Vineyards,CA,San Luis Obispo,PV-2,OP,PV,IPP Non-CHP,2,0.6,0.6,0.6,12,2010,,,,Y,,,,,,0.7,Y,,,,,
57354,Gestamp Asetym Solar North America,58073,SEPV 1,CA,Los Angeles,SEPV,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2012,,Y,,,,,,,,2.3,Y,,,,,
57354,Gestamp Asetym Solar North America,58074,SEPV 2,CA,San Bernardino,SEPV,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2012,,Y,,,,,,,,2.2,Y,,,,,
57354,Gestamp Asetym Solar North America,58118,La Joya Del Sol,CA,Fresno,JDS1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,Y,,,,,,,,1.8,Y,,,,,
57354,Gestamp Asetym Solar North America,58144,SVEP Solar Project Company,VT,Bennington,SVEP1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,,Y,,,,,,,,2.2,Y,,,,,
57354,Gestamp Asetym Solar North America,58145,Williamstown Solar,VT,Orange,WTS_1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2012,,Y,,,,,,,,2.5,Y,,,,,
57360,SunE EPE1 LLC,57986,SunE EPE1 LLC,NM,Dona Ana,1,OP,PV,IPP Non-CHP,2,10.0,11.3,11.3,6,2012,,,Y,,,,,,,11.3,Y,,,,,
57361,SunE EPE2 LLC,57985,SunE EPE2 LLC,NM,Dona Ana,1,OP,PV,IPP Non-CHP,2,12.0,13.6,13.6,5,2012,,Y,,,,,,,,13.6,Y,,,,,
57365,Consolidated Edison Solutions Inc,57992,Boston Scientific Solar,MA,Norfolk,BSMA,OP,PV,IPP Non-CHP,2,1.1,1.1,1.1,12,2012,,,,Y,,,,,,1.3,Y,,,,,
57365,Consolidated Edison Solutions Inc,58032,Padelford Solar,MA,Bristol,PSMA,OP,PV,IPP Non-CHP,2,2.2,2.2,2.2,12,2012,,,,Y,,,,,,2.9,Y,,,,,
57365,Consolidated Edison Solutions Inc,58174,Wilson Solar,MA,Worcester,WSMA,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2013,,,,Y,,,,,,2.5,Y,,,,,
57365,Consolidated Edison Solutions Inc,58362,Quittacas Pond Solar,MA,Plymouth,QPMA,OP,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2013,,,,Y,,,,,,4.2,Y,,,,,
57365,Consolidated Edison Solutions Inc,58514,Desert Hot Springs Solar,CA,Riverside,DHCA,OP,PV,IPP Non-CHP,2,2.3,2.2,2.2,12,2013,,,,Y,,,,,,2.9,Y,,,,,
57369,"Apple, Inc",57994,Apple Data Center PV,NC,Catawba,PV1,OP,PV,Commercial Non-CHP,4,21.0,20.0,20.0,2,2013,,Y,,,,,,,,25,Y,,,,,
57369,"Apple, Inc",58466,Mesa Solar Array,AZ,Maricopa,MSA1,OP,PV,IPP Non-CHP,2,4.0,4.0,4.0,3,2013,,,,Y,,,,,,4.1,,Y,,,,
57369,"Apple, Inc",58701,Apple Data Center - PV2,NC,Catawba,PV2,OP,PV,Commercial Non-CHP,4,20.0,19.4,19.4,10,2013,,Y,,,,,,,,25,Y,,,,,
57383,Wasatch View Solar LLC,58006,Salt Palace Solar Gen Plant,UT,Salt Lake,1,OP,PV,IPP Non-CHP,2,0.8,0.8,0.8,5,2012,,,,Y,,,,,,1,Y,,,,,
57383,Wasatch View Solar LLC,58006,Salt Palace Solar Gen Plant,UT,Salt Lake,2,OP,PV,IPP Non-CHP,2,0.5,0.5,0.5,5,2012,,,,Y,,,,,,0.6,Y,,,,,
57386,SunE CPS3 LLC,58009,SunE CPS3 LLC,TX,Bexar,1,OP,PV,IPP Non-CHP,2,5.6,5.6,5.6,5,2012,,Y,,,,,,,,6.5,Y,,,,,
57386,SunE CPS3 LLC,58009,SunE CPS3 LLC,TX,Bexar,2,OP,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2012,,Y,,,,,,,,5.8,Y,,,,,
57389,IKEA Property Inc,58011,IKEA Savannah 490,GA,Chatham,PV,OP,PV,Commercial Non-CHP,4,1.2,1.2,1.2,9,2012,,,,Y,,,,,,1.5,Y,,,,,
57389,IKEA Property Inc,58012,IKEA Tampa 042,FL,Hillsborough,PV,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,8,2012,,,,Y,,,,,,1.2,Y,,,,,
57389,IKEA Property Inc,58013,IKEA Round Rock 027,TX,Williamson,PV,OP,PV,Commercial Non-CHP,4,1.4,1.3,1.3,9,2012,,,,Y,,,,,,1.6,Y,,,,,
57389,IKEA Property Inc,58014,IKEA Perryville 460,MD,Cecil,PV,OP,PV,Commercial Non-CHP,4,2.1,2.0,2.0,2,2013,,,,Y,,,,,,2.6,,,Y,,,
57389,IKEA Property Inc,58015,IKEA College Park 411,MD,Prince Georges,PV,OP,PV,Commercial Non-CHP,4,1.0,1.0,1.0,2,2012,,,,Y,,,,,,1.2,Y,,,,,
