Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Cofire Fuels?,Switch Between Oil and Natural Gas?
17127,Town of Shrewsbury - (MA),6125.0,Shrewsbury,MA,Worcester,3,Petroleum Liquids,IC,,S,X,X,,,2.8,0.8,2.8,2.8,0.6,N, , ,OP,X,12.0,1975.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N
17127,Town of Shrewsbury - (MA),6125.0,Shrewsbury,MA,Worcester,4,Petroleum Liquids,IC,,S,X,X,,,2.8,0.8,2.8,2.8,0.6,N, , ,OP,X,12.0,1975.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
17127,Town of Shrewsbury - (MA),6125.0,Shrewsbury,MA,Worcester,5,Petroleum Liquids,IC,,S,X,X,,,2.8,0.8,2.8,2.8,0.6,N, , ,OP,X,5.0,1978.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,1,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,6.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,2,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,6.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,3,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,6.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,4,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,6.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,5,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,12.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,6,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,12.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,7,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,12.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6126.0,Fairfield Pumped Storage,SC,Fairfield,8,Hydroelectric Pumped Storage,PS,,S,X,X,,,63.9,0.9,72,72,50,N, , ,OP,X,12.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
17539,South Carolina Electric&Gas Company,6127.0,V C Summer,SC,Fairfield,1,Nuclear,ST,,J,X,X,,,1029.6,0.905,971,992,150,N, , ,OP,X,1.0,1984.0, , ,N,Electric Utility,1.0,X,NUC,,,,,,,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N
9339,International Bound & Wtr Comm,6128.0,Amistad Dam & Power,TX,Val Verde,1,Conventional Hydroelectric,HY,,S,X,X,,,33.0,0.9,29,29,29,N, , ,OP,X,6.0,1983.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
9339,International Bound & Wtr Comm,6128.0,Amistad Dam & Power,TX,Val Verde,2,Conventional Hydroelectric,HY,,S,X,X,,,33.0,0.9,29,29,27,N, , ,OP,X,10.0,1983.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6130.0,Carters,GA,Murray,1,Conventional Hydroelectric,HY,,S,X,X,,,125.0,0.95,143,143,120,N, , ,OP,X,11.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6130.0,Carters,GA,Murray,2,Conventional Hydroelectric,HY,,S,X,X,,,125.0,0.95,143,143,120,N, , ,OP,X,7.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6130.0,Carters,GA,Murray,3,Hydroelectric Pumped Storage,PS,,S,X,X,,,125.0,0.95,143,143,120,N, , ,OP,X,9.0,1977.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6130.0,Carters,GA,Murray,4,Hydroelectric Pumped Storage,PS,,S,X,X,,,125.0,0.95,143,143,120,N, , ,OP,X,6.0,1977.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6131.0,Jones Bluff,AL,Autauga,1,Conventional Hydroelectric,HY,,S,X,X,,,20.5,0.95,20.5,20.5,15,N, , ,OP,X,6.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6131.0,Jones Bluff,AL,Autauga,2,Conventional Hydroelectric,HY,,S,X,X,,,20.5,0.95,20.5,20.5,15,N, , ,OP,X,7.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6131.0,Jones Bluff,AL,Autauga,3,Conventional Hydroelectric,HY,,S,X,X,,,20.5,0.95,20.5,20.5,15,N, , ,OP,X,9.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6131.0,Jones Bluff,AL,Autauga,4,Conventional Hydroelectric,HY,,S,X,X,,,20.5,0.95,20.5,20.5,15,N, , ,OP,X,10.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,1,Conventional Hydroelectric,HY,,S,X,X,,,75.0,0.95,84,84,75,N, , ,OP,X,1.0,1985.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,2,Conventional Hydroelectric,HY,,S,X,X,,,75.0,0.95,84,84,75,N, , ,OP,X,2.0,1985.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,3,Conventional Hydroelectric,HY,,S,X,X,,,75.0,0.95,84,84,75,N, , ,OP,X,7.0,1985.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,4,Conventional Hydroelectric,HY,,S,X,X,,,75.0,0.95,84,84,75,N, , ,OP,X,1.0,1986.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,5,Hydroelectric Pumped Storage,PS,,S,X,X,,,82.0,0.95,82,82,82,N, , ,OP,X,9.0,2002.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,6,Hydroelectric Pumped Storage,PS,,S,X,X,,,82.0,0.95,82,82,82,N, , ,OP,X,9.0,2002.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,7,Hydroelectric Pumped Storage,PS,,S,X,X,,,82.0,0.95,82,82,82,N, , ,OP,X,9.0,2002.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19375,USCE-Savannah District,6132.0,Richard B Russell,GA,Elbert,8,Hydroelectric Pumped Storage,PS,,S,X,X,,,82.0,0.95,82,82,82,N, , ,OP,X,9.0,2002.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6133.0,West Point (GA),GA,Troup,1,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.9,3,3,3,N, , ,OP,X,4.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6133.0,West Point (GA),GA,Troup,2,Conventional Hydroelectric,HY,,S,X,X,,,35.0,0.9,42,42,35,N, , ,OS,X,4.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,,10,10,12,2016, , , , ,,, , , ,, , ,,
27813,USCE-Mobile District,6133.0,West Point (GA),GA,Troup,3,Conventional Hydroelectric,HY,,S,X,X,,,35.0,0.9,42,42,35,N, , ,OP,X,4.0,1975.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,,0,10M,,,,,,,,10,10,12,2016, , , , ,,, , , ,, , ,,
18715,Texas Municipal Power Agency,6136.0,Gibbons Creek,TX,Grimes,1,Conventional Steam Coal,ST,,S,X,X,GIB_GIB_CRG1,,453.5,0.9,470,470,150,N, , ,OP,X,10.0,1983.0, , ,N,Electric Utility,1.0,X,SUB,,,,,,NG,,,,N,N, ,12H,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N
17633,Southern Indiana Gas & Elec Co,6137.0,A B Brown,IN,Posey,1,Conventional Steam Coal,ST,,S,X,X,SIGE.10ABBGN1,SIGE.10ABBGN1,265.2,0.9,245,245,120,N, , ,OP,X,3.0,1979.0, , ,N,Electric Utility,1.0,X,BIT,NG,,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,N, , ,N,
17633,Southern Indiana Gas & Elec Co,6137.0,A B Brown,IN,Posey,2,Conventional Steam Coal,ST,,S,X,X,SIGE.10ABBGN2,SIGE.10ABBGN2,265.2,0.9,245,245,120,N, , ,OP,X,2.0,1986.0, , ,N,Electric Utility,1.0,X,BIT,NG,,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,N, , ,N,
17633,Southern Indiana Gas & Elec Co,6137.0,A B Brown,IN,Posey,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SIGE.10ABGTGT,SIGE.10ABGTGT,88.2,0.85,80,87,10,N, , ,OP,X,6.0,1991.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,Y
17633,Southern Indiana Gas & Elec Co,6137.0,A B Brown,IN,Posey,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SIGE.10ABBROWUN4,SIGE.10ABBROWUN4,88.2,0.85,80,87,10,N, , ,OP,X,5.0,2002.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N
17698,Southwestern Electric Power Co,6138.0,Flint Creek,AR,Benton,1,Conventional Steam Coal,ST,,J,X,X,,,558.0,0.9,528,528,180,N, , ,OP,X,5.0,1978.0, , ,N,Electric Utility,1.0,X,SUB,DFO,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N
17698,Southwestern Electric Power Co,6139.0,Welsh,TX,Titus,1,Conventional Steam Coal,ST,,S,X,X,,,558.0,0.9,528,528,150,N, , ,OP,X,3.0,1977.0, , ,N,Electric Utility,1.0,X,SUB,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N
17698,Southwestern Electric Power Co,6139.0,Welsh,TX,Titus,2,Conventional Steam Coal,ST,,S,X,X,,,558.0,0.9,528,528,150,N, , ,OP,X,4.0,1980.0,4,2016,N,Electric Utility,1.0,X,SUB,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N
17698,Southwestern Electric Power Co,6139.0,Welsh,TX,Titus,3,Conventional Steam Coal,ST,,S,X,X,,,558.0,0.9,528,528,150,N, , ,OP,X,3.0,1982.0, , ,N,Electric Utility,1.0,X,SUB,,,,,,DFO,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N
26618,USCE-St Louis District,6140.0,Clarence Cannon,MO,Ralls,1,Conventional Hydroelectric,HY,,S,X,X,,,27.0,0.95,27,27,27,N, , ,OP,X,11.0,1984.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
26618,USCE-St Louis District,6140.0,Clarence Cannon,MO,Ralls,2,Hydroelectric Pumped Storage,PS,,S,X,X,,,31.0,0.95,31,31,31,N, , ,OP,X,11.0,1984.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
25477,USCE-Kansas City District,6141.0,Harry Truman,MO,Benton,1,Hydroelectric Pumped Storage,PS,,S,X,X,,,26.9,0.95,31,31,3,N, , ,OP,X,5.0,1982.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
25477,USCE-Kansas City District,6141.0,Harry Truman,MO,Benton,2,Hydroelectric Pumped Storage,PS,,S,X,X,,,26.9,0.95,31,31,3,N, , ,OP,X,8.0,1982.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
25477,USCE-Kansas City District,6141.0,Harry Truman,MO,Benton,3,Hydroelectric Pumped Storage,PS,,S,X,X,,,26.9,0.95,31,31,3,N, , ,OP,X,7.0,1982.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
25477,USCE-Kansas City District,6141.0,Harry Truman,MO,Benton,4,Hydroelectric Pumped Storage,PS,,S,X,X,,,26.9,0.95,31,31,3,N, , ,OP,X,2.0,1982.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
25477,USCE-Kansas City District,6141.0,Harry Truman,MO,Benton,5,Hydroelectric Pumped Storage,PS,,S,X,X,,,26.9,0.95,31,31,3,N, , ,OP,X,12.0,1981.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
25477,USCE-Kansas City District,6141.0,Harry Truman,MO,Benton,6,Hydroelectric Pumped Storage,PS,,S,X,X,,,26.9,0.95,31,31,3,N, , ,OA,X,12.0,1979.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19647,USCE-Little Rock District,6142.0,Ozark,AR,Franklin,1,Conventional Hydroelectric,HY,,S,X,X,,,20.0,0.95,23,23,7,N, , ,OP,X,11.0,1972.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19647,USCE-Little Rock District,6142.0,Ozark,AR,Franklin,2,Conventional Hydroelectric,HY,,S,X,X,,,20.0,0.95,23,23,7,N, , ,OP,X,8.0,1973.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19647,USCE-Little Rock District,6142.0,Ozark,AR,Franklin,3,Conventional Hydroelectric,HY,,S,X,X,,,20.0,0.95,23,23,7,N, , ,OP,X,10.0,1973.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19647,USCE-Little Rock District,6142.0,Ozark,AR,Franklin,4,Conventional Hydroelectric,HY,,S,X,X,,,20.0,0.95,23,23,7,N, , ,OP,X,12.0,1973.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19647,USCE-Little Rock District,6142.0,Ozark,AR,Franklin,5,Conventional Hydroelectric,HY,,S,X,X,,,20.0,0.95,23,23,7,N, , ,OP,X,5.0,1974.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,
56211,KCP&L Greater Missouri Operations Co,6144.0,Kansas City International,MO,Platte,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,MPSTWA1UN1,MPSTWA1UN1,18.0,0.9,16.7,16.7,5,N, , ,OS,X,4.0,1977.0, , ,N,Electric Utility,1.0,X,NG,JF,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,N
56211,KCP&L Greater Missouri Operations Co,6144.0,Kansas City International,MO,Platte,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,MPSTWA1UN2,MPSTWA1UN2,18.0,0.9,16.9,16.9,5,N, , ,OS,X,4.0,1977.0, , ,N,Electric Utility,1.0,X,NG,JF,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,N
55983,Luminant Generation Company LLC,6145.0,Comanche Peak,TX,Somervell,1,Nuclear,ST,,W,X,X,,,1215.0,0.9,1205,1235,1112,N, , ,OP,X,8.0,1990.0, , ,N,IPP Non-CHP,2.0,X,NUC,,,,,,,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,
55983,Luminant Generation Company LLC,6145.0,Comanche Peak,TX,Somervell,2,Nuclear,ST,,W,X,X,,,1215.0,0.9,1195,1225,1103,N, , ,OP,X,4.0,1993.0, , ,N,IPP Non-CHP,2.0,X,NUC,,,,,,,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,
55983,Luminant Generation Company LLC,6146.0,Martin Lake,TX,Rusk,1,Conventional Steam Coal,ST,,W,X,X,,,793.2,0.95,800,815,734,N, , ,OP,X,5.0,1977.0, , ,N,IPP Non-CHP,2.0,X,LIG,SUB,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,Y,
55983,Luminant Generation Company LLC,6146.0,Martin Lake,TX,Rusk,2,Conventional Steam Coal,ST,,W,X,X,,,793.2,0.95,805,820,738,N, , ,OP,X,5.0,1978.0, , ,N,IPP Non-CHP,2.0,X,LIG,SUB,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,Y,
55983,Luminant Generation Company LLC,6146.0,Martin Lake,TX,Rusk,3,Conventional Steam Coal,ST,,W,X,X,,,793.2,0.95,805,820,738,N, , ,OP,X,4.0,1979.0, , ,N,IPP Non-CHP,2.0,X,LIG,SUB,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,Y,
55983,Luminant Generation Company LLC,6147.0,Monticello,TX,Titus,1,Conventional Steam Coal,ST,,W,X,X,,,593.4,0.92,535,580,522,N, , ,OP,X,12.0,1974.0, , ,N,IPP Non-CHP,2.0,X,SUB,LIG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,Y,
55983,Luminant Generation Company LLC,6147.0,Monticello,TX,Titus,2,Conventional Steam Coal,ST,,W,X,X,,,593.4,0.92,535,580,522,N, , ,OP,X,12.0,1975.0, , ,N,IPP Non-CHP,2.0,X,SUB,LIG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,Y,
55983,Luminant Generation Company LLC,6147.0,Monticello,TX,Titus,3,Conventional Steam Coal,ST,,W,X,X,,,793.2,0.95,795,795,716,N, , ,OP,X,6.0,1995.0, , ,N,IPP Non-CHP,2.0,X,SUB,LIG,DFO,,,,DFO,,,,N,, ,OVER,,Y,,,,Y,, , , , , , , , ,,, , , ,, , ,Y,
50161,FirstEnergy Nuclear Operating Company,6149.0,Davis Besse,OH,Ottawa,1,Nuclear,ST,,W,X,X,,,925.2,0.9,894,908,110,N, , ,OP,X,11.0,1977.0, , ,N,IPP Non-CHP,2.0,X,NUC,,,,,,,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,
18642,Tennessee Valley Authority,6150.0,Bellefonte,AL,Jackson,DG-1,Petroleum Liquids,IC,,S,X,X,,,7.0, ,7,7, ,N, , ,OS,X,12.0,1998.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6150.0,Bellefonte,AL,Jackson,DG-2,Petroleum Liquids,IC,,S,X,X,,,7.0, ,7,7, ,N, , ,OS,X,12.0,1998.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6151.0,Raccoon Mountain,TN,Hamilton,1,Hydroelectric Pumped Storage,PS,,S,X,X,,,428.4,0.9,404.7,404.7,40,N, , ,OP,X,1.0,1979.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6151.0,Raccoon Mountain,TN,Hamilton,2,Hydroelectric Pumped Storage,PS,,S,X,X,,,428.4,0.9,404.1,404.1,300,N, , ,OP,X,12.0,1978.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6151.0,Raccoon Mountain,TN,Hamilton,3,Hydroelectric Pumped Storage,PS,,S,X,X,,,428.4,0.9,403.5,403.5,300,N, , ,OP,X,2.0,1979.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6151.0,Raccoon Mountain,TN,Hamilton,4,Hydroelectric Pumped Storage,PS,,S,X,X,,,428.4,0.9,404,404,300,N, , ,OP,X,8.0,1979.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6152.0,Sequoyah,TN,Hamilton,1,Nuclear,ST,,S,X,X,,,1220.5,0.9,1152,1177.4,1152,N, , ,OP,X,7.0,1981.0, , ,N,Electric Utility,1.0,X,NUC,,,,,,,,,,,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,
18642,Tennessee Valley Authority,6152.0,Sequoyah,TN,Hamilton,2,Nuclear,ST,,S,X,X,,,1220.5,0.9,1125.7,1155.1,1125.7,N, , ,OP,X,6.0,1982.0, , ,N,Electric Utility,1.0,X,NUC,,,,,,,,,,,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19436,Union Electric Co - (MO),6153.0,Callaway,MO,Callaway,1,Nuclear,ST,,S,X,X,AMMO.CALLAWAY1,,1235.8,0.9,1190,1236,800,N, , ,OP,X,12.0,1984.0, , ,N,Electric Utility,1.0,X,NUC,,,,,,,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,,
19436,Union Electric Co - (MO),6155.0,Rush Island,MO,Jefferson,1,Conventional Steam Coal,ST,,S,X,X,AMMO.RUSHIS1,AMMO.RUSHIS1,621.0,0.9,590,611,275,N, , ,OP,X,3.0,1976.0, , ,N,Electric Utility,1.0,X,SUB,DFO,,,,,,,,,N,, ,OVER,,Y,,,Y,N,, , , , , , , , ,,, , , ,, , ,,
19436,Union Electric Co - (MO),6155.0,Rush Island,MO,Jefferson,2,Conventional Steam Coal,ST,,S,X,X,AMMO.RUSHIS2,AMMO.RUSHIS2,621.0,0.9,590,611,280,N, , ,OP,X,3.0,1977.0, , ,N,Electric Utility,1.0,X,SUB,DFO,,,,,,,,,N,, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,,
