Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
17539,South Carolina Electric&Gas Company,55927,Jasper,SC,Jasper,CT3,OP,CT,Electric Utility,1,198.9,151,174,NG,DFO,N,,,,,,,Y,Y,147,174,147,174,1H,1H,Y,,Y,
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,CT1A,OP,CT,Electric Utility,1,165.0,150,170,NG,DFO,N,,,,,,,Y,N,146,146,146,146,UNK,UNK,Y,,Y,
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,CT1B,OP,CT,Electric Utility,1,165.0,150,170,NG,DFO,N,,,,,,,Y,N,146,146,146,146,UNK,UNK,Y,,Y,
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,CT2A,OP,GT,Electric Utility,1,165.0,146,180,NG,DFO,N,,,,,,,Y,N,146,146,146,146,UNK,UNK,Y,,Y,
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,CT2B,OP,GT,Electric Utility,1,165.0,146,180,NG,DFO,N,,,,,,,Y,N,146,146,146,146,UNK,UNK,Y,,Y,
17554,"South Carolina Genertg Co, Inc",3298,Williams,SC,Berkeley,1,OP,GT,Electric Utility,1,26.9,20,26,NG,DFO,Y,NG,DFO,,,,,Y,Y,20,26,20,26,6H,6H,Y,Y,,
17554,"South Carolina Genertg Co, Inc",3298,Williams,SC,Berkeley,2,OP,GT,Electric Utility,1,26.9,20,26,NG,DFO,Y,NG,DFO,,,,,Y,Y,20,26,20,26,6H,6H,Y,Y,,
17568,South Mississippi El Pwr Assn,2070,Moselle,MS,Jones,3,OP,ST,Electric Utility,1,59.0,59,59,NG,RFO,N,,,,,,,Y,Y,59, ,59, ,6H,6H,Y,Y,Y,
17568,South Mississippi El Pwr Assn,2070,Moselle,MS,Jones,4,OP,GT,Electric Utility,1,83.0,75,83,NG,DFO,N,,,,,,,Y,Y,75, ,75, ,6H,6H,Y,Y,Y,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,1,OP,ST,Electric Utility,1,22.0,23,23,NG,DFO,N,,,,,,,Y,Y,22,22,22,22,1H,1H,N,,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,2,OP,ST,Electric Utility,1,22.0,23,23,NG,DFO,N,,,,,,,Y,Y,22,22,22,22,1H,1H,N,,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,3,OP,ST,Electric Utility,1,22.0,23,23,NG,DFO,N,,,,,,,Y,Y,22,22,22,22,1H,1H,N,,,
17583,"South Texas Electric Coop, Inc",3631,Sam Rayburn,TX,Victoria,1,OP,GT,Electric Utility,1,11.2,10.5,13,NG,DFO,N,,,,,,,Y,N,11,11,11,11,6H,6H,N,,,
17583,"South Texas Electric Coop, Inc",3631,Sam Rayburn,TX,Victoria,10,OP,CA,Electric Utility,1,42.0,37,37,NG,,N,,,,,,,Y,Y,36,36,36,36,1H,1H,Y,,Y,
17583,"South Texas Electric Coop, Inc",3631,Sam Rayburn,TX,Victoria,2,OP,GT,Electric Utility,1,11.2,11.5,14,NG,DFO,N,,,,,,,Y,N,11,11,11,11,6H,6H,N,,,
17583,"South Texas Electric Coop, Inc",3631,Sam Rayburn,TX,Victoria,7,OP,CT,Electric Utility,1,49.2,49,49,NG,DFO,N,,,,,,,Y,N,49,49,48,48,1H,1H,Y,,Y,
17583,"South Texas Electric Coop, Inc",3631,Sam Rayburn,TX,Victoria,8,OP,CT,Electric Utility,1,49.2,49,49,NG,DFO,N,,,,,,,Y,N,49,49,48,48,1H,1H,Y,,Y,
17583,"South Texas Electric Coop, Inc",3631,Sam Rayburn,TX,Victoria,9,OP,CT,Electric Utility,1,49.2,48,48,NG,DFO,N,,,,,,,Y,N,48,49,48,48,1H,1H,Y,,Y,
17604,Southern Minnesota Beet Sugar,54533,Southern Minnesota Beet Sugar,MN,Renville,0001,OA,ST,Industrial CHP,7,7.5,7.5,7.5,SUB,RFO,Y,SUB,RFO,,,,,N,, , , , ,,,,,,
17610,SP Fiber Technologies LLC,54004,Dublin Mill,GA,Laurens,GEN1,OP,ST,Industrial CHP,7,45.0,44,44,BIT,OBS,Y,BIT,NG,OBS,TDF,,,N,, , , , ,,,,,,
17610,SP Fiber Technologies LLC,54004,Dublin Mill,GA,Laurens,GEN2,OP,GT,Industrial CHP,7,37.1,40,42,NG,DFO,Y,NG,DFO,,,,,Y,Y,32, ,32, ,OVER,6H,Y,Y,,
17632,Southern Illinois Power Coop,976,Marion,IL,Williamson,5,SB,GT,Electric Utility,1,75.0,70,80,NG,DFO,N,,,,,,,Y,Y,70,90,70,90,1H,1H,N,,,
17632,Southern Illinois Power Coop,976,Marion,IL,Williamson,6,SB,GT,Electric Utility,1,75.0,70,80,NG,DFO,N,,,,,,,Y,Y,70,90,70,90,1H,1H,N,,,
17633,Southern Indiana Gas & Elec Co,1011,Broadway (IN),IN,Vanderburgh,2,OP,GT,Electric Utility,1,88.8,65,75,NG,DFO,N,,,,,,,Y,N,65,75,65,75,UNK,6H,Y,Y,,
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,IN,Posey,4,OP,GT,Electric Utility,1,88.2,80,87,NG,DFO,N,,,,,,,Y,N,80,87,80,87,24H,24H,Y,Y,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,1,OP,GT,IPP Non-CHP,2,91.9,74.8,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,10,OP,GT,IPP Non-CHP,2,91.9,75.2,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,2,OP,GT,IPP Non-CHP,2,91.9,74,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,3,OP,GT,IPP Non-CHP,2,91.9,74.7,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,4,OP,GT,IPP Non-CHP,2,91.9,75,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,5,OP,GT,IPP Non-CHP,2,91.9,74.7,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,6,OP,GT,IPP Non-CHP,2,91.9,74.9,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,7,OP,GT,IPP Non-CHP,2,91.9,75,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,8,OP,GT,IPP Non-CHP,2,91.9,74,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7709,Dahlberg,GA,Jackson,9,OP,GT,IPP Non-CHP,2,91.9,75,89,NG,DFO,N,,,,,,,Y,Y,75,89,75,89,6H,6H,N,,,
17650,Southern Power Co,7826,Rowan,NC,Rowan,001,OP,GT,IPP Non-CHP,2,199.4,154,178,NG,DFO,N,,,,,,,Y,Y,154,178,154,178,6H,6H,N,,,
17650,Southern Power Co,7826,Rowan,NC,Rowan,002,OP,GT,IPP Non-CHP,2,199.4,154,178,NG,DFO,N,,,,,,,Y,Y,154,178,154,178,6H,6H,N,,,
17650,Southern Power Co,7826,Rowan,NC,Rowan,003,OP,GT,IPP Non-CHP,2,199.4,154,178,NG,DFO,N,,,,,,,Y,Y,154,178,154,178,6H,6H,N,,,
17650,Southern Power Co,7826,Rowan,NC,Rowan,4,OP,CT,IPP Non-CHP,2,199.4,462.6,503,NG,DFO,N,,,,,,,Y,Y,462.6,503,462.6,503,6H,6H,N,,,
17650,Southern Power Co,55267,Edward L. Addison Generating Plant,GA,Upson,712,OP,GT,IPP Non-CHP,2,175.3,151.7,172,NG,DFO,N,,,,,,,Y,Y,151.74,172.02,151.74,172.02,6H,6H,Y,,Y,
17650,Southern Power Co,55267,Edward L. Addison Generating Plant,GA,Upson,713,OP,GT,IPP Non-CHP,2,175.3,152.1,172.4,NG,DFO,N,,,,,,,Y,Y,152.1,172.4,152.1,172.4,6H,6H,Y,,Y,
17650,Southern Power Co,55267,Edward L. Addison Generating Plant,GA,Upson,714,OP,GT,IPP Non-CHP,2,175.3,149.5,169.5,NG,DFO,N,,,,,,,Y,Y,149.48,169.46,148.48,169.46,6H,6H,Y,,Y,
17650,Southern Power Co,55267,Edward L. Addison Generating Plant,GA,Upson,715,OP,GT,IPP Non-CHP,2,175.3,145.5,165,NG,DFO,N,,,,,,,Y,Y,145.53,164.98,145.53,164.98,6H,6H,Y,,Y,
17650,Southern Power Co,55286,Oleander Power Project LP,FL,Brevard,OG1,OP,GT,IPP Non-CHP,2,198.9,163.8,175.6,NG,DFO,N,,,,,,,Y,Y,163.8,175.6,163.8,175.6,6H,6H,N,,,
17650,Southern Power Co,55286,Oleander Power Project LP,FL,Brevard,OG2,OP,GT,IPP Non-CHP,2,198.9,155.4,166.5,NG,DFO,N,,,,,,,Y,Y,155.4,166.5,155.4,166.5,6H,6H,N,,,
17650,Southern Power Co,55286,Oleander Power Project LP,FL,Brevard,OG3,OP,GT,IPP Non-CHP,2,198.9,155.1,166.3,NG,DFO,N,,,,,,,Y,Y,155.1,166.3,155.1,166.3,6H,6H,N,,,
17650,Southern Power Co,55286,Oleander Power Project LP,FL,Brevard,OG4,OP,GT,IPP Non-CHP,2,198.9,155.7,166.8,NG,DFO,N,,,,,,,Y,Y,155.7,166.8,155.7,166.8,6H,6H,N,,,
17650,Southern Power Co,55286,Oleander Power Project LP,FL,Brevard,OG5,OP,GT,IPP Non-CHP,2,198.8,160.2,182,NG,DFO,N,,,,,,,Y,Y,160.2,182,160.2,182,6H,6H,N,,,
17650,Southern Power Co,55821,Curtis H Stanton Energy Center,FL,Orange,A,OP,CT,IPP Non-CHP,2,203.2,656.9,656.9,NG,DFO,N,,,,,,,Y,Y,656.9,659.6,659.6,659.6,6H,6H,N,,,
17650,Southern Power Co,55821,Curtis H Stanton Energy Center,FL,Orange,B,OP,CT,IPP Non-CHP,2,203.2, , ,NG,DFO,N,,,,,,,Y,Y, , , , ,6H,6H,N,,,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,1,OP,GT,IPP Non-CHP,2,184.0,180,210,NG,DFO,N,,,,,,,Y,Y,178,180,178,180,6H,6H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,2,OP,GT,IPP Non-CHP,2,184.0,180,210,NG,DFO,N,,,,,,,Y,Y,178,180,178,180,6H,6H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,3,OP,GT,IPP Non-CHP,2,184.0,180,210,NG,DFO,N,,,,,,,Y,Y,178,180,178,180,6H,6H,Y,,Y,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,4,OP,GT,IPP Non-CHP,2,184.0,180,210,NG,DFO,N,,,,,,,Y,Y,178,180,178,180,6H,6H,Y,,Y,
17690,SOWEGA Power LLC,7768,Sowega Power,GA,Mitchell,CTG2,OP,GT,IPP Non-CHP,2,49.8,48.5,48.5,NG,DFO,N,,,,,,,Y,Y,48.5,48.5,48.5,48.5,1H,1H,Y,Y,Y,
17690,SOWEGA Power LLC,7768,Sowega Power,GA,Mitchell,CTG3,OP,GT,IPP Non-CHP,2,49.8,48.5,48.5,NG,DFO,N,,,,,,,Y,Y,48.5,48.5,48.5,48.5,1H,1H,Y,Y,Y,
17698,Southwestern Electric Power Co,1417,Lieberman,LA,Caddo,3,OP,ST,Electric Utility,1,114.0,109,109,NG,RFO,Y,NG,DFO,,,,,Y,Y,109,109,109,109,6H,6H,Y,Y,Y,
17698,Southwestern Electric Power Co,1417,Lieberman,LA,Caddo,4,OP,ST,Electric Utility,1,114.0,108,108,NG,RFO,Y,NG,DFO,,,,,Y,Y,108,108,108,108,6H,6H,Y,Y,Y,
17698,Southwestern Electric Power Co,3476,Knox Lee,TX,Gregg,5,OP,ST,Electric Utility,1,351.0,342,348,NG,RFO,Y,NG,RFO,,,,,Y,Y,342, ,285, ,24H,,Y,,Y,
17698,Southwestern Electric Power Co,3478,Wilkes,TX,Marion,1,OP,ST,Electric Utility,1,180.0,174,174,NG,DFO,Y,NG,DFO,RFO,,,,Y,Y,174,174,168,168,6H,1H,N,,,
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,1,OP,ST,Electric Utility,1,247.5,243,243,NG,DFO,Y,NG,DFO,,,,,Y,N,243, ,243, ,6H,,Y,,,Y
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,2,OP,ST,Electric Utility,1,247.5,243,243,NG,DFO,Y,NG,DFO,,,,,Y,N,243, ,243, ,6H,,Y,,,Y
17718,Southwestern Public Service Co,3485,Plant X,TX,Lamb,2,OP,ST,Electric Utility,1,98.0,90,90,NG,DFO,Y,NG,DFO,,,,,Y,N,91, ,91, ,1H,,N,,,
17718,Southwestern Public Service Co,3485,Plant X,TX,Lamb,4,OP,ST,Electric Utility,1,190.4,190,190,NG,DFO,Y,NG,DFO,,,,,Y,N,189, ,125, ,1H,,N,,,
17718,Southwestern Public Service Co,6193,Harrington,TX,Potter,1,OP,ST,Electric Utility,1,360.0,339,339,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17718,Southwestern Public Service Co,6193,Harrington,TX,Potter,2,OP,ST,Electric Utility,1,360.0,339,339,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17718,Southwestern Public Service Co,6193,Harrington,TX,Potter,3,OP,ST,Electric Utility,1,360.0,340,340,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17718,Southwestern Public Service Co,6194,Tolk,TX,Lamb,1,OP,ST,Electric Utility,1,567.9,532,532,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17718,Southwestern Public Service Co,6194,Tolk,TX,Lamb,2,OP,ST,Electric Utility,1,567.9,535,535,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17824,Spring Valley Pub Utils Comm,2013,Spring Valley,MN,Fillmore,2,OP,IC,Electric Utility,1,1.1,1.1,1.1,DFO,NG,N,,,,,,,Y,Y,1.07, ,1.07, ,1H,1H,Y,,,Y
17824,Spring Valley Pub Utils Comm,2013,Spring Valley,MN,Fillmore,3,OP,IC,Electric Utility,1,2.0,2,2,DFO,NG,N,,,,,,,Y,Y,2, ,2, ,1H,1H,Y,,,Y
17828,City of Springfield - (IL),7425,Interstate,IL,Sangamon,1,OP,GT,Electric Utility,1,138.6,112,129,NG,DFO,N,,,,,,,Y,Y,128,128,127,127,72H,72H,Y,Y,Y,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,1,OP,ST,Electric Utility,1,22.0,21,21,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,2,OP,ST,Electric Utility,1,22.0,21,21,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,3,OP,ST,Electric Utility,1,44.0,41,41,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,4,OP,ST,Electric Utility,1,60.0,56,56,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,5,OP,ST,Electric Utility,1,105.0,97,97,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,GT1,OP,GT,Electric Utility,1,96.0,75,75,NG,DFO,Y,NG,DFO,,,,,Y,Y,75, ,75, ,1H,1H,Y,,Y,
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,GT2,OP,GT,Electric Utility,1,101.5,80,80,NG,DFO,Y,NG,DFO,,,,,Y,Y,75, ,75, ,1H,1H,Y,,Y,
17833,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,MO,Greene,GT1,OP,GT,Electric Utility,1,57.0,52,56,NG,DFO,N,,,,,,,Y,N,52, ,52, ,1H,,Y,,Y,
17833,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,MO,Greene,GT2,OP,GT,Electric Utility,1,52.0,52,56,NG,DFO,N,,,,,,,Y,N,52, ,52, ,1H,,Y,,Y,
17833,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,MO,Greene,ST1,OP,ST,Electric Utility,1,194.0,184,184,SUB,NG,Y,SUB,NG,BIT,,,,N,, , , , ,,,,,,
17833,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,MO,Greene,ST2,OP,ST,Electric Utility,1,300.0,275,275,SUB,NG,Y,SUB,NG,,,,,N,, , , , ,,,,,,
17834,City of Springfield - (CO),8100,Springfield (CO),CO,BACA,1,SB,IC,Electric Utility,1,1.2,1.2,1.2,DFO,NG,Y,NG,DFO,,,,,Y,Y,1.2, ,1.2, ,6H,6H,Y,Y,,
17834,City of Springfield - (CO),8100,Springfield (CO),CO,BACA,2,SB,IC,Electric Utility,1,0.2,0.2,0.2,DFO,NG,Y,NG,DFO,,,,,Y,Y,0.2, ,0.2, ,6H,6H,Y,Y,,
17834,City of Springfield - (CO),8100,Springfield (CO),CO,BACA,IC4,SB,IC,Electric Utility,1,0.5,0.5,0.5,DFO,NG,Y,DFO,NG,,,,,Y,Y,0.5, ,0.5, ,6H,6H,Y,Y,,
17834,City of Springfield - (CO),8100,Springfield (CO),CO,BACA,IC5,SB,IC,Electric Utility,1,0.8,0.8,0.8,DFO,NG,Y,DFO,NG,,,,,Y,Y,0.8, ,0.8, ,6H,6H,Y,Y,,
17872,City of St Francis - (KS),1321,St Francis,KS,Cheyenne,2,OP,IC,Electric Utility,1,1.5,1.5,1.5,DFO,NG,Y,DFO,NG,,,,,Y,Y,1.5, ,1.5, ,UNK,UNK,N,,,
17872,City of St Francis - (KS),1321,St Francis,KS,Cheyenne,3,OP,IC,Electric Utility,1,0.8,0.8,0.8,DFO,NG,Y,DFO,NG,,,,,Y,Y,0.8, ,0.8, ,UNK,UNK,N,,,
17872,City of St Francis - (KS),1321,St Francis,KS,Cheyenne,4,OP,IC,Electric Utility,1,2.7,2.7,2.7,DFO,NG,Y,DFO,NG,,,,,Y,Y,2.7, ,2.7, ,UNK,UNK,N,,,
17872,City of St Francis - (KS),1321,St Francis,KS,Cheyenne,5,OP,IC,Electric Utility,1,0.9,0.9,0.9,DFO,NG,Y,DFO,NG,,,,,Y,Y,0.9, ,0.9, ,UNK,UNK,N,,,
17886,City of St Louis - (MI),1852,St Louis,MI,Gratiot,1,SB,IC,Electric Utility,1,1.3,1.3,1.3,DFO,NG,,,,,,,,Y,, , , , ,1H,,,,,
17886,City of St Louis - (MI),1852,St Louis,MI,Gratiot,7,SB,IC,Electric Utility,1,1.1,1.1,1.1,DFO,NG,,,,,,,,Y,, , , , ,1H,,,,,
17897,St Mary's Hospital,54262,Saint Marys Hospital Power Plant,MN,Olmsted,4,OP,CA,Commercial CHP,5,3.0,2.7,2.7,NG,DFO,N,,,,,,,Y,Y,2.7, ,2.7, ,1H,1H,N,,,
17897,St Mary's Hospital,54262,Saint Marys Hospital Power Plant,MN,Olmsted,6,SB,IC,Commercial CHP,5,2.7,2.7,2.7,NG,DFO,N,,,,,,,Y,Y,2.5, ,2.6, ,1H,,Y,,Y,
17924,City of Stafford - (KS),1325,Stafford,KS,Stafford,2,OP,IC,Electric Utility,1,0.9,0.9,0.9,DFO,NG,Y,DFO,NG,,,,,N,, , , , ,,,,,,
17924,City of Stafford - (KS),1325,Stafford,KS,Stafford,3,OP,IC,Electric Utility,1,0.8,0.8,0.8,DFO,NG,Y,DFO,NG,,,,,N,N, , , , ,,,,,,
17924,City of Stafford - (KS),1325,Stafford,KS,Stafford,4,OP,IC,Electric Utility,1,1.4,1.4,1.4,DFO,NG,Y,DFO,NG,,,,,N,N, , , , ,,,,,,
17924,City of Stafford - (KS),1325,Stafford,KS,Stafford,5,OP,IC,Electric Utility,1,1.1,1.1,1.1,DFO,NG,Y,DFO,NG,,,,,N,N, , , , ,,,,,,
17946,City of Stanberry - (MO),8110,Stanberry,MO,Gentry,1,SB,IC,Electric Utility,1,1.1,1.1,1.1,NG,DFO,N,,,,,,,Y,N,1.1,1.1,1.1,1.1,1H,1H,Y,Y,,Y
17946,City of Stanberry - (MO),8110,Stanberry,MO,Gentry,2,SB,IC,Electric Utility,1,1.1,1.1,1.1,NG,DFO,N,,,,,,,Y,N,1.1,1.1,1.1,1.1,1H,1H,Y,Y,,Y
17946,City of Stanberry - (MO),8110,Stanberry,MO,Gentry,IC6,SB,IC,Electric Utility,1,1.8,1.8,1.8,NG,DFO,N,,,,,,,Y,N,1.5,1.5,1.5,1.5,1H,1H,Y,Y,,Y
18000,State of Rhode Island,50621,Central Power Plant,RI,Providence,GEN3,OP,ST,Commercial CHP,5,2.0,2,2,RFO,NG,N,,,,,,,Y,Y,2, ,2, ,,,N,,,
18000,State of Rhode Island,50621,Central Power Plant,RI,Providence,GEN4,OP,ST,Commercial CHP,5,2.0,2,2,RFO,NG,N,,,,,,,Y,Y,2, ,2, ,,,N,,,
18000,State of Rhode Island,50621,Central Power Plant,RI,Providence,GEN5,OP,GT,Commercial CHP,5,3.0,2.8,3.8,DFO,NG,N,,,,,,,Y,Y,2.8, ,2.8, ,1H,,Y,,Y,
18000,State of Rhode Island,50621,Central Power Plant,RI,Providence,GEN6,OP,GT,Commercial CHP,5,3.0,2.8,3.8,DFO,NG,N,,,,,,,Y,Y,2.8, ,2.8, ,1H,,Y,,Y,
18014,City of State Center - (IA),1187,State Center,IA,Marshall,6,OP,IC,Electric Utility,1,2.5,2.5,2.5,NG,DFO,Y,DFO,NG,,,,,Y,Y,2.5, ,2.5, ,6H,6H,Y,Y,,
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN1,OP,ST,Commercial CHP,5,6.0,5.5,6,NG,RFO,N,,,,,,,Y,N,5.5, ,5.8,5.8,1H,1H,N,,,
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN2,OP,ST,Commercial CHP,5,6.0,5.5,6,NG,RFO,N,,,,,,,Y,N,5.5, ,5.8,5.8,1H,1H,N,,,
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN3,SB,IC,Commercial CHP,5,2.0,2,2,DFO,NG,Y,DFO,NG,,,,,Y,Y,1.8, ,2,1.8,1H,1H,Y,,Y,
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN4,SB,IC,Commercial CHP,5,2.0,2,2,DFO,NG,Y,DFO,NG,,,,,Y,Y,1.8, ,2, ,1H,1H,Y,,Y,
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN5,SB,IC,Commercial CHP,5,2.0,2,2,DFO,NG,Y,DFO,NG,,,,,Y,Y,1.8, ,2, ,1H,1H,Y,,Y,
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,WI,Dodge,1,OP,ST,Commercial CHP,5,1.0,0.2,0.3,BIT,NG,Y,BIT,NG,DFO,WDS,,,Y,N,0.2, ,0.2, ,24H,24H,Y,Y,,
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,WI,Dodge,2,OP,ST,Commercial CHP,5,1.0,0.5,0.8,BIT,NG,Y,BIT,NG,DFO,WDS,,,Y,N,0.5, ,0.5, ,24H,24H,Y,Y,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,1,OP,IC,Electric Utility,1,1.5,1.3,1.3,DFO,NG,N,,,,,,,Y,Y,1.3,1.3,1.3,1.3,1H,1H,N,,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,2,OP,IC,Electric Utility,1,0.5,0.4,0.4,DFO,NG,N,,,,,,,Y,Y,0.4,0.4,0.4,0.4,1H,1H,N,,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,3,OP,IC,Electric Utility,1,3.0,2.2,2.2,DFO,NG,N,,,,,,,Y,Y,2.2,2.2,2.2,2.2,1H,1H,N,,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,4,OP,IC,Electric Utility,1,1.1,0.8,0.8,DFO,NG,N,,,,,,,Y,Y,0.8,0.8,0.8,0.8,1H,1H,N,,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,5,OP,IC,Electric Utility,1,1.4,1.2,1.2,DFO,NG,N,,,,,,,Y,Y,1.2,1.2,1.2,1.2,1H,1H,N,,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,6,OP,IC,Electric Utility,1,1.4,1.2,1.2,DFO,NG,N,,,,,,,Y,Y,1.2,1.2,1.2,1.2,1H,1H,N,,,
18086,City of Sterling - (KS),1326,Sterling,KS,Rice,7,OP,IC,Electric Utility,1,1.4,1.2,1.2,DFO,NG,N,,,,,,,Y,Y,1.2,1.2,1.2,1.2,1H,1H,N,,,
18137,City of Stockton - (KS),1327,Stockton,KS,ROOKS,1,OP,IC,Electric Utility,1,1.1,1,1,NG,DFO,Y,NG,DFO,,,,,N,, , , , ,,,,,,
18137,City of Stockton - (KS),1327,Stockton,KS,ROOKS,2,OP,IC,Electric Utility,1,1.1,1,1,NG,DFO,Y,NG,DFO,,,,,N,Y, , , , ,,,,,,
18137,City of Stockton - (KS),1327,Stockton,KS,ROOKS,3,OP,IC,Electric Utility,1,2.0,1.7,1.7,NG,DFO,Y,NG,DFO,,,,,N,, , , , ,,,,,,
18137,City of Stockton - (KS),1327,Stockton,KS,ROOKS,4,OP,IC,Electric Utility,1,0.5,0.5,0.5,NG,DFO,Y,NG,DFO,,,,,N,, , , , ,,,,,,
18137,City of Stockton - (KS),1327,Stockton,KS,ROOKS,5,OP,IC,Electric Utility,1,1.3,1.2,1.2,NG,DFO,Y,NG,DFO,,,,,N,, , , , ,,,,,,
18147,RockTenn-Hopewell,50813,Hopewell Mill,VA,Hopewell City,GEN1,OP,ST,Industrial CHP,7,47.6,40.7,40.7,BLQ,WDS,Y,WDS,BIT,NG,,,,Y,N,40.7,40.7,40.7,40.7,OVER,72H,Y,,,Y
18157,Stone Container Corp-Panama Ci,50807,Stone Container Panama City Mill,FL,Bay,GEN3,OP,ST,Industrial CHP,7,4.0,4,4,BLQ,NG,Y,BLQ,RFO,NG,,,,N,, , , , ,,,,,,
18157,Stone Container Corp-Panama Ci,50807,Stone Container Panama City Mill,FL,Bay,GEN4,OP,ST,Industrial CHP,7,10.0,10,10,BLQ,NG,Y,BLQ,RFO,NG,,,,N,, , , , ,,,,,,
