Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
20421,Western Minnesota Mun Pwr Agny,56013,Exira,IA,Audubon,U3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46.5,46.7,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,46.48,46.67,46.48,46.67,1H,1H,Y,Y,,Y
20860,Wisconsin Public Service Corp,56031,Fox Energy Center,WI,Outagamie,CTG1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,165.9,199.7,NG,DFO,Y,N,,,,,,,Y,Y,165.9,199.7,165.9,199.7,1H,1H,Y,Y,Y,
20860,Wisconsin Public Service Corp,56031,Fox Energy Center,WI,Outagamie,CTG2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,158.3,191.2,NG,DFO,Y,N,,,,,,,Y,Y,158.3,191.9,158.3,191.9,1H,1H,Y,Y,Y,
49845,"Equus Power I, L.P.,",56032,Equus Freeport Power,NY,Nassau,0001,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,60.0,47.9,49.2,NG,KER,Y,N,,,,,,,Y,N,47.9, ,47.9, ,1H,1H,Y,,,Y
49845,"Equus Power I, L.P.,",56032,Equus Freeport Power,NY,Nassau,001,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,60.0,48.1,49.7,NG,KER,Y,N,,,,,,,Y,N,48.1,49.7,48.1,49.7,1H,1H,Y,Y,,
5571,East Bay Municipal Util Dist,56036,WWTP Power Generation Station,CA,Alameda,GEN1,OP,Other Waste Biomass,IC,Commercial CHP,5,2.2,2,2,OBG,DFO,Y,Y,DFO,NG,OBG,,,,Y,Y,1.95,1.95,1.95,1.95,6H,UNK,Y,Y,Y,
5571,East Bay Municipal Util Dist,56036,WWTP Power Generation Station,CA,Alameda,GEN2,OP,Other Waste Biomass,IC,Commercial CHP,5,2.2,2,2,OBG,DFO,Y,Y,DFO,NG,OBG,,,,Y,Y,1.95,1.95,1.95,1.95,6H,UNK,Y,Y,Y,
5571,East Bay Municipal Util Dist,56036,WWTP Power Generation Station,CA,Alameda,GEN3,OP,Other Waste Biomass,IC,Commercial CHP,5,2.2,2,2,OBG,DFO,Y,Y,DFO,NG,OBG,,,,Y,Y,1.95,1.95,1.95,1.95,6H,UNK,Y,Y,Y,
19165,Trigen-Cinergy Solutions College Park,56038,UMCP CHP Plant,MD,Prince Georges,1,OP,Natural Gas Fired Combustion Turbine,GT,IPP CHP,3,11.0,9.4,10.8,NG,DFO,Y,N,,,,,,,Y,Y,9.4,10.5,9.4,10.5,1H,1H,N,,,
19165,Trigen-Cinergy Solutions College Park,56038,UMCP CHP Plant,MD,Prince Georges,2,OP,Natural Gas Fired Combustion Turbine,GT,IPP CHP,3,11.0,9.4,10.8,NG,DFO,Y,N,,,,,,,Y,Y,9.4,10.5,9.4,10.5,1H,1H,N,,,
19165,Trigen-Cinergy Solutions College Park,56038,UMCP CHP Plant,MD,Prince Georges,3,OP,Natural Gas Steam Turbine,ST,IPP CHP,3,5.4,2,5.1,NG,DFO,Y,N,,,,,,,Y,Y,2,3.5,2,3.5,UNK,UNK,Y,,,Y
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E2,OP,Other Waste Biomass,IC,Commercial CHP,5,0.8,0.8,0.8,OBG,NG,Y,Y,NG,OBG,DFO,,,,Y,Y,0.8,0.8,0.8,0.8,1H,1H,N,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E5,OP,Other Waste Biomass,IC,Commercial CHP,5,1.8,1.8,1.8,OBG,NG,Y,Y,NG,OBG,DFO,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,N,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG1,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,NG,OBG,Y,Y,NG,OBG,DFO,,,,Y,Y,2.8,2.8,2.8,2.8,1H,1H,Y,,Y,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG2,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,NG,OBG,Y,Y,OBG,NG,,,,,N,,2.8,2.8,2.8,2.8,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG3,OP,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,NG,OBG,Y,Y,OBG,NG,,,,,N,,2.8,2.8,2.8,2.8,,,,,,
17650,Southern Power Co,56104,Mankato Energy Center,MN,Blue Earth,CTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,210.0,174,187,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,174,187,174,187,1H,1H,Y,Y,Y,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C10A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,189.6,196.8,NG,DFO,Y,N,,,,,,,Y,Y,189.6,196.8,189.6,196.8,1H,1H,N,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C10B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,189.6,196.8,NG,DFO,Y,N,,,,,,,Y,Y,189.6,196.8,189.6,196.8,1H,1H,N,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C11A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,187.9,197.9,NG,DFO,Y,N,,,,,,,Y,Y,187.9,197.9,187.9,197.9,1H,1H,N,,,
7140,Georgia Power Co,56150,McIntosh Combined Cycle Facility,GA,Effingham,C11B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,187.9,198,NG,DFO,Y,N,,,,,,,Y,Y,187.9,198,187.9,198,1H,1H,N,,,
12667,Minnesota Municipal Power Agny,56164,Faribault Energy Park,MN,Rice,EU01,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,212.5,153,182,NG,DFO,Y,N,,,,,,,Y,Y,153,185,160,185,1H,1H,N,,,
12667,Minnesota Municipal Power Agny,56164,Faribault Energy Park,MN,Rice,HRSG,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,122.0,108,108,NG,DFO,Y,N,,,,,,,Y,Y,108,108,86,86,1H,1H,N,,,
49837,Pinelawn Power LLC,56188,Pinelawn Power LLC,NY,Suffolk,CTG,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,50.0,47,47,NG,KER,Y,N,,,,,,,Y,N,48,49,48,49,1H,1H,Y,Y,Y,
3304,Central Michigan University,56190,Central Michigan University,MI,Isabella,GT1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3.8,3.2,3.9,NG,DFO,Y,N,,,,,,,Y,N,3.2,4.2,3.2,4.2,1H,1H,Y,,,Y
3304,Central Michigan University,56190,Central Michigan University,MI,Isabella,STM1,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,1.0,1,1,NG,WDS,Y,Y,WDS,NG,,,,,N,, ,0, ,0,,UNK,N,,,
15296,New York Power Authority,56196,500MW CC,NY,Queens,CT01,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,170.0,146.2,159.8,NG,DFO,Y,N,,,,,,,Y,N,180,180,180,180,1H,1H,Y,,,Y
15296,New York Power Authority,56196,500MW CC,NY,Queens,CT02,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,170.0,146.2,159.8,NG,DFO,Y,N,,,,,,,Y,N,180,180,180,180,1H,1H,Y,,,Y
49950,"Caithness Long Island, LLC",56234,Caithness Long Island Energy Center,NY,Suffolk,CT01,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,196.2,179.9,232.9,NG,DFO,Y,N,,,,,,,Y,Y,175,220,175,200,6H,6H,Y,Y,Y,
49893,Invenergy Services LLC,56241,Cannon Falls Energy Center,MN,Goodhue,UNT1,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,173.4,158,181,NG,DFO,Y,N,,,,,,,Y,Y,155,155,164,164,1H,1H,Y,Y,Y,
49893,Invenergy Services LLC,56241,Cannon Falls Energy Center,MN,Goodhue,UNT2,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,173.4,158,181,NG,DFO,Y,N,,,,,,,Y,Y,155,155,164,164,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56249,Anson County Generation Facility,NC,Anson,6,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
56480,Empire Generating Co LLC,56259,Empire Generating Co  LLC,NY,Rensselaer,CT11,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,179.0,155,190,NG,DFO,Y,N,,,,,,,Y,N,165,190,177,190,1H,1H,Y,,Y,Y
56480,Empire Generating Co LLC,56259,Empire Generating Co  LLC,NY,Rensselaer,CT12,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,179.0,155,190,NG,DFO,Y,N,,,,,,,Y,N,165,190,177,190,1H,1H,Y,,Y,Y
56480,Empire Generating Co LLC,56259,Empire Generating Co  LLC,NY,Rensselaer,ST13,OP,Natural Gas Fired Combined Cycle,CA,IPP CHP,3,295.7,270,295.7,NG,DFO,Y,N,,,,,,,Y,N,270,285,175,185,1H,1H,Y,,Y,Y
50045,Phillips 66 Company,56284,Santa Maria EPG,CA,San Luis Obispo,EPG,OP,Other Gases,ST,Industrial Non-CHP,6,5.5,5.3,5.3,OG,NG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
13683,North Carolina El Member Corp,56292,Hamlet Generating Facility,NC,Richmond,ES6,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.3,56.5,61.1,NG,DFO,Y,N,,,,,,,Y,Y,56.5,62.5,54.9,54.9,1H,1H,Y,Y,Y,
19547,Hawaiian Electric Co Inc,56329,Campbell Industrial Park,HI,Honolulu,CIP1,OP,Other Waste Biomass,GT,Electric Utility,1,113.0,113,113,OBL,DFO,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
6616,Fort Pierce Utilities Authority,56400,Treasure Coast Energy Center,FL,St Lucie,CT1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,219.6,158.8,188.8,NG,DFO,Y,N,,,,,,,Y,Y,155,165,155,165,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,527.0,523,525,NG,DFO,Y,N,,,,,,,Y,Y,423,487,290,268,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,527.0,523,525,NG,DFO,Y,N,,,,,,,Y,Y,423,487,290,268,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,244,282,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,298.0,232,270,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,243,243,202,201,1H,1H,Y,,Y,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,527.0,523,527,NG,DFO,Y,N,,,,,,,Y,Y,423,487,290,268,1H,1H,Y,,Y,
49893,Invenergy Services LLC,56445,Spindle Hill Energy Center,CO,Weld,GEN1,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,210.0,135,155,NG,DFO,Y,N,,,,,,,Y,N,135,135,143,143,1H,1H,Y,Y,Y,
49893,Invenergy Services LLC,56445,Spindle Hill Energy Center,CO,Weld,GEN2,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,210.0,135,155,NG,DFO,Y,N,,,,,,,Y,N,135,135,143,143,1H,1H,Y,Y,Y,
11740,City of Marshfield - (WI),56480,Marshfield Utilities Gas Plant,WI,Wood,M1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.4,53.3,60.2,NG,DFO,Y,N,,,,,,,Y,Y,53.3,60.2,51.1,53.7,1H,1H,Y,Y,Y,
9879,City Water and Light Plant,56505,Jonesboro City Water & Light Plant,AR,Craighead,SN01,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.5,20,23,NG,DFO,Y,N,,,,,,,Y,Y,20,23,20,22,1H,1H,Y,Y,Y,
9879,City Water and Light Plant,56505,Jonesboro City Water & Light Plant,AR,Craighead,SN02,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,21.4,19,22,NG,DFO,Y,N,,,,,,,Y,Y,19,22.5,19,21.5,1H,1H,Y,Y,Y,
9879,City Water and Light Plant,56505,Jonesboro City Water & Light Plant,AR,Craighead,SN04,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46,49,NG,DFO,Y,N,,,,,,,Y,Y,46,47.5,46,46.5,1H,1H,Y,Y,Y,
9879,City Water and Light Plant,56505,Jonesboro City Water & Light Plant,AR,Craighead,SN06,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,57.4,46,49,NG,DFO,Y,N,,,,,,,Y,Y,46,48.5,46,47.5,1H,1H,Y,Y,Y,
54911,Tesoro Refng Marketing Co Mntn Region,56509,Tesoro SLC Cogeneration Plant,UT,Salt Lake,1,OP,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,12.5,11,12.5,NG,OG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
54911,Tesoro Refng Marketing Co Mntn Region,56509,Tesoro SLC Cogeneration Plant,UT,Salt Lake,2,OP,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,12.5,11,12.5,NG,OG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
55925,Novo Biopower LLC,56616,Novo BioPower Plant,AZ,Navajo,G3,OP,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,27.2,22.2,22.2,WDS,NG,Y,Y,WDS,OBS,NG,,,,N,, , , , ,,,,,,
54895,FirstLight Power Resources Services LLC,56629,Waterbury Generation,CT,New Haven,10,OP,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,96.0,95,100,NG,KER,Y,N,,,,,,,Y,Y,96,96,89.9,90,1H,1H,Y,,Y,
55893,St Paul Cogeneration LLC,56643,St Paul Cogeneration,MN,Ramsey,1,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,37.0,33,25,WDS,NG,Y,Y,WDS,NG,AB,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,1,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,10,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,11,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,12,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,13,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,14,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,15,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,16,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,17,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,18,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,2,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,3,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,4,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,5,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,6,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,7,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,8,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56680,Wicomico,MD,Wicomico,9,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,1,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,10,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,11,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,12,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,13,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,14,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,15,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,16,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,17,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,18,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,19,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,2,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,20,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56681,Amelia,VA,Amelia,21,OP,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
