Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Net Capacity Under STC (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Year,Technology,DC Net Capacity (MW),East West Fixed Tilt?,Tilt Angle,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),Azimuth Angle,Bifacial?
61978,Convergent Energy and Power LP,66503,Cicero Energy Storage 2 LLC,NY,Onondaga,CCPV2,OP,PV,IPP Non-CHP,2,5.0,5.0,5,3,2022,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7.6,,20,N, ,N, ,0,
65629,Phillips Route 82 Solar LLC,66583,Phillips Route 82 Solar LLC,NY,Dutchess,05658,OP,PV,IPP Non-CHP,2,5.0,5.0,5,6,2022,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,6.9,,21,N, ,Y,6.9,189,
65632,Green Correctional Coxsackie NY Solar LLC,66586,DOCCS Greene,NY,Greene,06945,OP,PV,IPP Non-CHP,2,5.0,5.0,5,10,2022,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7,,25,N, ,Y,7,180,
64872,"Distributed Solar Development, LLC",66729,(3K) 59 Hetcheltown Rd,NY,Albany,P3101,OP,PV,IPP Non-CHP,2,1.4,1.4,1.4,11,2020,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,1.7,,20,Y,1.7,N, ,2,
64872,"Distributed Solar Development, LLC",66731,Lightstar Renewables - Project 1001,NY,Dutchess,P4450,OP,PV,IPP Non-CHP,2,3.9,3.9,3.9,12,2021,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,4.7,,25,Y,4.7,N, ,4,
64872,"Distributed Solar Development, LLC",66732,Lightstar Renewables - Project 1002,NY,Dutchess,P4451,OP,PV,IPP Non-CHP,2,2.1,2.1,2.1,12,2021,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,0,
64872,"Distributed Solar Development, LLC",66734,Marathon Solar Farm LLC South,NY,Madison,P4739,OP,PV,IPP Non-CHP,2,4.4,4.4,4.4,12,2020,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,6,,25,Y,6,N, ,0,
65748,"Herrington Solar, LLC",66749,Herrington Solar,NY,Rensselaer,HERR1,OP,PV,IPP Non-CHP,2,5.0,5.0,5,9,2021,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7.5,, ,N, ,N, ,180,
64872,"Distributed Solar Development, LLC",66762,SCH County - (1B) 10 Alice Wagner Way Ni,NY,Schenectady,P3599,OP,PV,IPP Non-CHP,2,3.5,3.5,3.5,10,2020,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,4.6,,20,Y,4.6,N, ,0,
64872,"Distributed Solar Development, LLC",66763,SCH County - (1E) 398 Anthony St Schenec,NY,Schenectady,P3600,OP,PV,IPP Non-CHP,2,1.0,1.0,1,3,2020,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,1.3,,20,Y,1.3,N, ,0,
64872,"Distributed Solar Development, LLC",66764,SCH - (2A) 156 Barhydt Rd Glenville,NY,Schenectady,3954,OP,PV,IPP Non-CHP,2,5.0,5.0,5,7,2021,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7.6,,16,Y,7.6,N, ,23,
64872,"Distributed Solar Development, LLC",66764,SCH - (2A) 156 Barhydt Rd Glenville,NY,Schenectady,3954B,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,7,2021,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,3,,16,Y,3,N, ,23,
64872,"Distributed Solar Development, LLC",66765,SCH County - (2B) 4982 Rynex Corners Rd,NY,Schenectady,3595,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2020,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,4.5,,16,Y,4.5,N, ,5,
64872,"Distributed Solar Development, LLC",66766,SCH County - (2D) 98 Cheltingham Ave Sch,NY,Schenectady,P3608,OP,PV,IPP Non-CHP,2,2.8,2.8,2.8,6,2020,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,3.5,,20,Y,3.5,N, ,3,
64872,"Distributed Solar Development, LLC",66767,Source Power Company - Richland,NY,Oswego,4725,OP,PV,IPP Non-CHP,2,2.0,2.0,2,11,2021,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,2.6,,0,Y,2.6,N, ,0,
64872,"Distributed Solar Development, LLC",66769,Source Power Company - Silver Creek,NY,Chautauqua,P4468,OP,PV,IPP Non-CHP,2,5.0,5.0,5,12,2021,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7.5,,0,Y,7.5,N, ,0,
64872,"Distributed Solar Development, LLC",66771,Marathon Solar Farm II LLC North,NY,Madison,P4471,OP,PV,IPP Non-CHP,2,2.9,2.9,2.9,12,2020,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,3.9,,25,N, ,Y,2.9,0,
65758,Helios Energy New York 15 LLC,66777,Geneseo Solar,NY,Livingston,GEN1,OP,PV,IPP Non-CHP,2,5.0,5.0,5,12,2021,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7.5,, ,N, ,N, ,180,
65721,NY USLE Carthage SR26 A LLC,66822,Carthage A,NY,Jefferson,NECA,OP,PV,IPP Non-CHP,2,5.0,5.0,5,4,2022,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,7.5,,25,N, ,Y,5,180,
65722,NY USLE Carthage SR26 B LLC,66823,Carthage B,NY,Jefferson,NECB,OP,PV,IPP Non-CHP,2,3.3,3.3,3.3,3,2022,,,,Y,,,,,,,Y,,,,,,2022,Solar Photovoltaic,5,,25,N, ,Y,3.3,180,
64872,"Distributed Solar Development, LLC",66835,Lightstar Renewables - Project 1004,NY,Ulster,P4453,OP,PV,IPP Non-CHP,2,3.5,3.5,3.5,11,2022,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,4.2,,20,Y,4.2,N, ,0,
63991,"DG New York CS, LLC",66846,Jogee Road Solar,NY,Orange,JOGEE,OP,PV,IPP Non-CHP,2,2.0,2.0,2,7,2022,,Y,,,,,,,,,Y,,,,,,2022,Solar Photovoltaic,2.7,,60,N, ,N, ,180,
56924,Long Island Solar Farm LLC,57589,Long Island Solar Farm LLC,NY,Suffolk,9WUBN,OP,PV,IPP Non-CHP,2,31.5,31.5,31.5,12,2011,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,37.7,,28,N, ,N, ,180,
58491,"Luminace Solar Holding, LLC",58550,Owens Corning at Bethlehem,NY,Albany,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,10,2013,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.3,,25,Y,2.3,N, ,180,
57365,Consolidated Edison Solutions Inc.,58647,Port Richmond WWT Solar,NY,Richmond,1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.9,,20,N, ,Y,1.3,180,
58677,CD US Solar MT1 LLC,58785,Brentwood Solar,NY,Suffolk,BRT1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2011,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1,,6,N, ,N, ,164,
58677,CD US Solar MT1 LLC,58786,Deer Park,NY,Suffolk,DRP1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2012,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,3,,6,N, ,N, ,252,
58677,CD US Solar MT1 LLC,58787,Dennison,NY,Suffolk,DNN1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,4,2011,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.2,,6,N, ,N, ,90,
58677,CD US Solar MT1 LLC,58788,North County,NY,Suffolk,NRT1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,4,2011,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1,,10,N, ,N, ,100,
58677,CD US Solar MT1 LLC,58789,Riverhead,NY,Suffolk,RVH1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2011,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.6,,10,N, ,N, ,127,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN1,OP,PV,IPP Non-CHP,2,2.5,2.5,2.5,9,2012,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,6,N, ,N, ,164,
58677,CD US Solar MT1 LLC,58790,Cohalan,NY,Suffolk,CLN2,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.6,,6,N, ,N, ,262,
61012,AES Distributed Energy,59274,Sutter Greenworks LLC,NY,Suffolk,SUTTG,OP,PV,IPP Non-CHP,2,5.0,4.0,4.0,10,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,7.2,,25,N, ,N, ,180,
61012,AES Distributed Energy,59275,Sterlington Greenworks LLC,NY,Suffolk,STERG,OP,PV,IPP Non-CHP,2,1.3,1.0,1.0,10,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.8,,25,N, ,N, ,180,
61012,AES Distributed Energy,59276,Leavenworth Greenworks LLC,NY,Suffolk,LEAVG,OP,PV,IPP Non-CHP,2,9.5,9.5,9.3,6,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,14.3,,25,N, ,N, ,180,
59237,"Ulysses Solar, LLC",59470,Cornell Snyder Road Solar Array,NY,Tompkins,CSR1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.4,11,2014,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2,,17,N, ,N, ,180,
61944,MN8 Energy LLC,59613,Town of Williamson Landfill PV,NY,Wayne,TWLL,OP,PV,Commercial Non-CHP,4,1.2,1.2,1.2,12,2014,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.5,,20,N, ,N, ,185,
61012,AES Distributed Energy,59623,Clarkson Solar,NY,St Lawrence,CSPV,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,11,2014,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.3,,25,N, ,Y,2.3,135,
65164,CleanCapital Holdings,59705,Steel Sun,NY,Erie,SSUN2,OP,PV,IPP Non-CHP,2,2.0,2.0,1.7,12,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,Y,2,180,
57313,Tesla Inc.,59789,Millbrook School,NY,Dutchess,PV1,OP,PV,IPP Non-CHP,2,1.4,1.4,1.4,3,2015,,Y,,,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.7,,30,Y,1.7,N, ,170,
62710,"DG LF Solar, LLC",59880,Kings Park Solar I,NY,Suffolk,KIPS1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,2,2019,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,3,,20,N, ,N, ,180,
62710,"DG LF Solar, LLC",59881,Kings Park Solar II,NY,Suffolk,KIPS2,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,2,2019,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,3,,20,N, ,N, ,180,
60790,Clarkstown Solar LLC,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2014,,,,Y,,,,,,,,,Y,,,,2023,Solar Photovoltaic,1.1,,45,N, ,N, ,109,
60790,Clarkstown Solar LLC,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#2,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2014,,,,Y,,,,,,,,,Y,,,,2023,Solar Photovoltaic,1.1,,45,N, ,N, ,109,
65411,Duke Energy Renewables Services,60045,Shoreham Solar Commons,NY,Suffolk,GEN1,OP,PV,IPP Non-CHP,2,24.9,24.9,24.9,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,32,,25,N, ,N, ,180,
57313,Tesla Inc.,60097,Onondaga County - Metro Water Board,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,2,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.4,,10,Y,1.4,N, ,180,
57313,Tesla Inc.,60098,Onondaga County - Oak Orchard WWTP,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,11,2017,,Y,,,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,20,Y,2.5,N, ,180,
57313,Tesla Inc.,60114,Oneida County- DPW,NY,Oneida,PV1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2,,25,Y,2,N, ,180,
57313,Tesla Inc.,60115,Town of Halfmoon,NY,Saratoga,PV1,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.3,,30,Y,1.3,N, ,180,
59942,Argos Solar LLC,60150,Cornell Geneva Solar Farm,NY,Ontario,ARGOS,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
57313,Tesla Inc.,60229,Orange County Solar Farm (NY),NY,Orange,PV1,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,5,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.1,,20,Y,2.1,N, ,180,
57313,Tesla Inc.,60232,Onondaga County- Jamesville,NY,Onondaga,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,3,2018,,Y,,,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,20,Y,2.5,N, ,180,
60800,"Soltage VUL 1600 Chemung, LLC",60365,Vulcraft Solar,NY,Chemung,VULC,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,11,2013,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.2,,2,N, ,N, ,145,
63249,Terraform Arcadia,60425,Skidmore College,NY,Saratoga,SO049,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,7,2014,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.1,,25,Y,2,N, ,180,
60231,"SEC LHNY Solar One, LLC",60431,Tompkins Cortland Community College,NY,Tompkins,TC3,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
63249,Terraform Arcadia,60452,Calverton,NY,Suffolk,CALV,OP,PV,IPP Non-CHP,2,3.0,3.0,3.0,10,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,3.9,,20,Y,3.9,N, ,174,
63249,Terraform Arcadia,60453,"Cummins, Inc",NY,Chautauqua,CUMM,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,6,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2,,10,Y,2,N, ,135,
63249,Terraform Arcadia,60454,Houghton,NY,Allegany,HOUGH,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,4,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60239,"Oneida DG Solar, LLC",60455,Oneida - South,NY,Oneida,ONS,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
60239,"Oneida DG Solar, LLC",60456,Oneida - West,NY,Oneida,ONW,OP,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.6,,25,Y,2.6,N, ,180,
57313,Tesla Inc.,60462,Onondaga County- Clearwater,NY,Oswego,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,25,Y,2.5,N, ,180,
57313,Tesla Inc.,60463,Greene County Meter #1,NY,Greene,PV1,OP,PV,IPP Non-CHP,2,1.6,1.6,1.6,2,2018,,Y,,,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.3,,25,Y,2.3,N, ,180,
60250,"DG Bethlehem Solar, LLC",60477,Bethlehem - East,NY,Albany,BE,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,3,2016,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,180,
60250,"DG Bethlehem Solar, LLC",60478,Bethlehem - West,NY,Albany,BW,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,3,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.2,,25,Y,1.2,N, ,180,
57313,Tesla Inc.,60507,Broome County,NY,Broome,NORTH,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2018,,Y,,N,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.3,,30,Y,2.3,N, ,175,
57313,Tesla Inc.,60507,Broome County,NY,Broome,SOUTH,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2018,,Y,,,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.3,,30,Y,2.3,N, ,175,
60401,"Tannery Road Solar, LLC",60677,Tannery Road Landfill,NY,Oneida,TRSP,OP,PV,Commercial Non-CHP,4,2.0,2.0,2.0,8,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,N, ,180,
57313,Tesla Inc.,60817,Sullivan County - Adult Care Solar,NY,Sullivan,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
57313,Tesla Inc.,60818,Oswego County - Fulton Solar,NY,Oswego,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
61060,Cypress Creek Renewables,60819,Jefferson-Lewis BOCES Solar,NY,Jefferson,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2017,,,,Y,,,,,,,,,,Y,,,2023,Solar Photovoltaic,2.4,,25,Y,2.4,N, ,180,
57313,Tesla Inc.,60904,Time Warner Cable - Knowles,NY,Steuben,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2018,,Y,,,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,30,Y,2.8,N, ,180,
60584,Onyx Asset Services Group,60967,Onyx - Lamphear Road CSG,NY,Oneida,10016,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,10,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
60643,Artemis Solar LLC,61003,Musgrave East Solar Farm,NY,Cayuga,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60643,Artemis Solar LLC,61015,Musgrave West Solar Farm,NY,Cayuga,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,17,N, ,N, ,180,
60669,Laertes Solar LLC,61030,Harford Solar Farm,NY,Tompkins,CMUSW,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,20,N, ,N, ,180,
60571,"AEP Onsite Partners, LLC",61042,Canandaigua Westbrook Solar Array,NY,Ontario,PV1,OP,PV,IPP Non-CHP,2,1.3,1.3,1.3,3,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.6,,25,Y,1.6,N, ,180,
60571,"AEP Onsite Partners, LLC",61043,Canandaigua Solar Array,NY,Ontario,PV1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,30,Y,2.5,N, ,180,
60833,"Finger Lakes Solar I, LLC",61210,Finger Lakes Solar I,NY,Ontario,FLS1,OP,PV,IPP Non-CHP,2,1.9,2.0,2.0,11,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.9,,25,N, ,Y,2.9,180,
61012,AES Distributed Energy,61376,Cedar Creek PV,NY,Nassau,CEDR1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,6,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.7,,15,N, ,N, ,171,
60571,"AEP Onsite Partners, LLC",61389,Letchworth Solar Project,NY,Wyoming,PV1,OP,PV,IPP Non-CHP,2,1.2,1.2,1.2,6,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.6,,28,Y,1.2,N, ,180,
61012,AES Distributed Energy,61469,Lichtenthal,NY,Genesee,LIC01,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
61012,AES Distributed Energy,61470,Call Farms 1,NY,Genesee,CFM11,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.9,,25,N, ,Y,2.9,180,
61012,AES Distributed Energy,61471,Call Farms 3,NY,Genesee,CFM31,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
61093,"SL Babylon, LLC",61487,SL Babylon,NY,Suffolk,SLBAB,OP,PV,IPP Non-CHP,2,9.0,9.0,9.0,12,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,10.6,,20,N, ,N, ,180,
61012,AES Distributed Energy,61509,Monroe County Sites A & B,NY,Monroe,MONA,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,12,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.4,,20,N, ,Y,2.4,180,
61012,AES Distributed Energy,61509,Monroe County Sites A & B,NY,Monroe,MONB,OP,PV,IPP Non-CHP,2,1.7,1.7,1.7,12,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.4,,20,N, ,Y,2.4,180,
61012,AES Distributed Energy,61510,"Monroe County Sites C, D, & E",NY,Monroe,MONC,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
61012,AES Distributed Energy,61510,"Monroe County Sites C, D, & E",NY,Monroe,MOND,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
61012,AES Distributed Energy,61510,"Monroe County Sites C, D, & E",NY,Monroe,MONE,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2017,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
61012,AES Distributed Energy,61575,Anheuser-Busch Baldwinsville,NY,Onondaga,BAL01,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,N,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
61012,AES Distributed Energy,61576,Columbia University - Johnson Farms,NY,Orange,JF01,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.9,,25,Y,2.8,N, ,180,
61012,AES Distributed Energy,61577,Time Warner Cable Enterprises - Martino,NY,Oneida,MRT01,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
61012,AES Distributed Energy,61578,Columbia University - Minisink,NY,Orange,MIN01,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.9,,25,N, ,Y,2.9,180,
61012,AES Distributed Energy,61579,St. Lawrence University - Sutton,NY,Jefferson,SUT01,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.9,,25,N, ,Y,2.9,180,
60571,"AEP Onsite Partners, LLC",61604,Camden CSD Solar Array,NY,Oneida,1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,12,2017,,Y,,N,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.4,,25,N, ,N, ,184,
61347,Scotch Settlement        ,61717,"IRE Solar I, LLC",NY,St Lawrence,SSIRE,OP,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.4,,30,N, ,Y,1.4,180,
61345,Lisbon West,61719,"CJ Solar I, LLC",NY,St Lawrence,LWCJ1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,8,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,25,N, ,Y,2.8,180,
61346,Lisbon East,61720,"COU Solar I, LLC",NY,St Lawrence,LECOU,OP,PV,IPP Non-CHP,2,1.5,1.5,1.5,8,2018,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,1.9,,25,X, ,Y,1.9,180,
60584,Onyx Asset Services Group,61724,Onyx - Saratoga Springs Landfill Solar CSG,NY,Saratoga,10254,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,11,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.6,,20,N, ,Y,2.6,192.8,
60571,"AEP Onsite Partners, LLC",61725,Madison County,NY,Madison,PV1,OP,PV,IPP Non-CHP,2,1.8,1.8,1.8,8,2017,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.4,,30,Y,2.4,N, ,180,
61391,"Gore Mountain Solar II, LLC",61764,Gore Mountain Solar II,NY,Washington,SNWH2,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,9,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.5,,20,N, ,Y,2.5,180,
61387,"HGS solar I, LLC",61765,HGS Solar I,NY,Washington,SNWH1,OP,PV,IPP Non-CHP,2,2.0,2.0,2.0,9,2016,,,,Y,,,,,,,Y,,,,,,2023,Solar Photovoltaic,2.8,,20,N, ,Y,2.8,180,
