Utility ID,Utility Name,Plant Code,Plant Name,State,Generator ID,Status,Owner Name,Owner Street Address,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned,Year
55754,Boralex Hydro Operations Inc,10467,Fourth Branch Hydroelectric Facility,NY,1,OP,Adirondack Hydro-Fourth Branch LLC,39 Hudson Falls Road,South Glens Falls,NY,12803,59049,1,2020
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN1,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2020
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN2,SB,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2020
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN3,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2020
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN4,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2020
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,GEN5,OP,Alterna Springerville  LLC,15 River Road,Wilton,CT,6897,56530,1,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN1,RE,AG Energy Inc,,,,,34439,0.01,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN1,RE,Iroqouis Power,,,,,34542,0.15,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN1,RE,Alliance Energy Group LLC,PO Box 585,Ogdensburg,NY,13669,54771,0.84,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN2,RE,AG Energy Inc,,,,,34439,0.01,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN2,RE,Iroqouis Power,,,,,34542,0.15,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN2,RE,Alliance Energy Group LLC,PO Box 585,Ogdensburg,NY,13669,54771,0.84,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN3,OS,AG Energy LP,21 Entrance AvenuePO Box 585,Ogdensburg,NY,13669,40052,0.01,2020
40052,AG Energy LP,10803,Ogdensburg Power,NY,GEN3,OS,Alliance Energy Group LLC,PO Box 585,Ogdensburg,NY,13669,54771,0.99,2020
63985,Hydroland Omega LLC,10848,Walden,NY,GEN1,OP,"Walden Hydro, LLC",1 Tech Dr. Suite 220,Andover,MA,1810,60225,1,2020
63985,Hydroland Omega LLC,10848,Walden,NY,GEN2,OP,"Walden Hydro, LLC",1 Tech Dr. Suite 220,Andover,MA,1810,60225,1,2020
63985,Hydroland Omega LLC,10848,Walden,NY,GEN3,OP,"Walden Hydro, LLC",1 Tech Dr. Suite 220,Andover,MA,1810,60225,1,2020
21148,Zapco Energy Tactics Corp,50344,Smithtown Energy Partners LP,NY,SW1,RE,Smithtown Energy Partners LP,40 Tower Lane,Avon,CT,6001,17437,1,2020
21148,Zapco Energy Tactics Corp,50344,Smithtown Energy Partners LP,NY,SW2,RE,Smithtown Energy Partners LP,40 Tower Lane,Avon,CT,6001,17437,1,2020
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,GEN1,OP,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2020
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,GEN2,OP,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2020
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,GEN3,OP,BRASCAN Power Corporation,480m Boul. de la CiteGatineau,Quebec,CN,J8T,50008,1,2020
56601,Covanta MacArthur Renewable Energy,51038,MacArthur Waste to Energy Facility,NY,GEN1,OP,Islip Resource Recovery Agency,4001 Veterans Highway,Ronkonroma,NY,11779,9458,1,2020
19153,Nassau Energy Corp,52056,Nassau Energy Corp,NY,GT1,OP,Engie North America,1360 Post Oak Blvd,Houston,TX,77056,56201,1,2020
19153,Nassau Energy Corp,52056,Nassau Energy Corp,NY,ST1,OP,Engie North America,1360 Post Oak Blvd,Houston,TX,77056,56201,1,2020
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,CT-3,IP,Westbrook Energy Center,717 Texas Avenue,Houston,TX,77002,2891,1,2020
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,GEN1,OP,Calpine Corp,"700 Louisiana Street,  Suite 2700",Houston,TX,77002,2796,1,2020
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,GEN2,OP,Calpine Corp,"700 Louisiana Street,  Suite 2700",Houston,TX,77002,2796,1,2020
10349,KIAC Partners,54114,Kennedy International Airport Cogen,NY,GEN3,OP,Calpine Corp,"700 Louisiana Street,  Suite 2700",Houston,TX,77002,2796,1,2020
50136,North American Energy Services,54131,Fortistar North Tonawanda,NY,GEN1,OP,Fortistar LLC,5087 Junction Rd,Lockport,NY,14094,6571,1,2020
50136,North American Energy Services,54131,Fortistar North Tonawanda,NY,GEN2,OP,Fortistar LLC,5087 Junction Rd,Lockport,NY,14094,6571,1,2020
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,1,OP,Vistra Energy,6555 Sierra Drive,Irving,TX,75039,62723,1,2020
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,2,OP,Vistra Energy,6555 Sierra Drive,Irving,TX,75039,62723,1,2020
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,3,OP,Vistra Energy,6555 Sierra Drive,Irving,TX,75039,62723,1,2020
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,4,OP,Vistra Energy,6555 Sierra Drive,Irving,TX,75039,62723,1,2020
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,5,OP,Vistra Energy,6555 Sierra Drive,Irving,TX,75039,62723,1,2020
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,6,OP,Vistra Energy,6555 Sierra Drive,Irving,TX,75039,62723,1,2020
55754,Boralex Hydro Operations Inc,54772,South Glens Falls Hydroelectric,NY,GEN1,OP,South Glens Falls LP,39 Hudson Falls Road,South Glens Falls,NY,12803,17679,0.005,2020
55754,Boralex Hydro Operations Inc,54772,South Glens Falls Hydroelectric,NY,GEN1,OP,"South Glens Falls, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60678,0.005,2020
55754,Boralex Hydro Operations Inc,54772,South Glens Falls Hydroelectric,NY,GEN1,OP,BPIF LLC,39 Hudson Falls RD,South Glens Falls,NY,12803,60683,0.99,2020
55754,Boralex Hydro Operations Inc,54772,South Glens Falls Hydroelectric,NY,GEN2,OP,South Glens Falls LP,39 Hudson Falls Road,South Glens Falls,NY,12803,17679,0.005,2020
55754,Boralex Hydro Operations Inc,54772,South Glens Falls Hydroelectric,NY,GEN2,OP,"South Glens Falls, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60678,0.005,2020
55754,Boralex Hydro Operations Inc,54772,South Glens Falls Hydroelectric,NY,GEN2,OP,BPIF LLC,39 Hudson Falls RD,South Glens Falls,NY,12803,60683,0.99,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,01,OP,Energy Investors Fund II LP,,,,,34510,0.5844,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,01,OP,Mission Energy of NY,,,,,34667,0.2078,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,01,OP,B-41 Associates,,,,,34668,0.2078,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,02,OP,Energy Investors Fund II LP,,,,,34510,0.1934,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,02,OP,Mission Energy of NY,,,,,34667,0.4033,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,02,OP,B-41 Associates,,,,,34668,0.4033,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,03,OP,Energy Investors Fund II LP,,,,,34510,0.1934,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,03,OP,Mission Energy of NY,,,,,34667,0.4033,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,03,OP,B-41 Associates,,,,,34668,0.4033,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,04,OP,Energy Investors Fund II LP,,,,,34510,0.1934,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,04,OP,Mission Energy of NY,,,,,34667,0.4033,2020
2313,Brooklyn Navy Yard Cogen PLP,54914,Brooklyn Navy Yard Cogeneration,NY,04,OP,B-41 Associates,,,,,34668,0.4033,2020
55754,Boralex Hydro Operations Inc,54953,Hudson Falls Hydroelectric Project,NY,GEN1,OP,Northern Electric Power Co LP,39 Hudson Falls Road,South Glens Falls,NY,12803,13729,0.005,2020
55754,Boralex Hydro Operations Inc,54953,Hudson Falls Hydroelectric Project,NY,GEN1,OP,"Hudson Falls, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60677,0.005,2020
55754,Boralex Hydro Operations Inc,54953,Hudson Falls Hydroelectric Project,NY,GEN1,OP,BPIF LLC,39 Hudson Falls RD,South Glens Falls,NY,12803,60683,0.99,2020
55754,Boralex Hydro Operations Inc,54953,Hudson Falls Hydroelectric Project,NY,GEN2,OP,Northern Electric Power Co LP,39 Hudson Falls Road,South Glens Falls,NY,12803,13729,0.005,2020
55754,Boralex Hydro Operations Inc,54953,Hudson Falls Hydroelectric Project,NY,GEN2,OP,"Hudson Falls, LLC","c/o Boralex Inc. 900, de Maisonneuve Boulevard West  Maison Manuvie - 24th floor",Montreal,QC,H3AOA8,60677,0.005,2020
55754,Boralex Hydro Operations Inc,54953,Hudson Falls Hydroelectric Project,NY,GEN2,OP,BPIF LLC,39 Hudson Falls RD,South Glens Falls,NY,12803,60683,0.99,2020
49880,Madison Windpower LLC,55769,Madison Windpower LLC,NY,MADW,OP,EDP Renewables North America LLC,808 Travis S St. Suite 700,Houston,TX,77002,61757,1,2020
49845,"Equus Power I, L.P.,",56032,Equus Freeport Power,NY,0001,OP,J Power USA Development Co Ltd,1900 East Golf Road,Schaumburg,IL,60173,56370,1,2020
49845,"Equus Power I, L.P.,",56032,Equus Freeport Power,NY,001,OP,J Power USA Development Co Ltd,1900 East Golf Road,Schaumburg,IL,60173,56370,1,2020
49837,Pinelawn Power LLC,56188,Pinelawn Power LLC,NY,CTG,OP,J Power USA Development Co Ltd,1900 East Golf Road,Schaumburg,IL,60173,56370,1,2020
49837,Pinelawn Power LLC,56188,Pinelawn Power LLC,NY,STG,OP,J Power USA Development Co Ltd,1900 East Golf Road,Schaumburg,IL,60173,56370,1,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,1,OP,Avangrid Renewables LLC,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,1,OP,EDP Renewables North America LLC,808 Travis S St. Suite 700,Houston,TX,77002,61757,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,1A,OP,Avangrid Renewables LLC,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,1A,OP,Madison Windpower LLC,P.O. Box 3827,Houston,TX,77253,49880,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,2,OP,Avangrid Renewables LLC,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,2,OP,Madison Windpower LLC,P.O. Box 3827,Houston,TX,77253,49880,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,3,OP,Avangrid Renewables LLC,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,0.5,2020
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,3,OP,EDP Renewables North America LLC,808 Travis S St. Suite 700,Houston,TX,77002,61757,0.5,2020
56545,Pattern Operators LP,56370,Ecogen Wind,NY,1,CN,Ecogen Wind LLC,2 Harrison Street6th Floor,San Francisco,CA,94105,56047,1,2020
63858,"Valcour Operating Services, LLC",56618,Clinton,NY,1,OP,"Valcour Clinton Windpark, LLC",13860 Ballantyne Corporate Place Suite 300,Charlotte,NC,28277,64018,1,2020
63858,"Valcour Operating Services, LLC",56619,Ellenburg,NY,1,OP,"Valcour Ellenburg Windpark, LLC",13860 Ballantyne Corporate Place Suite 300,Charlotte,NC,28277,64019,1,2020
63858,"Valcour Operating Services, LLC",56620,Bliss,NY,1,OP,"Valcour Bliss Windpark, LLC",13860 Ballantyne Corporate Place Suite 300,Charlotte,NC,28277,64020,1,2020
63858,"Valcour Operating Services, LLC",56901,Altona,NY,1,OP,"Valcour Altona Windpark, LLC",13860 Ballantyne Corporate Place Suite 300,Charlotte,NC,28277,64021,1,2020
63858,"Valcour Operating Services, LLC",56902,Wethersfield,NY,1,OP,"Valcour Wethersfield Windpark, LLC",13860 Ballantyne Corporate Place Suite 300,Charlotte,NC,28277,64022,1,2020
63858,"Valcour Operating Services, LLC",56904,Chateaugay,NY,1,OP,"Valcour Chateaugay Windpark, LLC",13860 Ballantyne Corporate Place Suite 300,Charlotte,NC,28277,64023,1,2020
50158,Innovative Energy Systems Inc,56986,Clinton LFGTE Facility,NY,GEN1,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56986,Clinton LFGTE Facility,NY,GEN2,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56986,Clinton LFGTE Facility,NY,GEN3,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56986,Clinton LFGTE Facility,NY,GEN4,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56987,Hyland LFGTE Facility,NY,GEN1,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56987,Hyland LFGTE Facility,NY,GEN2,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56987,Hyland LFGTE Facility,NY,GEN3,OP,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
50158,Innovative Energy Systems Inc,56987,Hyland LFGTE Facility,NY,GEN4,CN,Casella Waste Systems,25 Greens Hill Ln,Rutland,VT,5701,34466,1,2020
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,U001,OP,Cricket Valley Energy Holdings LLC,31 Milk St,Boston,MA,2109,62096,1,2020
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,U002,OP,Cricket Valley Energy Holdings LLC,31 Milk St,Boston,MA,2109,62096,1,2020
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,U003,OP,Cricket Valley Energy Holdings LLC,31 Milk St,Boston,MA,2109,62096,1,2020
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,U004,OP,Cricket Valley Energy Holdings LLC,31 Milk St,Boston,MA,2109,62096,1,2020
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,U005,OP,Cricket Valley Energy Holdings LLC,31 Milk St,Boston,MA,2109,62096,1,2020
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,U006,OP,Cricket Valley Energy Holdings LLC,31 Milk St,Boston,MA,2109,62096,1,2020
64137,"Chautauqua Green Energy, LLC",57186,Chautauqua LFGTE Facility,NY,GEN1,OP,Chautauqua County,3889 Towerville Road,Jamestown,NY,14701,56553,1,2020
64137,"Chautauqua Green Energy, LLC",57186,Chautauqua LFGTE Facility,NY,GEN2,OP,Chautauqua County,3889 Towerville Road,Jamestown,NY,14701,56553,1,2020
64137,"Chautauqua Green Energy, LLC",57186,Chautauqua LFGTE Facility,NY,GEN3,OP,Chautauqua County,3889 Towerville Road,Jamestown,NY,14701,56553,1,2020
64137,"Chautauqua Green Energy, LLC",57186,Chautauqua LFGTE Facility,NY,GEN4,OP,Chautauqua County,3889 Towerville Road,Jamestown,NY,14701,56553,1,2020
64137,"Chautauqua Green Energy, LLC",57186,Chautauqua LFGTE Facility,NY,GEN5,OP,Chautauqua County,3889 Towerville Road,Jamestown,NY,14701,56553,1,2020
64137,"Chautauqua Green Energy, LLC",57186,Chautauqua LFGTE Facility,NY,GEN6,OP,Chautauqua County,3889 Towerville Road,Jamestown,NY,14701,56553,1,2020
56545,Pattern Operators LP,57193,Ripley Westfield Wind LLC,NY,WTG,CN,Ripley Westfield Wind LLC,"Pier 1, Bay 3",San Francisco,CA,94111,56557,1,2020
61978,Convergent Energy and Power LP,57710,Stephentown Spindle,NY,SRS1,OP,Stephentown Spindle LLC,"7 Times Square, Suite 3504",New York,NY,10036,57035,1,2020
63800,Longroad Energy Services 2,57867,Howard Wind Farm,NY,1,OP,BlackRock Inc.,40 East 52nd St.,New York,NY,10022,61975,1,2020
63800,Longroad Energy Services 2,57867,Howard Wind Farm,NY,2,OP,BlackRock Inc.,40 East 52nd St.,New York,NY,10022,61975,1,2020
50158,Innovative Energy Systems Inc,58295,SREC Bath LFGTE,NY,GEN1,RE,"Steuben Rural Elec Coop, Inc",9 Wilson Avenue,Bath,NY,14810,18102,1,2020
50158,Innovative Energy Systems Inc,58295,SREC Bath LFGTE,NY,GEN2,RE,"Steuben Rural Elec Coop, Inc",9 Wilson Avenue,Bath,NY,14810,18102,1,2020
58383,CH4 Biogas LLC,58399,Synergy Biogas,NY,1,OA,Synergy Biogas LLC,319 First Street,Atlantic Beach,FL,32233,58386,1,2020
60947,Tesla Inc.,59789,Millbrook School,NY,PV1,OP,"Three Rivers Solar I, LLC",6800 Dumbarton Circle,Fremont,CA,94555,59567,1,2020
60947,Tesla Inc.,60097,Onondaga County - Metro Water Board,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60098,Onondaga County - Oak Orchard WWTP,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60114,Oneida County- DPW,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60115,Town of Halfmoon,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60229,Orange County Solar Farm (NY),NY,PV1,OP,"Three Rivers Solar I, LLC",6800 Dumbarton Circle,Fremont,CA,94555,59567,1,2020
60947,Tesla Inc.,60232,Onondaga County- Jamesville,NY,PV1,OP,"Three Rivers Solar I, LLC",6800 Dumbarton Circle,Fremont,CA,94555,59567,1,2020
60947,Tesla Inc.,60462,Onondaga County- Clearwater,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60463,Greene County Meter #1,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60507,Broome County,NY,NORTH,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60507,Broome County,NY,SOUTH,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60947,Tesla Inc.,60817,Sullivan County - Adult Care Solar,NY,PV1,OP,"Dom Solar Lessor I, LP",6800 Dumbarton Circle,Fremont,CA,94555,59865,1,2020
60584,Onyx Asset Services Group,60967,Onyx - Lamphear Road CSG,NY,10016,OP,Janus Solar Fund LP,230 Park Avenue,New York,NY,10169,60820,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN1,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN2,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN3,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN4,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN5,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN6,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN7,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
54842,WM Renewable Energy LLC,61012,Mill Seat Renewable Energy Facility,NY,GEN8,OP,Monroe County (NY),"50 West Main Street, Suite 7100",Rochester,NY,14614,60791,1,2020
58756,Albany Engineering Corporation,61207,Green Island Hydroelectric Station,NY,UNIT1,OP,Green Island Power Authority,69 Hudson Ave,Green Island,NY,12083,60852,1,2020
58756,Albany Engineering Corporation,61207,Green Island Hydroelectric Station,NY,UNIT2,OP,Green Island Power Authority,69 Hudson Ave,Green Island,NY,12083,60852,1,2020
58756,Albany Engineering Corporation,61207,Green Island Hydroelectric Station,NY,UNIT3,OP,Green Island Power Authority,69 Hudson Ave,Green Island,NY,12083,60852,1,2020
58756,Albany Engineering Corporation,61207,Green Island Hydroelectric Station,NY,UNIT4,OP,Green Island Power Authority,69 Hudson Ave,Green Island,NY,12083,60852,1,2020
60584,Onyx Asset Services Group,61724,Onyx - Saratoga Springs Landfill Solar CSG,NY,10254,OP,Solar Mission SunE LLC,230 Park Avenue,New York,NY,10169,61360,1,2020
60584,Onyx Asset Services Group,61847,Broadalbin,NY,10046,OP,GenE Solar I LLC,230 Park Avenue,New York,NY,10169,61463,1,2020
60584,Onyx Asset Services Group,61863,Duanesburg,NY,10048,OP,GenE Solar I LLC,230 Park Avenue,New York,NY,10169,61463,1,2020
60584,Onyx Asset Services Group,61888,Johnstown,NY,10049,OP,GenE Solar I LLC,230 Park Avenue,New York,NY,10169,61463,1,2020
60584,Onyx Asset Services Group,61903,Sharon Springs,NY,10116,OP,GenE Solar I LLC,230 Park Avenue,New York,NY,10169,61463,1,2020
60584,Onyx Asset Services Group,61904,Amsterdam North,NY,10044,OP,GenE Solar I LLC,230 Park Avenue,New York,NY,10169,61463,1,2020
60584,Onyx Asset Services Group,61905,Amsterdam South,NY,10045,OP,GenE Solar I LLC,230 Park Avenue,New York,NY,10169,61463,1,2020
57128,Bloom Energy,62456,Regeneron Tarrytown,NY,RGP00,OP,Key Equipment Finance,1000 McCaslin Blvd,Superior,CO,80027,62002,1,2020
57128,Bloom Energy,62572,ATT Jericho,NY,ATT49,OP,New York Community Bank,615 Merrick Avenue,Westbury,NY,11590,62125,1,2020
57128,Bloom Energy,62576,MER Queens,NY,MER01,OP,KeyBank,127 Public Square,Cleveland,OH,44114,60948,1,2020
59474,BQ Energy LLC,62721,Steel Sun 2: 2303-III-9 Hamburg Tpke,NY,SS29,OP,BQ Energy LLC,47 S. Hamilton Street,Poughkeepsie,NY,12601,59474,0.06,2020
59474,BQ Energy LLC,62721,Steel Sun 2: 2303-III-9 Hamburg Tpke,NY,SS29,OP,"JSF Energy, LLC","400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62750,0.06,2020
59474,BQ Energy LLC,62721,Steel Sun 2: 2303-III-9 Hamburg Tpke,NY,SS29,OP,Renewable Strategies LLC,"400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62751,0.06,2020
59474,BQ Energy LLC,62721,Steel Sun 2: 2303-III-9 Hamburg Tpke,NY,SS29,OP,Jarlene Development LLC,One World Trade Center Suite 8500,New York,NY,10007,62754,0.76,2020
59474,BQ Energy LLC,62721,Steel Sun 2: 2303-III-9 Hamburg Tpke,NY,SS29,OP,"1951 Hamburg Turnpike, LLC",423 W. Riverside Drive,Olean,NY,14760,62755,0.06,2020
59474,BQ Energy LLC,62722,Steel Sun 2: 2303-III-4 Hamburg Tpke,NY,SS24,OP,BQ Energy LLC,47 S. Hamilton Street,Poughkeepsie,NY,12601,59474,0.06,2020
59474,BQ Energy LLC,62722,Steel Sun 2: 2303-III-4 Hamburg Tpke,NY,SS24,OP,"JSF Energy, LLC","400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62750,0.06,2020
59474,BQ Energy LLC,62722,Steel Sun 2: 2303-III-4 Hamburg Tpke,NY,SS24,OP,Renewable Strategies LLC,"400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62751,0.06,2020
59474,BQ Energy LLC,62722,Steel Sun 2: 2303-III-4 Hamburg Tpke,NY,SS24,OP,Jarlene Development LLC,One World Trade Center Suite 8500,New York,NY,10007,62754,0.76,2020
59474,BQ Energy LLC,62722,Steel Sun 2: 2303-III-4 Hamburg Tpke,NY,SS24,OP,"1951 Hamburg Turnpike, LLC",423 W. Riverside Drive,Olean,NY,14760,62755,0.06,2020
59474,BQ Energy LLC,62723,Steel Sun 2: 2303-III-2 Hamburg Tpke,NY,SS22,OP,BQ Energy LLC,47 S. Hamilton Street,Poughkeepsie,NY,12601,59474,0.06,2020
59474,BQ Energy LLC,62723,Steel Sun 2: 2303-III-2 Hamburg Tpke,NY,SS22,OP,"JSF Energy, LLC","400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62750,0.06,2020
59474,BQ Energy LLC,62723,Steel Sun 2: 2303-III-2 Hamburg Tpke,NY,SS22,OP,Renewable Strategies LLC,"400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62751,0.06,2020
59474,BQ Energy LLC,62723,Steel Sun 2: 2303-III-2 Hamburg Tpke,NY,SS22,OP,Jarlene Development LLC,One World Trade Center Suite 8500,New York,NY,10007,62754,0.76,2020
59474,BQ Energy LLC,62723,Steel Sun 2: 2303-III-2 Hamburg Tpke,NY,SS22,OP,"1951 Hamburg Turnpike, LLC",423 W. Riverside Drive,Olean,NY,14760,62755,0.06,2020
59474,BQ Energy LLC,62724,Homer Street West,NY,HSW,OP,BQ Energy LLC,47 S. Hamilton Street,Poughkeepsie,NY,12601,59474,0.25,2020
59474,BQ Energy LLC,62724,Homer Street West,NY,HSW,OP,"JSF Energy, LLC","400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62750,0.25,2020
59474,BQ Energy LLC,62724,Homer Street West,NY,HSW,OP,Renewable Strategies LLC,"400 Market Industrial Park, Suite 32",Wappingers Falls,NY,12590,62751,0.25,2020
