Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?,Year,Technology,Multiple Fuels?,Operating Month,Operating Year
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT12,OP,GT,IPP Non-CHP,2,22.0,17.2,22.2,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.3,20.7,17.3,20.7,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT13,OP,GT,IPP Non-CHP,2,22.0,18.2,23.3,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.3,22.8,18.3,22.8,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT14,OP,GT,IPP Non-CHP,2,22.0,19.2,24.2,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.4,23.1,18.4,23.1,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT15,OP,GT,IPP Non-CHP,2,22.0,18.5,24.5,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.6,22.7,18.6,22.7,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT16,OP,GT,IPP Non-CHP,2,22.0,16.1,21.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.6,20,16.6,20,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT17,OP,GT,IPP Non-CHP,2,22.0,16.2,21.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.6,20.4,16.6,20.4,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT18,OP,GT,IPP Non-CHP,2,22.0,17.2,22.6,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.6,20.5,16.6,20.5,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT21,OP,GT,IPP Non-CHP,2,22.0,19,24,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.8,22.6,18.8,22.6,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT22,OP,GT,IPP Non-CHP,2,22.0,17.2,21,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.3,21,17.3,21,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT23,OP,GT,IPP Non-CHP,2,22.0,18.1,22,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.4,22.4,18.4,22.4,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT24,OP,GT,IPP Non-CHP,2,22.0,18.4,21.9,NG,DFO,Y,NG,DFO,,,,,Y,Y,17.3,21.4,17.3,21.4,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT25,OP,GT,IPP Non-CHP,2,22.0,17.9,22.8,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.2,22.2,18.2,22.2,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT26,OP,GT,IPP Non-CHP,2,22.0,15.8,20.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,15.9,19.5,15.9,19.5,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT27,OP,GT,IPP Non-CHP,2,22.0,18.7,23.8,NG,DFO,Y,NG,DFO,,,,,Y,Y,18.7,22.8,18.7,22.8,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
54863,U S Power Generating Company LLC,2499,Narrows Gas Turbines Generating,NY,Kings,NT28,OP,GT,IPP Non-CHP,2,22.0,16.5,20.8,NG,DFO,Y,NG,DFO,,,,,Y,Y,16.9,20.1,16.9,20.1,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,1,OP,ST,IPP Non-CHP,2,400.0,365.2,363.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,365.2,363.2,365.2,363.2,6H,6H,Y,,Y,,2015,Natural Gas Steam Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,2,OP,ST,IPP Non-CHP,2,400.0,366.5,374.7,NG,RFO,Y,NG,RFO,,,,,Y,Y,366.5,374.7,366.5,374.7,6H,6H,Y,,Y,,2015,Natural Gas Steam Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,3,OP,ST,IPP Non-CHP,2,1027.0,968.9,964.4,NG,RFO,Y,NG,RFO,,,,,Y,Y,968.9,964.4,968.9,964.4,6H,6H,Y,,Y,,2015,Natural Gas Steam Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,4,OP,CT,IPP Non-CHP,2,170.0,157,191.2,NG,KER,N,,,,,,,Y,Y,157,191.2,157,191.2,6H,6H,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,4S,OP,CA,IPP Non-CHP,2,80.0,75.3,82.4,NG,KER,N,,,,,,,Y,Y,75.3,82.4,75.3,82.4,6H,6H,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT10,SB,GT,IPP Non-CHP,2,25.0,17.8,23,NG,KER,N,,,,,,,Y,Y,17.8,23,17.8,23,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT11,SB,GT,IPP Non-CHP,2,25.0,16.8,25,NG,KER,N,,,,,,,Y,Y,16.8,25,16.8,25,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT4,SB,GT,IPP Non-CHP,2,21.1,12.9,15.6,NG,KER,N,,,,,,,Y,Y,12.9,15.6,12.9,15.6,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT5,SB,GT,IPP Non-CHP,2,21.1,15.5,17.2,NG,KER,N,,,,,,,Y,Y,15.5,17.2,15.5,17.2,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT6,SB,GT,IPP Non-CHP,2,22.0,12.6,16.5,NG,KER,N,,,,,,,Y,Y,12.6,16.5,12.6,16.5,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT7,OS,GT,IPP Non-CHP,2,22.0, , ,NG,KER,N,,,,,,,Y,Y, , , , ,,,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
10023,TC Ravenswood LLC,2500,Ravenswood,NY,Queens,GT9,SB,GT,IPP Non-CHP,2,25.0,16.8,22.2,NG,KER,N,,,,,,,Y,Y,16.8,22.2,16.8,22.2,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combustion Turbine,,,
4226,Consolidated Edison Co-NY Inc,2503,59th Street,NY,New York,GT1,OP,GT,Electric Utility,1,17.1,14.9,15,NG,,N,,,,,,,Y,, , , , ,UNK,UNK,,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,10,OP,GT,Electric Utility,1,41.8,39.6,49.7,NG,DFO,N,,,,,,,Y,Y,39.5,49.3,39.5,49.3,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,11,OP,GT,Electric Utility,1,41.8,40.1,49.7,NG,DFO,N,,,,,,,Y,Y,40,49.3,40,49.3,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,12,OP,GT,Electric Utility,1,41.8,40.9,49.3,NG,DFO,N,,,,,,,Y,Y,40.2,48.8,40.2,48.8,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,3,OP,GT,Electric Utility,1,18.0,17.2,20,NG,DFO,N,,,,,,,Y,Y,17.5,20.4,17.5,20.4,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,4,OP,GT,Electric Utility,1,18.0,17.1,19.2,NG,DFO,N,,,,,,,Y,Y,17.7,20.5,17.7,20.5,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,5,OP,GT,Electric Utility,1,18.0,17.3,19.9,NG,DFO,N,,,,,,,Y,Y,17,20,17,20,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,6,OP,GT,Electric Utility,1,18.0,17.8,20,NG,DFO,N,,,,,,,Y,Y,16.7,20.2,16.7,20.2,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,8,OP,GT,Electric Utility,1,18.0,16.9,20.4,NG,DFO,N,,,,,,,Y,Y,17,20,17,20,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,9,OP,GT,Electric Utility,1,41.8,40.7,50.3,NG,DFO,N,,,,,,,Y,Y,39.8,49.2,39.8,49.2,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,GT1,OP,GT,Electric Utility,1,18.0,17.4,16,NG,DFO,N,,,,,,,Y,Y,16.3,19.3,16.3,19.3,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,GT2,OP,GT,Electric Utility,1,18.0,17.5,18.7,NG,DFO,N,,,,,,,Y,Y,14.9,17.5,14.9,17.5,1H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,ST1,OP,ST,Electric Utility,1,188.0,193,199.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,195.2,194.5,195.2,194.5,6H,6H,Y,Y,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,ST2,OP,ST,Electric Utility,1,188.0,192.7,196,NG,RFO,Y,NG,RFO,,,,,Y,Y,196.2,194.2,196.2,194.2,6H,6H,Y,Y,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,2,OP,ST,Electric Utility,1,387.0,399,399,NG,RFO,Y,NG,RFO,,,,,Y,Y,393.5,393.5,393.5,393.5,6H,6H,N,,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,3,OP,ST,Electric Utility,1,387.0,390.5,390,NG,RFO,Y,NG,RFO,,,,,Y,Y,396,397,396,397,6H,6H,N,,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,4,OP,ST,Electric Utility,1,387.0,391.7,386.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,395.5,395,395.5,395,6H,6H,N,,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,ST1,OP,ST,Electric Utility,1,387.0,399.5,397,NG,RFO,Y,NG,RFO,,,,,Y,Y,397.7,387.7,397.7,387.7,6H,6H,N,,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,3,OP,ST,Electric Utility,1,188.0,190.3,188.5,NG,RFO,Y,NG,RFO,,,,,Y,Y,195,193.5,195,193.5,6H,6H,N,,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,4,OP,ST,Electric Utility,1,188.0,189.5,198.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,197.7,194.5,197.7,194.5,6H,6H,N,,,,2015,Natural Gas Steam Turbine,,,
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,GT2,OP,GT,Electric Utility,1,53.0,40.5,45.7,NG,KER,N,,,,,,,Y,Y,43.3,48.1,43.3,48.1,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,GT3,OP,GT,Electric Utility,1,53.0,41.1,46.3,NG,KER,N,,,,,,,Y,Y,39.7,46,39.7,46,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
25,Greenidge Generation Holdings LLC,2527,Greenidge Generation LLC,NY,Yates,4,OP,ST,IPP Non-CHP,2,112.0,107.5,106.3,BIT,NG,Y,BIT,NG,WDS,SUB,DFO,,N,N, , , , ,,,,,,,2015,Conventional Steam Coal,,,
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,5,OP,CT,IPP Non-CHP,2,194.3,166.6,187.9,NG,KER,N,,,,,,,Y,Y,170.5,191.1,170.5,191.1,UNK,UNK,Y,Y,,,2015,Natural Gas Fired Combined Cycle,,,
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,6,OP,CT,IPP Non-CHP,2,194.3,166.6,187.9,NG,KER,N,,,,,,,Y,Y,170.5,191.1,170.5,191.1,UNK,UNK,Y,Y,,,2015,Natural Gas Fired Combined Cycle,,,
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,7,OP,CT,IPP Non-CHP,2,194.3,166.6,187.9,NG,KER,N,,,,,,,Y,Y,170.5,191.1,170.5,191.1,UNK,UNK,Y,Y,,,2015,Natural Gas Fired Combined Cycle,,,
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,8,OP,CA,IPP Non-CHP,2,310.2,257,296.6,NG,KER,N,,,,,,,Y,Y,263,300,263,300,UNK,UNK,Y,Y,,,2015,Natural Gas Fired Combined Cycle,,,
13923,NRG Oswego Harbor Power Operations Inc,2594,Oswego Harbor Power,NY,Oswego,ST6,OP,ST,IPP Non-CHP,2,901.8,823.5,816.3,RFO,NG,Y,RFO,NG,,,,,Y,Y,180,180,850,850,6H,UNK,Y,Y,,,2015,Petroleum Liquids,,,
12792,NRG New York LLC,2625,Bowline Point,NY,Rockland,1,OP,ST,IPP Non-CHP,2,621.0,575,578,NG,RFO,Y,NG,RFO,,,,,Y,Y,572,572,572,572,6H,6H,Y,Y,,,2015,Natural Gas Steam Turbine,,,
12792,NRG New York LLC,2625,Bowline Point,NY,Rockland,2,OP,ST,IPP Non-CHP,2,621.0,562,567,NG,RFO,Y,NG,RFO,,,,,Y,Y,562,567,562,567,6H,6H,Y,Y,,,2015,Natural Gas Steam Turbine,,,
56142,"Alliance NYGT, LLC",2628,Hillburn,NY,Rockland,GEN1,OP,GT,IPP Non-CHP,2,46.5,33.1,43.8,NG,KER,N,,,,,,,Y,N,33.1,43,33.1,43,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
56142,"Alliance NYGT, LLC",2632,Shoemaker,NY,Orange,SHOE,OP,GT,IPP Non-CHP,2,41.9,33,40,NG,KER,N,,,,,,,Y,N,33,43,33,43,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
6775,Village of Freeport - (NY),2679,Plant No 2 Freeport,NY,Nassau,CT5,OP,GT,Electric Utility,1,60.5,49,49,NG,KER,N,,,,,,,Y,Y,49.5,49.5,49.5,49.5,6H,1H,N,,,,2015,Natural Gas Fired Combustion Turbine,,,
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,10,OP,IC,Electric Utility,1,3.5,3.2,3.2,NG,DFO,N,,,,,,,Y,Y,2.9,2.9,3.2,3.2,1H,1H,Y,Y,Y,,2015,Natural Gas Internal Combustion Engine,,,
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,11,OP,IC,Electric Utility,1,5.2,5.2,5.2,NG,DFO,N,,,,,,,Y,Y,4.95,4.95,5.2,5.2,1H,1H,Y,Y,Y,,2015,Natural Gas Internal Combustion Engine,,,
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,12,OP,IC,Electric Utility,1,5.5,5.5,5.5,NG,DFO,N,,,,,,,Y,Y,5.2,5.2,5.5,5.5,1H,1H,Y,Y,Y,,2015,Natural Gas Internal Combustion Engine,,,
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,13,OP,IC,Electric Utility,1,5.5,5.5,5.5,NG,DFO,N,,,,,,,Y,Y,5.2,5.2,5.5,5.5,1H,1H,Y,Y,Y,,2015,Natural Gas Internal Combustion Engine,,,
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,14,OP,IC,Electric Utility,1,6.2,6.2,6.2,NG,DFO,N,,,,,,,Y,Y,6.2,6.2,6.2,6.2,1H,1H,Y,Y,Y,,2015,Natural Gas Internal Combustion Engine,,,
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,9,OP,IC,Electric Utility,1,3.5,3.2,3.2,NG,DFO,N,,,,,,,Y,Y,2.9,2.9,3.2,3.2,1H,1H,Y,Y,Y,,2015,Natural Gas Internal Combustion Engine,,,
15296,New York Power Authority,7314,Richard M Flynn,NY,Suffolk,NA1,OP,CT,Electric Utility,1,108.0,89.6,107.9,NG,DFO,Y,NG,DFO,,,,,Y,N,87.6,108,87.6,108,1H,1H,Y,,,Y,2015,Natural Gas Fired Combined Cycle,,,
15296,New York Power Authority,7314,Richard M Flynn,NY,Suffolk,NA2,OP,CA,Electric Utility,1,56.0,44.8,54,NG,DFO,N,,,,,,,Y,N,48.6,54,48.6,54,1H,1H,Y,,,Y,2015,Natural Gas Fired Combined Cycle,,,
56505,National Grid Generation LLC,7869,Glenwood Landing,NY,Nassau,GT4,OP,GT,Electric Utility,1,53.0,40,46.8,NG,KER,N,,,,,,,Y,Y,40.6,46,40.6,46,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
56505,National Grid Generation LLC,7869,Glenwood Landing,NY,Nassau,GT5,OP,GT,Electric Utility,1,53.0,40,43.2,NG,KER,N,,,,,,,Y,Y,38.6,44.6,38.6,44.6,1H,1H,Y,,Y,,2015,Natural Gas Fired Combustion Turbine,,,
5511,CCI Roseton LLC,8006,Roseton Generating Facility,NY,Orange,1,OP,ST,IPP Non-CHP,2,621.0,600.5,611.7,NG,RFO,Y,RFO,NG,,,,,Y,Y,619,618,619,618,1H,1H,Y,,,Y,2015,Natural Gas Steam Turbine,,,
5511,CCI Roseton LLC,8006,Roseton Generating Facility,NY,Orange,2,OP,ST,IPP Non-CHP,2,621.0,596,602.5,NG,RFO,Y,RFO,NG,,,,,Y,Y,587.5,595,587.5,595,1H,1H,Y,,,Y,2015,Natural Gas Steam Turbine,,,
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,NY,Queens,3,OP,ST,IPP Non-CHP,2,376.0,376,376.4,NG,RFO,Y,RFO,NG,,,,,Y,Y,361,361,351,351,6H,6H,Y,Y,Y,,2015,Natural Gas Steam Turbine,,,
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,NY,Queens,4,OS,ST,IPP Non-CHP,2,387.0,380,387,NG,RFO,Y,RFO,NG,,,,,Y,Y,372,372,361,361,6H,6H,Y,Y,Y,,2015,Natural Gas Steam Turbine,,,
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,NY,Queens,ST5,OP,ST,IPP Non-CHP,2,387.0,381,380.6,NG,RFO,Y,RFO,NG,,,,,Y,Y,372,372,362,361,6H,6H,Y,Y,Y,,2015,Natural Gas Steam Turbine,,,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,17TG,OP,ST,Industrial CHP,7,15.0,15,15,BIT,RFO,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2015,Conventional Steam Coal,,,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,22TG,OP,ST,Industrial CHP,7,12.5,12.5,12.5,BIT,RFO,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2015,Conventional Steam Coal,,,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,41TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,NG,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2015,Conventional Steam Coal,,,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,42TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,NG,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2015,Conventional Steam Coal,,,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,43TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,NG,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2015,Conventional Steam Coal,,,
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,44TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,DFO,Y,DFO,BIT,,,,,N,, , , , ,,,,,,,2015,Conventional Steam Coal,,,
56479,PIC Group Inc,10190,Castleton Energy Center,NY,Rensselaer,GEN1,OP,CT,IPP Non-CHP,2,47.0,43,47,NG,DFO,Y,NG,DFO,,,,,Y,Y,42,48,41,47,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
1746,Black River Generation LLC,10464,ReEnergy Black River,NY,Jefferson,GEN1,OP,ST,IPP Non-CHP,2,55.5,55,56,WDS,TDF,Y,WDS,DFO,TDF,,,,N,N, , , , ,,,,,,,2015,Wood/Wood Waste Biomass,,,
56174,Finch Paper LLC,10511,Finch Paper,NY,Warren,GEN6,OP,ST,Industrial CHP,7,29.0,23,27,WDL,WDS,N,,,,,,,Y,Y,14,18,8,12,6H,6H,Y,,Y,Y,2015,Wood/Wood Waste Biomass,,,
10849,Wyeth-Averst Lederle,10521,Lederle Laboratories,NY,Rockland,3A,OP,CA,Industrial CHP,7,1.5,1.5,1.5,NG,DFO,N,,,,,,,Y,Y,1.5,1.5,1.5,1.5,1H,1H,Y,,Y,,2015,Natural Gas Fired Combined Cycle,,,
10849,Wyeth-Averst Lederle,10521,Lederle Laboratories,NY,Rockland,GEN1,OP,CT,Industrial CHP,7,8.3,8.3,8.3,NG,DFO,N,,,,,,,Y,Y,8.3,8.3,8.3,8.3,1H,1H,Y,,Y,,2015,Natural Gas Fired Combined Cycle,,,
10849,Wyeth-Averst Lederle,10521,Lederle Laboratories,NY,Rockland,GEN2,OP,CT,Industrial CHP,7,8.3,8.3,8.3,NG,DFO,N,,,,,,,Y,Y,8.3,8.3,8.3,8.3,1H,1H,Y,,Y,,2015,Natural Gas Fired Combined Cycle,,,
10849,Wyeth-Averst Lederle,10521,Lederle Laboratories,NY,Rockland,GEN3,OP,CA,Industrial CHP,7,2.2,2.2,2.2,NG,DFO,N,,,,,,,Y,Y,3.1,3.1,3.1,3.1,1H,1H,Y,,Y,,2015,Natural Gas Fired Combined Cycle,,,
10849,Wyeth-Averst Lederle,10521,Lederle Laboratories,NY,Rockland,TG4,OP,CA,Industrial CHP,7,3.1,1.7,1.7,NG,DFO,N,,,,,,,Y,Y,2.2,2.2,2.2,2.2,1H,1H,Y,,Y,,2015,Natural Gas Fired Combined Cycle,,,
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN1,OP,CT,IPP CHP,3,65.5,52.9,56.8,NG,DFO,N,NG,DFO,,,,,Y,Y,52.9,56.8,45,50,UNK,UNK,N,,,,2015,Natural Gas Fired Combined Cycle,,,
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN2,OP,CA,IPP CHP,3,42.3,31,33.3,NG,DFO,N,NG,DFO,,,,,Y,Y,31,33.3,25,30,UNK,UNK,N,,,,2015,Natural Gas Fired Combined Cycle,,,
3085,Carthage Energy LLC,10620,Carthage Energy LLC,NY,Jefferson,GEN1,OP,CT,IPP Non-CHP,2,40.9,38.2,44.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,40.03,45,40.03,45,1H,1H,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
58337,Lakeside Syracuse LLC,10621,CH Resources Syracuse,NY,Onondaga,GEN1,SB,CT,IPP Non-CHP,2,65.5,54.8,58.8,NG,DFO,N,,,,,,,Y,Y,54.8,58.8,0,0,UNK,UNK,N,,,,2015,Natural Gas Fired Combined Cycle,,,
58337,Lakeside Syracuse LLC,10621,CH Resources Syracuse,NY,Onondaga,GEN2,SB,CA,IPP Non-CHP,2,37.2,32.2,35.8,NG,DFO,N,,,,,,,Y,Y,32.2,35.8,0,0,UNK,UNK,N,,,,2015,Natural Gas Fired Combined Cycle,,,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN1,OP,CT,IPP CHP,3,95.2,76.3,105.3,NG,DFO,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN3,OP,CT,IPP CHP,3,95.2,279.6,329.6,NG,DFO,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN4,OP,CT,IPP CHP,3,95.2, , ,NG,DFO,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,,2015,Natural Gas Fired Combined Cycle,,,
55807,Niagara Generation LLC,50202,WPS Power Niagara,NY,Niagara,GEN1,OS,ST,IPP Non-CHP,2,56.0,41.1,37.1,WDS,BIT,Y,BIT,WDS,,,,,N,, , , , ,,,,,,,2015,Wood/Wood Waste Biomass,,,
