Utility ID,Utility Name,Street Address,City,State,Zip,Owner?,Operator?,Asset Manager?,Other Reltionships with Plants Reported on Form?,Entity Type,Year,Other Relationships with Plants Reported on Form?,Owner of Plants Reported on Form?,Operator of Plants Reported on Form?,Asset Manager of Plants Reported on Form?
50136,North American Energy Services,1070 Erie Avenue,North Tonawanda,NY,14120,,,,,Q,2016,,,Y,
50158,Innovative Energy Systems Inc,2999 Judge Road,Oakfield,NY,14125,,,,,Q,2016,,Y,,
54684,"Flat Rock Windpower, LLC",6972 Eagle Factory Road,Lowville,NY,13367,,,,,Q,2016,,Y,,
54838,Windsor Machinery Co Inc,16 Orbit Lane,Hopewell Junction,NY,12533,,,,,Q,2016,,Y,,
55754,Boralex Hydro Operations Inc,39 Hudson Falls Road,South Glens Falls,NY,12803,,,,,Q,2016,,,Y,
55807,Niagara Generation LLC,5300 Frontier Avenue,Niagara Falls,NY,14304,,,,,Q,2016,,,Y,
55952,Merced Power LLC,"8W. 40th Street, Fourth Floor",New York,NY,10018,,,,,Q,2016,,Y,,
55953,Ampersand Chowchilla Biomass LLC,"8W. 40th Street, Fourth Floor",New York,NY,10036,,,,,Q,2016,,Y,,
56142,"Alliance NYGT, LLC",110 E Seneca Street,Sherrill,NY,13461,,,,,Q,2016,,Y,,
56174,Finch Paper LLC,1 Glen Street,Glens Falls,NY,12801,,,,,IND,2016,,Y,,
56192,Entergy Nuclear Palisades LLC,440 HAMILTON AVENUE,WHITE PLAINS,NY,10601,,,,,I,2016,Y,,,
56480,Empire Generating Co LLC,75 Riverside AvenuePO Box 350,Rensselaer,NY,12144,,,,,I,2016,,Y,,
56505,National Grid Generation LLC,175 East Old Country Rd.,Hicksville,NY,11801,,,,,I,2016,,Y,,
56601,Covanta MacArthur Renewable Energy,4001 Veterans Memorial Hwy,Ronkonkoma,NY,11779,,,,,M,2016,,,Y,
56769,Consolidated Edison Development Inc.,100 Summit Lake Drive,Valhalla,NY,10595,,,,,M,2016,,Y,,
56789,TBE Montgomery LLC,336 Neelytown Road,Montgomery,NY,12549,,,,,Q,2016,,Y,,
56830,Carson Solar 1 LLC,1585 Broadway,New York,NY,10036,,,,,Q,2016,,,Y,Y
56865,Caithness Shepherds Flat LLC,565 Fifth Avenue,New York,NY,10017,,,,,Q,2016,,Y,,Y
56868,Kawailoa Wind LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
56888,Brea Generation LLC,120 White Plains Rd.,Tarrytown,NY,10591,,,,,Q,2016,,Y,,
56889,Rhode Island LFG Genco,120 White Plains Rd,Tarrytown,NY,10591,,,,,Q,2016,,Y,,
56977,Zotos International,300 Forge Avenue,Geneva,NY,14456,,,,,IND,2016,,Y,,
56991,Astoria Energy II LLC,17-10 Steinway Street,Astoria,NY,1105,,,,,Q,2016,,,Y,
57068,Power County Wind Park South LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
57069,Power County Wind Park North LLC,1166 Ave of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
57106,"Peak Power 1, LLC",One Penn Plaza,New York,NY,10119,,,,,COM,2016,,Y,,
57120,OBP Cogen LLC,One Bryant Park,New York,NY,10036,,,,,COM,2016,,Y,,
57189,Hidden Hollow Energy LLC,5087 Junction Rd,Lockport,NY,14094,,,,,Q,2016,,Y,,
57197,Santa Cruz Energy LLC,5087 Junction Rd,Lockport,NY,14094,,,,,Q,2016,,Y,,
57223,Sycamore Energy 1 LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57224,MM West Covina Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57225,MM Yolo Power LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57226,MM Taunton Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57227,MM San Diego Energy-Miramar,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57230,MM Prince William Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57232,MM Lopez Energy LLC,"5087 Junction Road, Lockport",Lockport,NY,14094,,,,,Q,2016,,Y,,
57247,Pine Bend LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57250,MM Prima Deshecha Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57251,MM Tajiguas Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57253,NM Mid Valley Genco LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57259,Richmond Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
57365,Consolidated Edison Solutions Inc,100 Summit Lake Drive,Valhalla,NY,10595,,,,,Q,2016,,Y,,
57384,Brea Power II,120 White Plains Rd,Tarrytown,NY,10591,,,,,Q,2016,,Y,,
57403,SunE CPS2 LLC,588 Broadway,New York,NY,10012,,,,,I,2016,,,,Y
57410,RET Modesto Solar LLC,410 Park Avenue,New York,NY,10022,,,,,Q,2016,,,,Y
57419,SunE CPS1 LLC,588 Broadway,New York,NY,10012,,,,,I,2016,,,,Y
57431,ReEnergy Biomass LLC,3823 Marmon Road,Lyons Falls,NY,13368,,,,,Q,2016,,Y,,
57433,ReEnergy Chateaugay LLC,PO Box 247019 State Rt 374,Chateaugay,NY,12920,,,,,Q,2016,,Y,,
57465,"Keystone Solar, LLC",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
58107,University of Rochester,390 Elmwood Ave.,Rochester,NY,14627,,,,,COM,2016,,Y,,
58110,SUNY Old Westbury College,223 Store Hill Rd,Old Westbury,NY,11568,,,,,S,2016,,,,Y
58133,Mercy Medical Center,1000 North Village Avenue,Rockville Centre,NY,11571,,,,,COM,2016,,Y,,
58136,William Floyd School District,240 Mastic Beach Road,Mastic Beach,NY,11951,,,,,S,2016,,Y,,
58154,Hudson Valley Community College,80 Vandenburgh Avenue,Troy,NY,12180,,,,,S,2016,,Y,,
58174,Monroe Newpower Corporation,"50 West Main Street, City Plac",Rochester,NY,14614,,,,,P,2016,,,Y,
58233,Kalaeloa Solar Two LLC,"c/o DESRI II, 1166 Ave. of the",New York,NY,10036,,,,,Q,2016,,Y,,Y
58258,SunRay Power LLC,"545 Madison Avenue, 14th floor",New York,NY,10022,,,,,Q,2016,,Y,Y,Y
58268,Tulare PV I LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
58269,Tulare PV II LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
58270,GE Wind Energy LLC,1 River Road,Schenectady,NY,12345,,,,,Q,2016,,Y,,
58337,Lakeside Syracuse LLC,9644 Main Street,Beaver Falls,NY,13305,,,,,Q,2016,,Y,,
58338,Lakeside Beaver Falls LLC,9644 Main Street,Beaver Falls,NY,13305,,,,,Q,2016,,,Y,
58487,Montefiore Medical Center Moses Division,111 East 210 Street,Bronx,NY,10467,,,,,C,2016,,,Y,
58495,"Syncarpha Alethea I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
58541,"Forbes Street Solar, LLC",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
58564,Paramount Group Inc,1633 Broadway,New York,NY,10019,,,,,COM,2016,,Y,,
58651,"Allegany Generating Station, LLC",11537 State Route 19A,Portageville,NY,14536,,,,,Q,2016,,Y,,
58682,WR-TGC Solar Generation IV LLC,750 Lexington Ave,New York,NY,10022,,,,,Q,2016,,Y,,
58753,Sunlight General Morris Solar LLC,"205 East 42nd Street, 20th Fl",New York,NY,10017,,,,,Q,2016,,Y,,
58754,Sunlight General Mercer Solar LLC,"205 East 42nd Street, 20th Fl",New York,NY,10017,,,,,Q,2016,,Y,,
58756,Albany Engineering Corporation,5 Washington Square,Albany,NY,12205,,,,,Q,2016,,Y,,
58769,Sunlight General Somerset Solar LLC,"205 East 42nd Street, 20th Fl",New York,NY,10017,,,,,Q,2016,,Y,,
58770,Balko Wind LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
58775,Sol Orchard San Diego 22 LLC,125 West 55th Street,New York,NY,10019,,,,,Q,2016,,Y,,
58776,Sol Orchard San Diego 23 LLC,125 West 55th Street,New York,NY,10019,,,,,Q,2016,,Y,,
58786,Sol Orchard San Diego 20 LLC,125 West 55th Street,New York,NY,10019,,,,,Q,2016,,Y,,
58787,Sol Orchard San Diego 21 LLC,125 West 55th Street,New York,NY,10019,,,,,Q,2016,,Y,,
58802,"Walpole Solar 2, LLC",66 York Street 5th Floor,Jersey CIty,NY,7302,,,,,Q,2016,,Y,,
58864,Lake County Solar LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
58971,Danskammer Energy,994 River Road,Newburgh,NY,12550,,,,,Q,2016,,Y,,
58985,Marion Solar LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59100,"Sunlight General Solar Fund II, LLC","205 East 42nd Street, 20th Fl",New York,NY,10017,,,,,Q,2016,,Y,,
59146,Red Horse 2,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59175,Searchlight Solar LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59219,Albany Medical Center,43 New Scotland Avenue,Albany,NY,12208,,,,,COM,2016,,Y,,
59230,"DESRI V Mass Solar Holdco, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
59273,"62SK 8me, LLC",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59284,"Kona Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
59414,"Nelson Gardens Energy, LLC",225 Greenfield Parkway Suite 2,Liverpool,NY,13088,,,,,Q,2016,,Y,,
59474,BQ Energy LLC,47 S. Hamilton Street,Poughkeepsie,NY,12601,,,,,Q,2016,,Y,,
59489,Perennial-Wind Chaser LLC,300 Madison Avenue,New York,NY,10017,,,,,Q,2016,,Y,,
59503,Capital Dynamics,"645 Madison Avenue, 19th Floor",New York,NY,10022,,,,,COM,2016,,Y,,
59594,Black Oak Wind Farm LLC,863 Hayts Road,Ithaca,NY,14850,,,,,Q,2016,,Y,,
59616,"63SU 8me, LLC",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59630,DeltaPro Energy Inc,PO Box 1418,Orchard Park,NY,14124,,,,,IND,2016,,Y,,
59634,North Star Solar PV LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59653,Palmer Solar LLC,16 Squadron Boulevard #106,New City,NY,10956,,,,,COM,2016,,Y,,
59675,Moxie Freedom LLC,"565 5th Ave., 29th floor",New York,NY,10017,,,,,Q,2016,,Y,,
59785,"Syncarpha Palmer, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
59822,"Syncarpha Massachusetts, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
59823,"Syncarpha North Adams, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
59824,"Fisher Road Solar I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
59825,"Neisler Street Solar I, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
59826,"Syncarpha Bondsville, LLC","250 West 57th Street, Suite 70",New York,NY,10107,,,,,Q,2016,,Y,,
59827,"Ampersand Long Falls Hydro, LLC",2 Lathrop Street,Carthage,NY,13619,,,,,I,2016,,Y,,
59860,Jett Creek,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59861,Benson Creek,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59862,Durbin Creek,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59863,Prospector,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59864,Willow Spring,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
59880,Pioneer Crossing Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
59881,Port Charlotte Energy LLC,5087 Junction Road,Lockport,NY,14094,,,,,Q,2016,,Y,,
59942,Argos Solar LLC,3425 Sutton Road,Seneca,NY,14456,,,,,Q,2016,,Y,,
60025,Greenbacker Renewable Energy Corporation,"369 Lexington Avenue, Suite 31",New York,NY,10017,,,,,Q,2016,,Y,,
60046,"TPE Alta Luna, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
60068,Red Horse III,"1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
60082,ECOsponsible LLC,PO Box 114,West Falls,NY,14170,,,,,Q,2016,,Y,,
60098,"MS Solar 2, LLC",1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2016,,Y,,Y
60383,Henrietta D Energy Storage LLC,174 Hudson St.,New YOrk,NY,10013,,,,,Q,2016,,Y,,
60412,"Portal Ridge Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
60413,"Rancho Seco Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
60453,Novatus Energy,"767 Third Avenue, 17th Floor",New York,NY,10017,,,,,Q,2016,Y,,,
60479,"Iron Horse Solar 4, LLC","250 West 57th St, Suite 701",New York,NY,10107,,,,,Q,2016,,Y,,
60545,"City of Auburn, New York",35 Bradley Street,Auburn,NY,13021,,,,,M,2016,,Y,,
60556,"Fusion Solar Centre, L.L.C","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
60675,Montefiore-Westchester Square,2475 St. Raymond Avenue,Bronx,NY,10461,,,,,COM,2016,,Y,Y,
60676,New York Presbyterian Hospital,622 W 168th St.,New York,NY,10032,,,,,COM,2016,,Y,,
60710,"Marie's Way Solar I, LLC","250 West 57th St, Suite 701",New York,NY,10107,,,,,Q,2016,,Y,,
60734,"Elizabeth Mines Solar 1, LLC",134 East 40th St,New York,NY,10016,,,,,Q,2016,,Y,Y,Y
60741,Fortistar Castleton Power,1902 River Rd,Castleton on Hudson,NY,12033,,,,,Q,2016,,Y,,
60779,"Black River Hydroelectric, LLC",669 Main Street,Watertown,NY,13601,,,,,Q,2016,,Y,Y,
60883,NY - PRESBYTERIAN HOSPITAL-525 E 68TH ST,525 EAST 68TH ST,New York,NY,10021,,,,,COM,2016,,Y,,
60886,"Gray Hawk Solar, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
60958,Ohio River Partners Shareholder LLC,1345 Avenue of the Americas,New York,NY,10105,,,,,Q,2016,,Y,,
60971,NYC ENERGY LLC,"217 EAST 70TH STREET, #405",New York,NY,10021,,,,,IND,2016,,Y,Y,
60986,"Imperial Valley Solar 2, LLC","1166 Avenue of the Americas, 9",New York,NY,10036,,,,,Q,2016,,Y,,Y
61000,"Equuleus Community Solar Gardens, LLC",125 W 55th Street 15 Floor,New York,NY,10019,,,,,COM,2016,,Y,,
61013,Northern Westchester Hospital,400 East Main Street,Mount Kisco,NY,10549,,,,,COM,2016,,Y,,
61049,NYC-HH Coney Island Hospital,"2601 Ocean Parkway, Avenue Z",Brooklyn,NY,11235,,,,,COM,2016,,Y,Y,
61050,The NY Times Production Facility,1 New York Times Plz,Flushing,NY,11354,,,,,COM,2016,,Y,Y,
61053,Mount Sinai Hospital,1 Gustave L Levy Pl,New York,NY,10029,,,,,COM,2016,,Y,Y,
25,Greenidge Generation Holdings LLC,PO Box 187590 Plant Rd,Dresden,NY,14441,,,,,Q,2017,,Y,,
326,"Alice Falls Hydro, LLC","3 E Comm Square, 3rd Floor",Albany,NY,12207,,,,,Q,2017,,Y,,
463,Ameresco LFG I Inc,91 Hartley Road,Goshen,NY,10924,,,,,Q,2017,,Y,,
470,Covanta Energy of Niagara LP,100 Energy Blvd @ 56th St,Niagara Falls,NY,14304,,,,,Q,2017,,Y,,
473,Covanta Hempstead Company,600 Merchants Concourse,Westbury,NY,11590,,,,,Q,2017,,Y,,
1268,Bayswater Peaking Facility LLC,1425 Bay 24th Street,Far Rockaway,NY,11691,,,,,Q,2017,,Y,,
1362,Bassett Healthcare,1 Atwell Road,Cooperstown,NY,13326,,,,,COM,2017,,Y,Y,
1746,Black River Generation LLC,P O Box 849,Fort Drum,NY,13602,,,,,Q,2017,,Y,,
2313,Brooklyn Navy Yard Cogen PLP,63 Flushing Ave Unit 234,Brooklyn,NY,11205,,,,,Q,2017,,Y,,
2598,Burrows Paper Corp,PO Box 987 501 West Main St,Little Falls,NY,13365,,,,,Q,2017,,Y,Y,
2770,Terra-Gen Operating Co LLC,27th Floor565  5th Ave,New York,NY,10017,,,,,Q,2017,,Y,,
3085,Carthage Energy LLC,701 West End Ave,Carthage,NY,13619,,,,,Q,2017,,Y,,
3249,Central Hudson Gas & Elec Corp,284 South Avenue,Poughkeepsie,NY,12601,,,,,I,2017,,Y,,
4226,Consolidated Edison Co-NY Inc,"Four Irving Place, Room 523",New York,NY,10003,,,,,I,2017,,Y,,
4386,Cornell Hydro,135 Humphrey Service Building,Ithaca,NY,14853,,,,,Q,2017,,Y,,
4735,Dahowa Hydro,P O Box 189Mill Road Middle Fa,Greenwich,NY,12834,,,,,Q,2017,,Y,,
5277,"American Sugar Refining, Inc.",1 Federal Street,Yonkers,NY,10702,,,,,Q,2017,,Y,,
5511,CCI Roseton LLC,992 River Road,Newburgh,NY,12550,,,,,Q,2017,,Y,,
5624,"RED-Rochester, LLC","1200 Ridgeway Avenue, Suite 21",Rochester,NY,14615,,,,,IND,2017,,Y,,
6027,Entergy Nuclear Indian Point 2,440 Hamilton Ave,White Plains,NY,10601,,,,,I,2017,Y,,,
6028,Entergy Nuclear Indian Point 3,440 Hamilton Avenue,White Plains,NY,10601,,,,,I,2017,Y,,,
6495,Fort Miller Associates,25 Canterbury Road,Clifton Park,NY,12065,,,,,Q,2017,,,,Y
6775,Village of Freeport - (NY),46 North Ocean Ave,Freeport,NY,11520,,,,,M,2017,,Y,,
6838,Rensselaer Generating LLC,39 Riverside Ave,Rensselaer,NY,12144,,,,,Q,2017,,Y,,
7011,Gas Recovery Services-IL Inc,5087 Junction Road,Lockport,NY,14094,,,,,Q,2017,,Y,,
7092,General Mills Inc,54 South Michigan Avenue,Buffalo,NY,14203,,,,,IND,2017,Y,,,
7308,Hawkeye Energy Greenport LLC,100 Marcus Blvd,Hauppauge,NY,11788,,,,,Q,2017,,Y,,
7630,Village of Greenport - (NY),236 3rd Street,Greenport,NY,11944,,,,,M,2017,,,,Y
8688,Hofstra University,101 Hofstra University,Hempstead,NY,11549,,,,,Q,2017,,Y,,
9312,IPC-Mansfield Mill,2 Manhattanville Road,Purchase,NY,10577,,,,,IND,2017,,Y,,
9350,IPC-Ticonderoga,568 Shore Airport Rd,Ticonderoga,NY,12883,,,,,IND,2017,,Y,,
9357,Hampshire Paper Co Inc,PO Box 3391827 County Route 22,Gouverneur,NY,13642,,,,,Q,2017,,,Y,
9645,Jamestown Board of Public Util,PO Box 70092 Steele Street,Jamestown,NY,14702,,,,,M,2017,,Y,,
10349,KIAC Partners,JFK AirportBuilding 49,Jamaica,NY,11430,,,,,Q,2017,,Y,,
11127,Lockport Energy Associates LP,5087 Junction Rd,Lockport,NY,14094,,,,,Q,2017,,,Y,
11329,NYU Langone Health,545 1st Ave. - SC2-122,New York City,NY,10016,,,,,Q,2017,,Y,Y,
11804,Massachusetts Electric Co,1 Metrotech Center,Brooklyn,NY,11201,,,,,I,2017,,Y,,
12758,Model City Energy LLC,2999 Judge Road,Oakfield,NY,14125,,,,,Q,2017,,Y,,
12792,NRG New York LLC,140 Samondale Avenue,West Haverstraw,NY,10993,,,,,Q,2017,,Y,,
12834,Dutchess County RRA,96 Sand Dock Road,Poughkeepsie,NY,12601,,,,,M,2017,,Y,,
13192,NRG Arthur Kill Operations Inc,4401 Victory Blvd,Staten Island,NY,10314,,,,,Q,2017,Y,,,
13193,Naniwa Energy LLC,2000 Westchester Avenue,Purchase,NY,10577,,,,,COM,2017,,Y,,
13484,New York Methodist Hospital,506 Sixth Street506 Sixth Stre,Brooklyn,NY,11215,,,,,COM,2017,,Y,,
13487,New York Zoological Society,The Bronx Zoo185th Street & So,Bronx,NY,10460,,,,,Q,2017,,Y,,
13491,New York University,Warren Weaver Hall251 Mercer S,New York,NY,10012,,,,,Q,2017,,Y,,
13511,New York State Elec & Gas Corp,P O Box 3287Corporate Acctg &,Ithaca,NY,14852,,,,,I,2017,,Y,,
13579,Dunkirk Power LLC,106 Point Drive North,Dunkirk,NY,14048,,,,,Q,2017,,Y,,
13582,NRG Astoria Gas Turbine Operations Inc,31-01 20th Avenue,Astoria,NY,11105,,,,,Q,2017,,Y,,
13587,Nissequoque Cogen Partners,2099 SUNY,Stonybrook,NY,11794,,,,,Q,2017,,,Y,
13923,NRG Oswego Harbor Power Operations Inc,261 Washington Blvd.,Oswego,NY,13126,,,,,Q,2017,,Y,,
14182,Sterling Power Partners LP,110 East Seneca Street,Sherrill,NY,13461,,,,,Q,2017,,,Y,
14222,Oswego County,46 East Bridge Street,Oswego,NY,13126,,,,,M,2017,,Y,,
14240,Oswego City of,West First Oneida Streets,Oswego,NY,13126,,,,,M,2017,,Y,,
15253,Power City Partners LP,P.O. Box 729,Massena,NY,13662,,,,,Q,2017,,Y,,
15296,New York Power Authority,123 Main Street,White Plains,NY,10601,,,,,S,2017,,Y,Y,
15430,Detroit Renewable Power,800 Westchester Avenue,Rye Brook,NY,10573,,,,,I,2017,,Y,,
16183,Rochester Gas & Electric Corp,89 East Avenue,Rochester,NY,14649,,,,,I,2017,,Y,,
16217,Village of Rockville Centre - (NY),P O  Box 950,Rockville Centre,NY,11571,,,,,M,2017,,Y,,
16729,Saranac Power Partners LP,PO Box 298599 Weed St Ext,Plattsburgh,NY,12901,,,,,Q,2017,,Y,Y,
16839,Seneca Power Partners LP,163 Cedar Street,Batavia,NY,14020,,,,,Q,2017,,Y,,
16909,Selkirk Cogen Partners LP,24 Power Park Drive,Selkirk,NY,12158,,,,,Q,2017,,,Y,
17283,Seneca Energy II,2999 Judge Road,Oakfield,NY,14125,,,,,Q,2017,,Y,,
17460,South Oak Hospital,400 Sunrise Highway,Amityville,NY,11701,,,,,COM,2017,,Y,,
18020,Starrett City Inc,155 Elmira Loop,Brooklyn,NY,11239,,,,,COM,2017,,Y,,
18102,"Steuben Rural Elec Coop, Inc",9 Wilson Avenue,Bath,NY,14810,,,,,,2017,,,,
18121,Stillwater Associates,25 Canterbury Road,Clifton Park,NY,12065,,,,,Q,2017,,,,Y
18436,"Ampersand Tannery Island Hydro, LLC",33410 Lamb Road,Carthage,NY,13619,,,,,Q,2017,,Y,,
19153,Nassau Energy Corp,185 Charles Lindbergh Blvd,Garden City,NY,11530,,,,,Q,2017,,Y,,
19774,Valley Falls Associates,25 Canterbury Road,Clifton Park,NY,12065,,,,,Q,2017,,,,Y
20148,Watervliet City of,2 15th Street City Hall,Watervliet,NY,12189,,,,,M,2017,,Y,,
20188,City of Watertown - (NY),245 Washington Street,Watertown,NY,13601,,,,,M,2017,,Y,,
20238,Watchtower Bible & Tract Soc-NY,Attn:Energy Desk/Eulah Coulter,Patterson,NY,12563,,,,,Q,2017,,,Y,
21508,Cornell University,135 Humphreys Service Building,Ithaca,NY,14853,,,,,M,2017,,Y,,
22125,"Cayuga Operating Company, LLC",228 Cayuga Drive,Lansing,NY,14882,,,,,Q,2017,,,Y,
22129,Somerset Operating Co LLC,7725 Lake Road,Barker,NY,14012,,,,,Q,2017,,,Y,
22979,Astoria Energy LLC,17-10 Steinway Street,Astoria,NY,11105,,,,,Q,2017,,,Y,
24202,Carr Street Generating Sta LP,64 Carr Street,East Syracuse,NY,13057,,,,,Q,2017,,,Y,
24210,Riverbay Corp,2049 Bartow Avenue,Bronx,NY,10475,,,,,C,2017,,Y,,
24931,Palmer Hydroelectric,15 Pine Street,Corinth,NY,12822,,,,,Q,2017,,Y,,
24979,Ampersand Chasm Hydro LLC,7063 State Route 374 PO Box 85,Chateaugay,NY,12920,,,,,Q,2017,,Y,,
29926,Entergy Nuclear Generation Co,440 Hamilton Avenue,White Plains,NY,10601,,,,,I,2017,Y,,,
32080,Dunn Paper,4921 Route 58N,Gouverner,NY,13642,,,,,IND,2017,,Y,,
32173,New Athens Generating Company LLC,P O Box 349 9300 US  Highway 9,Athens,NY,12015,,,,,Q,2017,,,Y,
40052,AG Energy LP,21 Entrance AvenuePO Box 585,Ogdensburg,NY,13669,,,,,Q,2017,,,Y,
49775,Middlesex Generating Company LLC,1732 W. Geneses Street,Syracuse,NY,13204,,,,,M,2017,,,Y,
49786,"Jamaica Bay Peaking Facility, LLC",14-25 Bay 24th Street,Far Rockaway,NY,11691,,,,,Q,2017,,Y,,
49950,"Caithness Long Island, LLC",c/o Caithness Corp.565 Fifth A,New York,NY,10017,,,,,Q,2017,,Y,,
50136,North American Energy Services,1070 Erie Avenue,North Tonawanda,NY,14120,,,,,Q,2017,,,Y,
50158,Innovative Energy Systems Inc,2999 Judge Road,Oakfield,NY,14125,,,,,Q,2017,,Y,,
54684,"Flat Rock Windpower, LLC",6972 Eagle Factory Road,Lowville,NY,13367,,,,,Q,2017,,Y,Y,
54838,Windsor Machinery Co Inc,16 Orbit Lane,Hopewell Junction,NY,12533,,,,,Q,2017,,Y,,
55754,Boralex Hydro Operations Inc,39 Hudson Falls Road,South Glens Falls,NY,12803,,,,,Q,2017,,,Y,
55952,Merced Power LLC,"8W. 40th Street, Fourth Floor",New York,NY,10018,,,,,Q,2017,,Y,,
55953,Ampersand Chowchilla Biomass LLC,"8W. 40th Street, Fourth Floor",New York,NY,10036,,,,,Q,2017,,Y,,
56142,"Alliance NYGT, LLC",110 E Seneca Street,Sherrill,NY,13461,,,,,Q,2017,,Y,Y,
56174,Finch Paper LLC,1 Glen Street,Glens Falls,NY,12801,,,,,IND,2017,,Y,,
56192,Entergy Nuclear Palisades LLC,440 HAMILTON AVENUE,White Plains,NY,10601,,,,,I,2017,Y,,,
56480,Empire Generating Co LLC,75 Riverside Avenue PO Box 350,Rensselaer,NY,12144,,,,,I,2017,,Y,,
56505,National Grid Generation LLC,175 East Old Country Rd.,Hicksville,NY,11801,,,,,I,2017,,Y,,
56601,Covanta MacArthur Renewable Energy,4001 Veterans Memorial Hwy,Ronkonkoma,NY,11779,,,,,M,2017,,,Y,
56769,Consolidated Edison Development Inc.,100 Summit Lake Drive,Valhalla,NY,10595,,,,,M,2017,,Y,,
56789,TBE Montgomery LLC,336 Neelytown Road,Montgomery,NY,12549,,,,,Q,2017,,Y,,
56830,Carson Solar 1 LLC,1585 Broadway,New York,NY,10036,,,,,Q,2017,,,Y,Y
56865,Caithness Shepherds Flat LLC,565 Fifth Avenue,New York,NY,10017,,,,,Q,2017,,Y,,Y
56868,Kawailoa Wind LLC,1166 Avenue of the Americas,New York,NY,10036,,,,,Q,2017,,Y,,Y
56888,Brea Generation LLC,120 White Plains Rd.,Tarrytown,NY,10591,,,,,Q,2017,,Y,,
56889,Rhode Island LFG Genco,120 White Plains Rd,Tarrytown,NY,10591,,,,,Q,2017,,Y,,
56977,Zotos International,300 Forge Avenue,Geneva,NY,14456,,,,,IND,2017,,Y,,
56991,Astoria Energy II LLC,17-10 Steinway Street,Astoria,NY,1105,,,,,Q,2017,,,Y,
