Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3,Steam Plant Type
1745,Biomass One LP,10869.0,Biomass One LP,OR,NORTH,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.318,OT,PS,1989,MS,,,NC,,,, ,,, ,ST,1987,,,,,,,2.0
1745,Biomass One LP,10869.0,Biomass One LP,OR,SOUTH,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.318,OT,PS,1989,MS,,,NC,,,, ,,, ,ST,1987,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,GTHSG1,OP,D,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,GTHSG2,OP,,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,HSG1,OP,,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,HSG2,OP,,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,PSG1,OP,,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,NC,,,NC,,,, ,,, ,, ,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,PSG2,OP,,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,NC,,,NC,,,, ,,, ,, ,,,,,,,2.0
12258,Medical Area Total Egy Plt Inc,10883.0,Medical Area Total Energy Plant,MA,PSG3,OP,,,, , ,, , ,,, ,,,,,,,ST,121.4,NH,OH,2003,NC,,,NC,,,, ,,, ,, ,,,,,,,2.0
3890,EFS Cogen Holdings I LLC,50006.0,Linden Cogen Plant,NJ,HRSG1,OP,Da,Y,105154,12,1990,ST,0.053,0,DP,NV,1992,NC,,,NC,,,ST,0.1,NP,PS,1992,SR,MS,,MS,,,FD,0.03,PB,PS,1992,, ,,,,,,,1.0
3890,EFS Cogen Holdings I LLC,50006.0,Linden Cogen Plant,NJ,HRSG2,OP,Da,Y,105153,12,1990,ST,0.053,0,DP,NV,1992,NC,,,NC,,,ST,0.1,NP,PS,1992,SR,MS,,MS,,,FD,0.03,PB,PS,1992,, ,,,,,,,1.0
3890,EFS Cogen Holdings I LLC,50006.0,Linden Cogen Plant,NJ,HRSG3,OP,Da,Y,105152,12,1990,ST,0.053,0,DP,NV,1992,NC,,,NC,,,ST,0.1,NP,PS,1992,SR,MS,,MS,,,FD,0.03,PB,PS,1992,, ,,,,,,,1.0
3890,EFS Cogen Holdings I LLC,50006.0,Linden Cogen Plant,NJ,HRSG4,OP,Da,Y,112637,12,1990,ST,0.053,0,DP,NV,1992,NC,,,NC,,,ST,0.1,NP,PS,1992,SR,MS,,MS,,,FD,0.03,PB,PS,1992,, ,,,,,,,1.0
3890,EFS Cogen Holdings I LLC,50006.0,Linden Cogen Plant,NJ,HRSG5,OP,Da,Y,105151,12,1990,ST,0.053,0,DP,NV,1992,NC,,,NC,,,ST,0.1,NP,PS,1992,SR,MS,,MS,,,FD,0.03,PB,PS,1992,, ,,,,,,,1.0
16064,Graphic Packaging International,50028.0,Plant 31 Paper Mill,LA,1FW,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,163.35,NH,OH,1989,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
16064,Graphic Packaging International,50028.0,Plant 31 Paper Mill,LA,1HP,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,258,NH,OH,1989,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
16064,Graphic Packaging International,50028.0,Plant 31 Paper Mill,LA,2FW,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,118.41,NH,OH,1989,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
16064,Graphic Packaging International,50028.0,Plant 31 Paper Mill,LA,4BW,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,124.9,NH,OH,1989,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
16064,Graphic Packaging International,50028.0,Plant 31 Paper Mill,LA,5CE,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,97.79,NH,OH,1989,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
13833,Northeastern Power Co,50039.0,Kline Township Cogen Facility,PA,1,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,0.17,NP,MO,1989,CF,,,NC,,,FD,0.03,PC,, ,FD,1989,OT,,,OT,,,2.0
14254,Oxy Vinyls LP,50043.0,Houston Chemical Complex Battleground,TX,HRSG1,OP,,,, , ,, , ,,, ,,,,,,,ST,43.6,NH,OH,1982,LN,,,MS,,,ST, ,,, ,, ,,,,,,,2.0
14254,Oxy Vinyls LP,50043.0,Houston Chemical Complex Battleground,TX,HRSG2,OP,,,, , ,, , ,,, ,,,,,,,ST,43.6,NH,OH,1982,LN,,,MS,,,, ,,, ,, ,,,,,,,2.0
14254,Oxy Vinyls LP,50043.0,Houston Chemical Complex Battleground,TX,HRSG3,OP,,,, , ,, , ,,, ,,,,,,,ST,4,NM,OH,2005,SR,,,MS,,,, ,,, ,, ,,,,,,,2.0
60153,Mendocino Forest Products,50049.0,Scotia Co-gen Humboldt Redwood Company LLC,CA,BLRA,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.2,NP,DA,1986,NC,,,NC,,,FD, ,,, ,, ,,,,,,,2.0
60153,Mendocino Forest Products,50049.0,Scotia Co-gen Humboldt Redwood Company LLC,CA,BLRB,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.2,NP,DA,1986,NC,,,NC,,,FD, ,,, ,, ,,,,,,,2.0
60153,Mendocino Forest Products,50049.0,Scotia Co-gen Humboldt Redwood Company LLC,CA,BLRC,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.22,NP,DA,1986,NC,,,NC,,,FD, ,,, ,, ,,,,,,,2.0
6036,ESOCO Orrington LLC,50051.0,Penobscot Energy Recovery,ME,BLR A,OP,Db,,, , ,FD, , ,,, ,,,,,,,ST,230,NM,DA,2002,OV,,,MS,,,ST,22.9,OT,, ,ST,2002,BP,SD,,,,,2.0
6036,ESOCO Orrington LLC,50051.0,Penobscot Energy Recovery,ME,BLR B,OP,Db,,, , ,FD, , ,,, ,,,,,,,ST,230,NM,DA,2002,OV,,,MS,,,ST,22.9,OT,, ,ST,2002,BP,SD,,,,,2.0
17145,Sid Richardson Carbon Ltd,50067.0,Borger Plant,TX,1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
17145,Sid Richardson Carbon Ltd,50067.0,Borger Plant,TX,2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
17445,Solid Waste Authority of Palm Beach Co,50071.0,Palm Beach Renewable Energy Facility 1,FL,BLR1,OP,N,,, , ,, , ,,, ,,,,,,,FD,250,OT,DA,1989,OV,SN,,MS,,,, ,,, ,FD,1989,BP,SD,ACI,,,,2.0
17445,Solid Waste Authority of Palm Beach Co,50071.0,Palm Beach Renewable Energy Facility 1,FL,BLR2,OP,N,,, , ,, , ,,, ,,,,,,,FD,250,OT,DA,1989,OV,SN,,MS,,,, ,,, ,FD,1989,BP,SD,ACI,,,,2.0
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,MA,1,OP,,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,PS, ,LN,,,MS,,,, ,,, ,, ,,,,,,,2.0
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,MA,2,OP,,,, , ,, , ,,, ,,,,,,,ST,0.2,NP,PS, ,LN,,,MS,,,, ,,, ,, ,,,,,,,2.0
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,MA,3,OP,,,, , ,, , ,,, ,,,,,,,ST,0.05,NP,PS,2001,FR,LN,,MS,MS,,, ,,, ,, ,,,,,,,2.0
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,MA,4,OP,,,, , ,, , ,,, ,,,,,,,ST,0.05,NP,PS,2001,FR,LN,,MS,MS,,, ,,, ,, ,,,,,,,2.0
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,MA,HRSG,OP,,,, , ,, , ,,, ,,,,,,,ST,0.14,NH,OH,2013,SR,NH3,LN,MS,MS,MS,, ,,, ,, ,,,,,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,PB1,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,,2009,,,,,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,PB2,OP,N,,, , ,, , ,,, ,,,,,,,FD,268,NH,OH,2009,OV,,,NC,,,, ,,, ,FD,2009,VE,,,,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,PB5,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,0.05,NP,OH,2009,FR,LN,,NC,,,, ,,, ,FD,2009,,,,,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,PB6,OP,Db,,, , ,ST, , ,,, ,,,,,,,FD,238.85,NH,OH,2009,AA,OV,,NC,,,, ,,, ,FD,2009,VE,,,VE,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,RB2,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,FD,2009,,,,,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,RB3,OP,N,,, , ,ST, , ,,, ,,,,,,,FD,141.5,NH,OH,2009,LA,AA,,NC,,,, ,,, ,ST,2009,EK,,,EK,,,2.0
12307,WestRock (TX),50101.0,WestRock (TX),TX,RB4,OP,N,,, , ,ST, , ,,, ,,,,,,,FD,171.6,NH,OH,2009,LA,AA,,NC,,,, ,,, ,ST,2009,EK,,,EK,,,2.0
54700,Paris Generation LP,50109.0,Paris Energy Center,TX,HRSG1,OP,Db,,, , ,, , ,,, ,,,,,,,FD,0.1,NP,OH,1989,LN,,,LN,,,, ,,, ,, ,,,,,,,2.0
54700,Paris Generation LP,50109.0,Paris Energy Center,TX,HRSG2,OP,Db,,, , ,, , ,,, ,,,,,,,FD,0.1,NP,OH,1989,LN,,,LN,,,, ,,, ,, ,,,,,,,2.0
17164,Sierra Pacific Industries Inc,50110.0,Sierra Pacific Burney Facility,CA,BLR1,OP,N,,, , ,, , ,,, ,,,,,,,LO,50,NH,TH,1986,OV,,,,,,, ,,, ,, ,,,,,,,2.0
17164,Sierra Pacific Industries Inc,50111.0,Sierra Pacific Loyalton Facility,CA,BLR1,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
17164,Sierra Pacific Industries Inc,50112.0,Sierra Pacific Quincy Facility,CA,BLR1,OP,N,,, , ,, , ,,, ,,,,,,,LO,56.4,NH,EH,1998,SN,,,,,,, ,,, ,, ,,,,,,,2.0
17164,Sierra Pacific Industries Inc,50112.0,Sierra Pacific Quincy Facility,CA,BLR2,OP,N,,, , ,, , ,,, ,,,,,,,LO,57.4,NH,EH,2007,SN,,,,,,, ,,, ,, ,,,,,,,2.0
19537,University of Texas at Austin,50118.0,Hal C Weaver Power Plant,TX,B1,OP,,,, , ,, , ,,, ,,,,,,,ST,100,NH,OH,1949,,,,NP,,,, ,,, ,, ,,,,,,,2.0
19537,University of Texas at Austin,50118.0,Hal C Weaver Power Plant,TX,B2,OP,,,, , ,, , ,,, ,,,,,,,ST,100,NH,OH,1949,,,,NP,,,, ,,, ,, ,,,,,,,2.0
19537,University of Texas at Austin,50118.0,Hal C Weaver Power Plant,TX,B3,OP,,,, , ,, , ,,, ,,,,,,,ST,28.56,NH,OH,2006,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
19537,University of Texas at Austin,50118.0,Hal C Weaver Power Plant,TX,B7,OP,,,, , ,, , ,,, ,,,,,,,ST,42.84,NH,OH,2006,FR,,,FR,,,, ,,, ,, ,,,,,,,2.0
19537,University of Texas at Austin,50118.0,Hal C Weaver Power Plant,TX,HRSG10,OP,,,, , ,, , ,,, ,,,,,,,ST,15.3,NH,OH,2010,NH3,SR,,FR,,,, ,,, ,, ,,,,,,,2.0
19537,University of Texas at Austin,50118.0,Hal C Weaver Power Plant,TX,HRSG8,SB,,,, , ,, , ,,, ,,,,,,,ST,312.6,NH,OH,1987,STM,,,FR,,,, ,,, ,, ,,,,,,,2.0
19685,Valero Refining Co,50121.0,Valero Refinery Corpus Christi West,TX,B&W,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
19685,Valero Refining Co,50121.0,Valero Refinery Corpus Christi West,TX,HOC,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
19685,Valero Refining Co,50121.0,Valero Refinery Corpus Christi West,TX,WHS,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
54777,CCI Signal Hill LLC,50127.0,CCI Signal Hill LLC,TX,HRSGA,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
54777,CCI Signal Hill LLC,50127.0,CCI Signal Hill LLC,TX,HRSGB,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
54777,CCI Signal Hill LLC,50127.0,CCI Signal Hill LLC,TX,HRSGC,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,4.0
27131,Imperial Savannah LP,50146.0,Imperial Savannah LP,GA,A,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD,40,OP,, ,, ,,,,,,,2.0
27131,Imperial Savannah LP,50146.0,Imperial Savannah LP,GA,B,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD,40,OP,, ,, ,,,,,,,2.0
27131,Imperial Savannah LP,50146.0,Imperial Savannah LP,GA,C,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD,40,OP,, ,, ,,,,,,,2.0
27131,Imperial Savannah LP,50146.0,Imperial Savannah LP,GA,D,OP,D,,, , ,FD, , ,,, ,,,,,,,FD,0.2,NP,TH,1985,LN,,,LN,,,FD,20,OP,, ,FD,2014,OT,,,OT,,,2.0
19450,Union Carbide Corp-Seadrift,50150.0,Union Carbide Seadrift Cogen,TX,11HRSG,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
19450,Union Carbide Corp-Seadrift,50150.0,Union Carbide Seadrift Cogen,TX,6 HRSG,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
19450,Union Carbide Corp-Seadrift,50150.0,Union Carbide Seadrift Cogen,TX,8 HRSG,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,,2.0
5352,Dow Chemical Co - St Charles,50152.0,Dow St Charles Operations,LA,HRSGE,OP,Db,,, , ,ST, , ,,, ,,,,,,,ST,259.1,NH,OH,1996,LN,,,MS,,,, ,,, ,ST,1996,,,,,,,4.0
5352,Dow Chemical Co - St Charles,50152.0,Dow St Charles Operations,LA,HRSGW,OP,Db,,, , ,ST, , ,,, ,,,,,,,ST,259.1,NH,OH,1996,LN,,,MS,,,ST, ,,, ,ST,1996,,,,,,,4.0
20492,Weyerhaeuser Co,50184.0,Weyerhaeuser Columbus MS,MS,COMB,OP,Db,N,, , ,FD,0.5,0,DC,MO,1980,SS,,,SS,,,FD,0.5,NH,MO,1980,LN,OT,,LN,OT,,FD,0.44,PB,OH,2016,FD,2016,,,,,,,1.0
20492,Weyerhaeuser Co,50184.0,Weyerhaeuser Columbus MS,MS,PKG,OP,Db,N,, , ,FD,0.00057,0,DP,OH,1994,SS,,,SS,,,FD,0.1,NP,OH,1994,LN,FR,,LN,FR,,FD,0.0048,OP,OH,1994,, ,,,,,,,1.0
20492,Weyerhaeuser Co,50184.0,Weyerhaeuser Columbus MS,MS,REC,OP,Db,N,, , ,FD,200,0,DM,OH,1990,SS,,,SS,,,FD,80,NM,EH,1990,LN,OT,,LN,OT,,FD,0.023,PC,OH,1990,, ,,,,,,,1.0
20547,Cosmo Specialty Fibers,50185.0,Cosmo Specialty Fibers Plant,WA,1RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
20547,Cosmo Specialty Fibers,50185.0,Cosmo Specialty Fibers Plant,WA,2RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
20547,Cosmo Specialty Fibers,50185.0,Cosmo Specialty Fibers Plant,WA,3RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
20547,Cosmo Specialty Fibers,50185.0,Cosmo Specialty Fibers Plant,WA,PB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
20548,Weyerhaeuser Co,50187.0,Weyerhaeuser Longview WA,WA,10B,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,140,NM,OH,1995,,,,,,,, ,,, ,, ,,,,,,,2.0
20548,Weyerhaeuser Co,50187.0,Weyerhaeuser Longview WA,WA,11B,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NP,TH,2001,,,,,,,, ,,, ,, ,,,,,,,2.0
20548,Weyerhaeuser Co,50187.0,Weyerhaeuser Longview WA,WA,PB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
20511,"Weyerhaeuser Co NR, New Bern CF",50188.0,Weyerhaeuser New Bern NC,NC,PB1,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,0.8,NP,NS,1995,MS,,,MS,NC,,ST,0.195,PB,, ,ST,2014,OT,,,OT,,,2.0
20511,"Weyerhaeuser Co NR, New Bern CF",50188.0,Weyerhaeuser New Bern NC,NC,PB2,OP,Db,,, , ,FD, , ,,, ,,,,,,,FD,0.1,NP,NS,1996,MS,,,LN,FR,NC,FD,0.1,PB,, ,ST,2014,OT,,,OT,,,2.0
20511,"Weyerhaeuser Co NR, New Bern CF",50188.0,Weyerhaeuser New Bern NC,NC,RB,OP,N,,, , ,ST, , ,,, ,,,,,,,, ,,,2009,,,,,,,FD,0.044,PC,, ,,2009,,,,,,,2.0
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,1CB,RE,N,N,, , ,ST, , ,DP,TH,1966,,,,NC,,,ST, ,NP,TH,1967,,,,NC,,,ST,0.2053,PB,TH,1965,, ,,,,,,,1.0
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,1HFB,OP,D,N,, , ,ST,0.8,0,DP,TH,1982,NC,,,NC,,,FD,0.2,NH,TH,1982,OV,,,NC,,,FD,0.1,PB,TH,1982,ST,2014,,,,,,,1.0
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,2HFB,OP,D,N,, , ,ST,0.8,0,DP,TH,1982,NC,,,NC,,,FD,0.2,NP,TH,1982,OV,,,NC,,,FD,0.1,PB,TH,1982,ST,2014,,,,,,,1.0
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,5REC,OP,N,N,, , ,FD,2.3,0,DM,DA,1965,NC,,,NC,,,FD,110,NM,TH,1965,,,,NC,,,FD,0.04,PC,TH,2001,, ,,,,,,,1.0
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,PKG,RE,Db,N,, , ,FD, , ,DP,TH,1997,OT,,,NC,,,FD, ,NP,TH,1997,FR,LN,,NC,,,FD,0.05,PB,TH,1997,, ,,,,,,,1.0
56289,International Paper Corporation,50191.0,IP Springfield Oregon,OR,PB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,YR, ,,,,,,,, ,,, ,, ,,,,,,,2.0
56289,International Paper Corporation,50191.0,IP Springfield Oregon,OR,PKG,OS,Db,,, , ,, , ,,, ,,,,,,,, ,,, ,FR,,,,,,, ,,, ,, ,,,,,,,2.0
56289,International Paper Corporation,50191.0,IP Springfield Oregon,OR,REC3,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
56289,International Paper Corporation,50191.0,IP Springfield Oregon,OR,REC4,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
56164,International Paper - Valliant,50192.0,International Paper Valliant OK,OK,1,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NP,TH,1996,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
56164,International Paper - Valliant,50192.0,International Paper Valliant OK,OK,2,OP,N,,, , ,, , ,,, ,,,,,,,ST,1022,NH,MO,1972,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
56164,International Paper - Valliant,50192.0,International Paper Valliant OK,OK,3,OP,N,,, , ,, , ,,, ,,,,,,,ST,658,NH,MO,2007,MS,,,MS,,,, ,,, ,, ,,,,,,,2.0
56216,Multitrade Rabun Gap LLC,50201.0,Rabun Gap Cogen Facility,GA,WB1,OP,Db,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD, ,,, ,, ,,,,,,,2.0
55807,Niagara Generation LLC,50202.0,WPS Power Niagara,NY,1,OS,N,N,, , ,FD, , ,DP,MO, ,CF,,,CF,,,FD,0.02,NP,MO,2014,SN,,,SN,,,FD, ,PB,PS, ,FD,2015,BP,,,BP,,,2.0
15064,Pinetree Power Inc,50208.0,Pinetree Power,NH,B1,OP,N,,, , ,, , ,,, ,,,,,,,ST,0.075,NP,DA,2014,SR,,,SR,,,, ,,, ,, ,,,,,,,2.0
21128,York County Solid W & R Auth,50215.0,York County Resource Recovery,PA,101,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,165,NM,DA,1994,LA,LN,,NC,,,ST,10,OP,, ,ST,1989,SD,BP,ACI,,,,2.0
21128,York County Solid W & R Auth,50215.0,York County Resource Recovery,PA,102,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,165,NM,DA,1994,LA,LN,,NC,,,, ,,, ,ST,1989,SD,BP,ACI,,,,2.0
21128,York County Solid W & R Auth,50215.0,York County Resource Recovery,PA,103,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,165,NM,DA,1994,LA,LN,,NC,,,, ,,, ,ST,1989,SD,BP,ACI,,,,2.0
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,91,OP,N,,, , ,ST, , ,DM,FT,1988,,,,,,,ST,8,NM,FT,1988,STM,SR,,NC,,,ST,0,PH,FT,1988,, ,,,,,,,2.0
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,92,OP,N,,, , ,ST, , ,DM,FT,1988,,,,,,,ST,8,NM,FT,1988,STM,SR,,NC,,,ST,0,PH,FT,1988,, ,,,,,,,2.0
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,93,OP,N,,, , ,ST, , ,DM,FT,1988,,,,,,,ST,8,NM,FT,1988,STM,SR,,NC,,,ST,0,PH,FT,1988,, ,,,,,,,2.0
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,94,OP,N,,, , ,ST, , ,DM,FT,1988,,,,,,,ST,8,NM,FT,1988,STM,SR,,NC,,,ST,0,PH,FT,1988,, ,,,,,,,2.0
15824,Ecomaine,50225.0,Regional Waste Systems,ME,1SG1A,OP,N,,, , ,, , ,,, ,,,,,,,ST,180,NM,DA,1999,SN,,,,,,, ,,, ,ST,2000,ACI,,,,,,2.0
15824,Ecomaine,50225.0,Regional Waste Systems,ME,1SG1B,OP,N,,, , ,, , ,,, ,,,,,,,ST,180,NM,DA,1999,SN,,,,,,, ,,, ,ST,2000,ACI,,,,,,2.0
18760,"TPC Group, LLC",50229.0,Texas Petrochemicals,TX,TPCBLR,OP,N,N,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
22803,SDS Lumber Co,50231.0,SDS Lumber Gorge Energy Division,WA,821,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2.0
15526,Purdue University,50240.0,Purdue University,IN,BLR1,RE,N,,, , ,FD, , ,,, ,,,,,,,FD, ,,, ,,,,,,,, ,,, ,FD, ,,,,,,,2.0
15526,Purdue University,50240.0,Purdue University,IN,BLR2,OP,N,,, , ,FD, , ,,, ,,,,,,,ST,0.15,NP,MO,2014,LN,,,,,,, ,,, ,,2017,,,,,,,2.0
15526,Purdue University,50240.0,Purdue University,IN,BLR3,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,0.2,NP,TH,1973,OT,,,,,,, ,,, ,,2017,,,,,,,2.0
15526,Purdue University,50240.0,Purdue University,IN,BLR5,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,0.6,NP,OH,1991,CF,,,,,,, ,,, ,FD,2017,BP,,,DSI,,,2.0
15526,Purdue University,50240.0,Purdue University,IN,BLR7,OP,,,, , ,FD, , ,,, ,,,,,,,ST,0.049,NP,YR,2012,LN,,,,,,, ,,, ,,2017,,,,,,,2.0
9303,Verso Bucksport LLC,50243.0,Bucksport Generation LLC,ME,5,OP,N,Y,A-22-77-11-A,1,2014,ST,0.21,0,DH,OH,2014,NC,SS,,NC,SS,,ST,0.18,NP,MO,2014,LN,MS,,LN,MS,,ST,0.68,PB,PS,2014,, ,,,,,,,1.0
9303,Verso Bucksport LLC,50243.0,Bucksport Generation LLC,ME,6,SC,N,N,, , ,ST,180.8,0,DH,OH,1976,NC,SS,,NC,SS,,ST,0.3,NP,NV,1995,NC,LN,MS,NC,LN,MS,ST,0.075,PB,PS,1976,, ,,,,,,,1.0
