Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3
9267,"Hoosier Energy R E C, Inc",6213,Merom,IN,2SG1,OP,D,N,, , ,FD, ,1,SR,MO,2012,NC,,,NC,,,FD,0.08,NP,MO,2012,SR,,,SR,,,FD,0.03,PB,PS,2012,,2016,,,,ACI,,
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,1,OP,N,N,, , ,FD,4240, ,OT,YR,2010,IF,,,OT,,,FD,1093.5,OT,YR,2009,OV,SR,OT,OT,,,ST,0.24,PB,PS,1979,, ,,,,,,
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,2,OP,N,N,, , ,FD,4169, ,OT,YR,2010,IF,,,OT,,,FD,1093.5,OT,YR,2009,OV,SR,OT,OT,,,ST,0.24,PB,PS,1979,, ,,,,,,
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,3,OP,N,N,, , ,FD,4294.5, ,OT,YR,2010,IF,,,OT,,,FD,1093.5,OT,YR,2009,OV,SR,OT,OT,,,ST,0.24,PB,PS,1979,, ,,,,,,
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,4,OP,N,N,, , ,FD,4224.5, ,OT,YR,2010,IF,,,OT,,,FD,1093.5,OT,YR,2009,OV,SR,OT,OT,,,ST,0.24,PB,PS,1979,, ,,,,,,
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,5,OP,N,N,, , ,FD,4073, ,OT,YR,2010,IF,,,OT,,,FD,1093.5,OT,YR,2009,OV,SR,OT,OT,,,ST,0.24,PB,PS,1979,, ,,,,,,
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,6,OP,N,N,, , ,FD,4287, ,OT,YR,2010,IF,,,OT,,,FD,1093.5,OT,YR,2009,OV,OT,,OT,,,ST,0.24,PB,PS,1979,, ,,,,,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,10,RE,N,N,, , ,ST, , ,DP,MO,1980,,,,,,,FD, ,NH,YR,1995,LA,,,LA,,,ST, ,PB,PS,1980,, ,,,,,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,50,OP,N,N,, , ,ST,4.7, ,DM,MO,1980,WA,,,WA,,,FD, ,NP,YR,1995,OV,SN,LN,LN,OV,SN,ST,0.14,PB,PS,1980,, ,,,,,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,60,OP,N,N,, , ,ST,4.7, ,DM,MO,1980,WA,,,WA,,,FD, ,NP,YR,1995,SN,LN,OV,LN,OV,SN,ST,0.135,PB,PS,1980,, ,,,,,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,70,OP,N,N,, , ,ST,5.3, ,DP,MO,1980,IF,WA,,IF,WA,,FD, ,NP,YR,1995,OV,SR,LN,LN,OV,SR,ST,0.1,PB,DA,1980,, ,,,,,,
9273,Indianapolis Power & Light Co,990,Harding Street,IN,9,RE,N,N,, , ,ST, , ,DP,MO,1980,,,,,,,FD, ,NP,YR,1995,LA,,,LA,,,ST,0.135,PB,PS,1980,, ,,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,1,RE,N,N,, , ,ST, , ,DP,MO,1980,,,,,,,ST, ,NP,YR,1995,,,,,,,ST,0.1,PB,PS,1980,ST, ,,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,2,RE,N,N,, , ,ST, , ,DP,MO,1980,,,,,,,ST, ,NP,YR,1995,,,,,,,ST,0.1,PB,PS,1980,, ,,,,,,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,3,OP,N,N,, , ,ST,0.37, ,DP,NV,1980,NC,WA,,NC,WA,,ST,0.87,NP,YR,1995,NC,,,NC,,,ST,0.27,PB,PS,1980,ST,2016,OT,EK,,OT,EK,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,4,OP,N,N,, , ,ST,0.27, ,DP,MO,1980,NC,WA,,NC,WA,,ST,0.87,NP,YR,1995,NC,,,NC,,,ST,0.27,PB,PS,1980,ST,2016,EK,OT,,EK,OT,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,5,OP,N,N,, , ,ST,0.37, ,DP,MO,1980,NC,WA,,NC,WA,,ST,0.87,NP,YR,1995,NC,,,NC,,,ST,0.27,PB,PS,1980,ST,2016,OT,EK,,OT,EK,
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,6,OP,N,N,, , ,ST,0.37, ,DP,MO,1980,NC,,,NC,,,ST,0.87,NP,YR,1995,NC,,,NC,,,ST,0.27,PB,PS,1980,ST,2016,EK,OT,,EK,OT,
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,1,OP,N,N,, , ,ST, , ,DP,MO,1990,NC,,,NC,,,FD, ,NP,YR,1995,LN,,,NC,,,ST,0.8,PB,PS,1988,FD,2015,EK,,,ACI,EK,
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,2,OP,N,N,, , ,ST, , ,DP,MO,1990,NC,,,NC,,,FD, ,NP,YR,1995,LN,SR,,NC,,,ST,0.44,PB,PS,1988,FD,2015,EK,,,BP,ACI,
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,3,OP,D,N,, , ,FD, , ,DP,TH,1977,NC,,,NC,,,FD, ,NP,YR,1995,OV,SR,,NC,,,FD,0.1,PB,PS,1985,FD,2016,EK,,,BP,ACI,
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,4,OP,Da,Y,1631156,2,1978,FD, , ,DP,TH,1986,NC,,,NC,,,FD, ,NP,YR,1995,OV,LN,,NC,,,FD,0.1,PB,PS,1986,FD,2016,EK,,,ACI,EK,
9303,Verso Bucksport LLC,50243,Verso Paper,ME,5,SB,N,,, , ,ST,296.8, ,DH,OH,1972,NC,SS,,NC,SS,,ST,0.55,NP,NV,1972,NC,MS,,NC,MS,,ST,0.075,PB,PS,1972,, ,,,,,,
9303,Verso Bucksport LLC,50243,Verso Paper,ME,6,SC,N,,, , ,ST,180.8, ,DH,OH,1976,NC,SS,,NC,SS,,ST,0.3,NP,NV,1976,NC,MS,,NC,MS,,ST,0.075,PB,PS,1976,, ,,,,,,
9303,Verso Bucksport LLC,50243,Verso Paper,ME,7,RE,N,,, , ,,180.8, ,DH,OH,1976,,,,,,,,0.3,NP,NV,1976,,,,,,,ST,0.075,PB,PS,1976,, ,,,,,,
9303,Verso Bucksport LLC,50243,Verso Paper,ME,8,OP,N,Y,A-22-77-4-A,11,2010,FD,0.8, ,DP,TH,1984,NC,SS,,NC,SS,,FD,0.3,NP,TH,1984,NC,MS,,NC,MS,,ST,0.06,PB,DT,1984,, ,,,,,,
9303,Verso Bucksport LLC,50243,Verso Paper,ME,9,OP,N,,, , ,FD,12, ,DH,OH,2000,NC,,,NC,,,ST,9,NM,DA,2000,NC,MS,,NC,MS,,ST,9,PH,OH,2000,, ,,,,,,
9312,IPC-Mansfield Mill,54091,Mansfield Mill,LA,HRSG,OP,D,Y,PSD-LA-93(M7),7,2004,FD, , ,,,1995,OT,OT,OT,,,,FD, ,NP,OH,1995,NC,,,NC,,,, ,,, ,,2016,,,,,,
9312,IPC-Mansfield Mill,54091,Mansfield Mill,LA,PB1,OP,D,Y,PSD-LA-93(M7),7,2004,, , ,DP,OH,1981,NC,,,NC,,,FD, ,NP,OH,1981,NC,,,NC,,,FD,0.1,PB,SM,1981,FD,2016,,,,,,
9312,IPC-Mansfield Mill,54091,Mansfield Mill,LA,PB2,OP,D,Y,PSD-LA-93(M7),7,2004,FD, , ,DP,OH,1981,NC,,,NC,,,FD, ,NP,OH,1981,NC,,,NC,,,FD,0.1,PB,SM,1981,FD,2016,,,,,,
9312,IPC-Mansfield Mill,54091,Mansfield Mill,LA,RB1,OP,D,Y,PSD-LA-93(M7),7,2004,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD,0.044,PC,SM,1981,FD,2016,,,,,,
9312,IPC-Mansfield Mill,54091,Mansfield Mill,LA,RB2,OP,D,Y,PSD-LA-93(M7),7,2004,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD,0.044,PC,SM,1981,FD,2016,,,,,,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,U1,OP,N,N,, , ,ST,1.2,0,DP,MO,1977,WA,SS,,NC,,,ST,0.8,NP,YR,2000,LN,,,NC,,,ST,0.09,PB,DT,1977,FD,2015,,,,,,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,U2,OP,N,N,, , ,ST,1.2,0,DP,MO,1977,WA,SS,,NC,,,ST,0.8,NP,YR,2000,LN,,,NC,,,ST,0.09,PB,DT,1977,FD,2015,,,,,,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,U3,OP,N,N,, , ,ST,1.2,0,DP,MO,1977,WA,SS,,NC,,,ST,0.8,NP,YR,2000,LN,,,NC,,,FD,0.09,PB,DT,1977,FD,2015,,,,,,
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,U4,OP,N,N,, , ,ST,5.24,0,DP,MO,1977,WA,SS,,NC,,,ST,1.58,NP,YR,2000,OV,,,NC,,,ST,0.1,PB,DT,1977,FD,2015,,,,,,
9324,Indiana Michigan Power Co,6000,Donald C Cook,MI,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9324,Indiana Michigan Power Co,6000,Donald C Cook,MI,NSS2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9324,Indiana Michigan Power Co,6166,Rockport,IN,MB1,OP,D,Y,EPA-5-78-A-1,10,1977,FD,1.2, ,DP,MO,1984,NC,,,NC,,,FD,0.45,NP,YR,1984,LN,OV,,NC,,,ST,0.1,PB,PS,1984,,2015,,,,ACI,,
9324,Indiana Michigan Power Co,6166,Rockport,IN,MB2,OP,D,Y,EPA-5-78-A-1,10,1977,FD,1.2, ,DP,MO,1989,NC,,,NC,,,FD,0.45,NP,YR,1989,LN,OV,,NC,,,ST,0.1,PB,PS,1989,,2015,,,,ACI,,
9332,Indian River Operations Inc,594,Indian River Generating Station,DE,1,RE,N,N,, , ,ST, , ,SU,NV,2008,,,,,,,ST, ,NP,DA,2008,,,,,,,ST,0.3,PB,WO,1981,, ,,,,,,
9332,Indian River Operations Inc,594,Indian River Generating Station,DE,2,RE,N,N,, , ,ST, , ,SU,NV,2008,,,,,,,ST, ,NP,DA,2008,,,,,,,ST,0.3,PB,WO,1981,, ,,,,,,
9332,Indian River Operations Inc,594,Indian River Generating Station,DE,3,RE,N,N,, , ,ST,1.2, ,SU,NV,2008,NC,,,NC,,,ST,0.57,NP,DA,1995,NC,,,NC,,,ST,0.3,PB,WO,1981,ST,2008,ACI,EC,,ACI,EC,
9332,Indian River Operations Inc,594,Indian River Generating Station,DE,4,OP,D,N,, , ,ST,0.2, ,DP,DA,2012,NC,,,NC,,,ST,0.1,NP,DA,2012,NC,,,NC,,,ST,0.075,PB,NV,2012,ST,2012,ACI,CD,LIJ,ACI,CD,LIJ
9348,International Paper,52152,International Paper Franklin Mill,VA,4RB,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,5PB,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,5RB,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,6PB,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,6RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,NC,,,FD, ,PC,, ,, ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,7PB,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9348,International Paper,52152,International Paper Franklin Mill,VA,9PB,OP,Db,,, , ,, , ,,, ,,,,,,,FD, ,NP,MO,1998,LN,NH3,,NC,,,, ,,, ,, ,,,,,,
9350,IPC-Ticonderoga,54099,Ticonderoga Mill,NY,PB1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9350,IPC-Ticonderoga,54099,Ticonderoga Mill,NY,RB1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9353,International Paper Co-Augusta,54358,International Paper Augusta Mill,GA,PB1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9353,International Paper Co-Augusta,54358,International Paper Augusta Mill,GA,PB2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9353,International Paper Co-Augusta,54358,International Paper Augusta Mill,GA,PB3,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NH,TH,1986,OV,,,NC,,,FD,0.075,PB,, ,, ,,,,,,
9353,International Paper Co-Augusta,54358,International Paper Augusta Mill,GA,RB2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9353,International Paper Co-Augusta,54358,International Paper Augusta Mill,GA,RB3,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.3,NP,TH,1986,OV,,,MS,,,FD, ,OT,, ,, ,,,,,,
9379,"Inter-Power/AhlCon Partners, L.P.",10143,Colver Power Project,PA,ABB01,OP,Db,N,, , ,ST,0.62,1,SR,MO,1995,CF,,,CF,,,ST,0.2,NP,DA,1995,NH3,,,NH3,,,ST,21.3,PH,OH,1995,, ,,,,,,
9382,International Paper Co-Vicksbg,54100,International Paper Vicksburg Mill,MS,N1BABO,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9382,International Paper Co-Vicksbg,54100,International Paper Vicksburg Mill,MS,N1REBO,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9384,International Paper Co-Courtld,50245,International Paper Courtland Mill,AL,HRSG,OP,N,,, , ,FD, , ,SU,PS,1990,ND,,,ND,,,FD, ,NH,PS,1990,,,,,,,FD,3.1,PH,DT,1990,, ,,,,,,
9384,International Paper Co-Courtld,50245,International Paper Courtland Mill,AL,PB3,OP,N,,, , ,FD, , ,DP,TH,1992,ND,,,ND,,,FD, ,NP,TH,1992,,,,,,,FD,0.03,PB,YR,1992,, ,,,,,,
9384,International Paper Co-Courtld,50245,International Paper Courtland Mill,AL,RB3,OP,N,,, , ,FD, , ,DH,TH,1990,ND,,,ND,,,FD,0,NH,TH,1990,,,,,,,FD,0.027,PC,YR,1990,, ,,,,,,
9385,International Paper Co,54097,International Paper Texarkana Mill,TX,PB1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9385,International Paper Co,54097,International Paper Texarkana Mill,TX,PB2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9385,International Paper Co,54097,International Paper Texarkana Mill,TX,RB1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9385,International Paper Co,54097,International Paper Texarkana Mill,TX,RB2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9390,International Paper Co-GT Mill,54087,International Paper Georgetown Mill,SC,PB01,OP,D,,, , ,FD, , ,DP,TH,1984,NC,,,NC,,,FD, ,NP,TH,1984,NC,,,NC,,,FD, ,OP,SM,1984,, ,,,,,,
9390,International Paper Co-GT Mill,54087,International Paper Georgetown Mill,SC,PB02,OP,D,,, , ,FD, , ,DP,TH,1984,NC,,,NC,,,FD, ,NP,TH,1984,NC,,,NC,,,FD, ,OP,SM,1984,, ,,,,,,
9390,International Paper Co-GT Mill,54087,International Paper Georgetown Mill,SC,RB01,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9390,International Paper Co-GT Mill,54087,International Paper Georgetown Mill,SC,RB02,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9393,International Paper Co-Riverdl,54096,International Paper Riverdale Mill,AL,BLRB1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9393,International Paper Co-Riverdl,54096,International Paper Riverdale Mill,AL,BLRB2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9393,International Paper Co-Riverdl,54096,International Paper Riverdale Mill,AL,BLRP1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9393,International Paper Co-Riverdl,54096,International Paper Riverdale Mill,AL,BLRR1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9393,International Paper Co-Riverdl,54096,International Paper Riverdale Mill,AL,BLRR2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9393,International Paper Co-Riverdl,54096,International Paper Riverdale Mill,AL,HRSG4,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9394,Interstate Paper LLC,54281,Interstate Paper LLC Riceboro,GA,MFB,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9394,Interstate Paper LLC,54281,Interstate Paper LLC Riceboro,GA,POW,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9394,Interstate Paper LLC,54281,Interstate Paper LLC Riceboro,GA,REC,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9401,International Paper Co-Pensacola,50250,International Paper Pensacola,FL,1RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,ST,0.042,PC,, ,, ,,,,,,
9401,International Paper Co-Pensacola,50250,International Paper Pensacola,FL,2RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,ST,0.042,PC,, ,, ,,,,,,
9401,International Paper Co-Pensacola,50250,International Paper Pensacola,FL,3PB,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,0.2,NH,TH,1986,LA,,,LA,,,ST,0.1,PB,, ,, ,,,,,,
9401,International Paper Co-Pensacola,50250,International Paper Pensacola,FL,4PB,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,0.2,NP,TH,1983,LA,,,LA,,,ST,0.1,PB,, ,, ,,,,,,
9401,International Paper Co-Pensacola,50250,International Paper Pensacola,FL,6PB,OP,N,,, , ,ST, , ,,, ,,,,,,,ST,0.06,NP,DA,1994,FR,LN,,FR,LN,,ST, ,,, ,, ,,,,,,
9417,Interstate Power and Light Co,1046,Dubuque,IA,1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9417,Interstate Power and Light Co,1046,Dubuque,IA,5,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9417,Interstate Power and Light Co,1046,Dubuque,IA,6,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9417,Interstate Power and Light Co,1047,Lansing,IA,1,RE,N,,, , ,ST, , ,DP,TH,1977,NC,,,SS,NC,,, ,,, ,,,,,,,ST,0.6,PB,PS,1975,, ,,,,,,
9417,Interstate Power and Light Co,1047,Lansing,IA,2,RE,N,N,, , ,ST, , ,DP,TH,1975,,,,,,,, ,,, ,,,,,,,ST,0.6,PB,PS,1975,, ,,,,,,
9417,Interstate Power and Light Co,1047,Lansing,IA,3,RE,N,N,, , ,ST, , ,DH,TH,1977,NC,,,SS,NC,,FD, ,,, ,,,,,,,ST,60,PH,PS,1975,, ,,,,,,
9417,Interstate Power and Light Co,1047,Lansing,IA,4,OP,D,Y,75-A-014-P11,3,2010,FD,1.2, ,DP,TH,1977,NC,,,IF,,,FD,0.7,NP,TH,1977,SR,LN,,NC,,,FD,260,PH,PS,1977,FD,2015,ACI,BP,,ACI,CD,BP
9417,Interstate Power and Light Co,1048,Milton L Kapp,IA,1,RE,N,N,, , ,ST, , ,DM,NS,1990,SS,,,NC,,,ST,0.45,NP,MO,2002,OV,LN,LA,NC,,,ST,0.8,PB,PS,1975,, ,OT,,,,,
9417,Interstate Power and Light Co,1048,Milton L Kapp,IA,2,OP,N,N,, , ,ST,4.3, ,DP,TH,1990,SS,,,NC,,,ST,0.45,NP,MO,2002,OV,LN,LA,NC,,,ST,0.32,PB,PS,1975,FD,2015,OT,,,OT,,
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,1,OP,N,Y,97-A-998-S1,6,1997,ST,5, ,DP,WO,1975,SS,,,NC,,,ST,235,NH,NS,1995,NC,,,NC,,,ST,0.16,PB,PS,1975,FD,2016,EK,,,EK,,
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,2,OP,N,Y,97-A-998-S1,6,1997,ST,5, ,DP,WO,1975,SS,,,NC,,,ST,235,NH,NS,1995,NC,,,NC,,,ST,0.16,PB,PS,1975,FD,2016,EK,,,EK,,
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,3,OP,N,Y,08-A-181-P,8,2008,ST,495.9, ,DH,DA,1975,SS,,,NC,,,,0.46,NP,MO,2010,OV,,,NC,,,LO,0.16,PB,PS,1975,FD,2015,EC,,,ACI,,
9417,Interstate Power and Light Co,1073,Prairie Creek,IA,4,OP,N,N,, , ,LO,1289.3, ,DH,DA,1975,SS,,,NC,,,, ,,, ,OV,LN,,NC,,,LO,0.16,PB,PS,1975,FD,2015,EC,,,ACI,,
9417,Interstate Power and Light Co,1077,Sutherland,IA,1,OP,N,N,, , ,ST,1.9, ,DP,DA,2001,SS,,,NC,,,ST,0.4,NP,MO,2003,LN,,,NC,,,ST,0.38,PB,PS,1976,, ,,,,,,
9417,Interstate Power and Light Co,1077,Sutherland,IA,2,RE,N,N,, , ,ST,0.38, ,DP,DA,2001,,,,SS,,,ST,0,NP,MO,2003,MS,,,LN,,,ST,0.38,PB,PS,1976,, ,,,,,,
9417,Interstate Power and Light Co,1077,Sutherland,IA,3,OP,N,N,, , ,ST,3.2, ,DP,DA,2001,SS,,,NC,,,, ,,, ,OV,,,NC,,,ST,0.38,PB,PS,1977,, ,,,,,,
9417,Interstate Power and Light Co,1104,Burlington (IA),IA,1,OP,N,N,, , ,ST, , ,DP,TH,1968,SS,,,NC,,,ST, ,NP,MO,1996,LN,OV,AA,NC,,,ST,0.8,PB,PS,1968,FD,2015,EC,,,ACI,EC,
9417,Interstate Power and Light Co,1888,Fox Lake,MN,1,OP,N,N,, , ,ST, , ,DP,NS,1976,NC,,,SS,NC,,, ,,, ,,,,,,,ST,0.6,PB,PS,1977,, ,,,,,,
9417,Interstate Power and Light Co,1888,Fox Lake,MN,2,RE,N,N,, , ,ST, , ,DP,NS,1976,NC,,,SS,NC,,, ,,, ,,,,,,,ST,0.6,PB,PS,1977,, ,,,,,,
9417,Interstate Power and Light Co,1888,Fox Lake,MN,3,OP,N,N,, , ,ST, , ,DP,NS,1976,NC,,,SS,NC,,, ,,, ,,,,,,,ST,0.6,PB,PS,1977,, ,,,,,,
9417,Interstate Power and Light Co,6254,Ottumwa,IA,1,OP,D,Y,78-A-019-P9,1,2010,ST,1.2, ,DP,TH,1981,NC,,,IF,,,ST,0.7,NP,TH,2010,LN,OV,,NC,,,ST,0.1,PB,PS,1981,FD,2015,EH,,,EH,BP,SD
9417,Interstate Power and Light Co,8031,Emery Station,IA,1,OP,Da,Y,02-A-634-P2,6,2002,ST,0.0022, ,DP,NS,2004,OT,,,NC,SS,,ST,0.0114,NP,NS,2004,SR,,,NC,,,ST,0.0072,PB,PS,2004,, ,,,,,,
9417,Interstate Power and Light Co,8031,Emery Station,IA,2,OP,Da,Y,02-A-634-P2,6,2002,ST,0.0022, ,DP,NS,2004,OT,,,NC,,,ST,0.0114,NP,NS,2004,SR,,,NC,,,ST,0.0072,PB,PS,2004,, ,,,,,,
9424,International Paper Co-Eastovr,52151,International Paper Eastover Facility,SC,PB1,OP,D,Y,P/C-40-128,2,1982,FD,1.2, ,DP,MO,1984,NC,,,NC,,,FD,0.7,NP,TH,1984,NC,,,NC,,,FD,0.1,PB,PS,1984,, ,,,,,,
9424,International Paper Co-Eastovr,52151,International Paper Eastover Facility,SC,PB2,OP,Db,Y,1900-0046-DD,8,2003,FD,0.3, ,DP,PS,1991,NC,,,NC,,,FD,0.3,NP,MO,1991,NC,,,NC,,,FD,0.05,PB,PS,1991,, ,,,,,,
9424,International Paper Co-Eastovr,52151,International Paper Eastover Facility,SC,RF1,OP,N,Y,P/C-40-131,2,1982,FD,280, ,DM,PS,1984,NC,,,NC,,,FD,210,NM,PS,1984,NC,,,NC,,,FD,0.044,PC,PS,1984,, ,,,,,,
9424,International Paper Co-Eastovr,52151,International Paper Eastover Facility,SC,RF2,OP,N,Y,1900-0046-CB,7,1989,FD,200, ,DM,PS,1991,NC,,,NC,,,FD,150,NM,PS,1991,NC,,,NC,,,FD,0.03,PC,PS,1991,, ,,,,,,
9434,Iowa State University,54201,Iowa State University,IA,BLR1,OP,N,,, , ,FD, , ,,, ,,,,,,,, ,,, ,,,,,,,ST, ,,, ,, ,,,,,,
9434,Iowa State University,54201,Iowa State University,IA,BLR2,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9434,Iowa State University,54201,Iowa State University,IA,BLR3,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9434,Iowa State University,54201,Iowa State University,IA,BLR4,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9434,Iowa State University,54201,Iowa State University,IA,BLR5,OS,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
9434,Iowa State University,54201,Iowa State University,IA,BLR6,RE,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
