Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,BFB,GEN1
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB2,GEN1
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB1,GEN1
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB3,GEN1
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB2,GEN2
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB3,GEN2
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,RB3,GEN2
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,BFB,GEN2
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB1,GEN2
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB1,GEN3
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,BFB,GEN3
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB2,GEN3
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,RB3,GEN3
23931,Resolute Forest Products,50956,Bowater Newsprint Calhoun Operation,PB3,GEN3
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,2,GEN1
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,4,GEN1
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,HRSG,GEN1
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,1,GEN1
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,3,GEN1
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,4,GEN2
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,HRSG,GEN2
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,1,GEN2
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,2,GEN2
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,3,GEN2
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,HRSG,GEN3
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,4,GEN3
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,3,GEN3
24210,Riverbay Corp,52168,Riverbay,U00003,GEN2
24210,Riverbay Corp,52168,Riverbay,U00004,GEN2
24210,Riverbay Corp,52168,Riverbay,U00006,GEN2
24210,Riverbay Corp,52168,Riverbay,U00008,GEN2
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,4,4
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,1,ST1
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,2,ST2
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,3,ST3
24211,Tucson Electric Power Co,8223,Springerville,1,1
24211,Tucson Electric Power Co,8223,Springerville,2,2
24211,Tucson Electric Power Co,8223,Springerville,3,3
24211,Tucson Electric Power Co,8223,Springerville,4,4
24457,Calpine Eastern Corp,50292,Bethpage Power Plant,HRSG1,GEN3
24457,Calpine Eastern Corp,50292,Bethpage Power Plant,HRSG2,GEN3
24457,Calpine Eastern Corp,50292,Bethpage Power Plant,HRSG3,GEN7
25049,Gas Recovery Systems Inc,55596,GRS Arbor Hills,HRSG 2,0004
25049,Gas Recovery Systems Inc,55596,GRS Arbor Hills,HRSG 3,0004
25049,Gas Recovery Systems Inc,55596,GRS Arbor Hills,HRSG 1,0004
26253,Louisiana Energy & Power Authority,1449,Morgan City,1,1
26253,Louisiana Energy & Power Authority,1449,Morgan City,2,2
26253,Louisiana Energy & Power Authority,1449,Morgan City,3,3
26253,Louisiana Energy & Power Authority,1449,Morgan City,4,4
26253,Louisiana Energy & Power Authority,1455,Plaquemine,1,1
26253,Louisiana Energy & Power Authority,1455,Plaquemine,2,2
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,20F101,STG
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,20F201,STG
26840,Port Townsend Paper Co,50544,Port Townsend Paper,PKB,GEN2
26840,Port Townsend Paper Co,50544,Port Townsend Paper,1RB,GEN2
26840,Port Townsend Paper Co,50544,Port Townsend Paper,10PB,GEN2
26840,Port Townsend Paper Co,50544,Port Townsend Paper,10PB,GEN4
26840,Port Townsend Paper Co,50544,Port Townsend Paper,1RB,GEN4
26840,Port Townsend Paper Co,50544,Port Townsend Paper,PKB,GEN4
26840,Port Townsend Paper Co,50544,Port Townsend Paper,PKB,GEN6
26840,Port Townsend Paper Co,50544,Port Townsend Paper,1RB,GEN6
26840,Port Townsend Paper Co,50544,Port Townsend Paper,10PB,GEN6
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG1,GEN1
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG2,GEN2
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG3,GEN3
26853,La Paloma Generating Co LLC,55151,La Paloma Generating LLC,HRSG4,GEN4
27031,Liberty Electric Power LLC,55231,Liberty Electric Power Plant,HRSG1,STG
27031,Liberty Electric Power LLC,55231,Liberty Electric Power Plant,HRSG2,STG
27131,Imperial Savannah LP,50146,Imperial Savannah LP,A,GENA
27131,Imperial Savannah LP,50146,Imperial Savannah LP,D,GENA
27131,Imperial Savannah LP,50146,Imperial Savannah LP,C,GENA
27131,Imperial Savannah LP,50146,Imperial Savannah LP,B,GENA
27131,Imperial Savannah LP,50146,Imperial Savannah LP,C,GENB
27131,Imperial Savannah LP,50146,Imperial Savannah LP,A,GENB
27131,Imperial Savannah LP,50146,Imperial Savannah LP,B,GENB
27131,Imperial Savannah LP,50146,Imperial Savannah LP,D,GENB
27131,Imperial Savannah LP,50146,Imperial Savannah LP,B,GENC
27131,Imperial Savannah LP,50146,Imperial Savannah LP,D,GENC
27131,Imperial Savannah LP,50146,Imperial Savannah LP,A,GENC
27131,Imperial Savannah LP,50146,Imperial Savannah LP,C,GENC
27131,Imperial Savannah LP,50146,Imperial Savannah LP,C,GEND
27131,Imperial Savannah LP,50146,Imperial Savannah LP,B,GEND
27131,Imperial Savannah LP,50146,Imperial Savannah LP,D,GEND
27131,Imperial Savannah LP,50146,Imperial Savannah LP,A,GEND
27718,RockTenn-Seminole,50803,Seminole Mill,3,GEN3
27718,RockTenn-Seminole,50803,Seminole Mill,2,GEN3
27718,RockTenn-Seminole,50803,Seminole Mill,1,GEN3
27769,Ocean State Power Co,51030,Ocean State Power,HRSG2,GEN3
27769,Ocean State Power Co,51030,Ocean State Power,HRSG1,GEN3
27770,Ocean State Power II,54324,Ocean State Power II,HRSG4,GEN3
27770,Ocean State Power II,54324,Ocean State Power II,HRSG3,GEN3
28764,Pine Bluff Energy LLC,55075,Pine Bluff Energy Center,HRSG,ST01
29116,Colorado Energy Management LLC,56041,Malburg,M2,M3
29116,Colorado Energy Management LLC,56041,Malburg,M1,M3
29122,Morgan Energy Center LLC,55293,Morgan Energy Center,HRSG 1,STG1
29122,Morgan Energy Center LLC,55293,Morgan Energy Center,HRSG 3,STG1
29122,Morgan Energy Center LLC,55293,Morgan Energy Center,HRSG 2,STG1
29926,Entergy Nuclear Generation Co,1590,Pilgrim Nuclear Power Station,NSS1,1
30002,International Paper Co,50398,International Paper Savanna Mill,15RB,GE10
30002,International Paper Co,50398,International Paper Savanna Mill,13PB,GEN9
30151,"Tri-State G & T Assn, Inc",87,Escalante,1,1
30151,"Tri-State G & T Assn, Inc",527,Nucla,1,1
30151,"Tri-State G & T Assn, Inc",527,Nucla,1,2
30151,"Tri-State G & T Assn, Inc",527,Nucla,1,3
30151,"Tri-State G & T Assn, Inc",527,Nucla,1,ST4
30151,"Tri-State G & T Assn, Inc",6021,Craig (CO),C1,1
30151,"Tri-State G & T Assn, Inc",6021,Craig (CO),C2,2
30151,"Tri-State G & T Assn, Inc",6021,Craig (CO),C3,3
30151,"Tri-State G & T Assn, Inc",10755,Rifle Generating Station,HR4,ST1
30151,"Tri-State G & T Assn, Inc",10755,Rifle Generating Station,HR3,ST1
30151,"Tri-State G & T Assn, Inc",10755,Rifle Generating Station,HR2,ST1
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG B,STA
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG D,STA
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG C,STA
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG A,STA
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG E,STA
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG A,STB
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG D,STB
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG B,STB
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG E,STB
30151,"Tri-State G & T Assn, Inc",50707,JM Shafer Generating Station,HRSG C,STB
31386,Tenaska Alabama Partners LP,55271,Tenaska Lindsay Hill Generating Station,HRSG2,STG1
31386,Tenaska Alabama Partners LP,55271,Tenaska Lindsay Hill Generating Station,HRSG3,STG1
31386,Tenaska Alabama Partners LP,55271,Tenaska Lindsay Hill Generating Station,HRSG1,STG1
31719,FPL Energy Wyman LLC,1507,William F Wyman,1,1
31719,FPL Energy Wyman LLC,1507,William F Wyman,2,2
31719,FPL Energy Wyman LLC,1507,William F Wyman,3,3
31719,FPL Energy Wyman LLC,1507,William F Wyman,4,4
32173,New Athens Generating Company LLC,55405,Athens Generating Plant,HRSG01,ST1
32173,New Athens Generating Company LLC,55405,Athens Generating Plant,HRSG02,ST2
32173,New Athens Generating Company LLC,55405,Athens Generating Plant,HRSG03,ST3
32790,"New Harquahala Generating Co, LLC",55372,Harquahala Generating Project,HRSG1,STG1
32790,"New Harquahala Generating Co, LLC",55372,Harquahala Generating Project,HRSG2,STG2
32790,"New Harquahala Generating Co, LLC",55372,Harquahala Generating Project,HRSG3,STG3
34164,Elk Hills Power LLC,55400,Elk Hills Power LLC,HRSG2,STG
34164,Elk Hills Power LLC,55400,Elk Hills Power LLC,HRSG1,STG
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG2,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR12,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR7,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR8,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG1,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BFB-1,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR10,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR9,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR11,GEN1
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR7,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG2,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR8,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG1,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR11,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BFB-1,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR10,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR9,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR12,GEN2
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR11,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG1,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR9,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR12,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR8,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR7,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG2,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BFB-1,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR10,GEN3
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG2,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,HRSG1,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR9,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR8,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR7,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR12,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR11,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BLR10,GEN4
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,BFB-1,GEN4
34672,DTE Energy Services,50407,Mobile Energy Services LLC,8RB,GEN5
34672,DTE Energy Services,50407,Mobile Energy Services LLC,5PB,GEN5
34672,DTE Energy Services,50407,Mobile Energy Services LLC,8PB,GEN5
34672,DTE Energy Services,50407,Mobile Energy Services LLC,7PB,GEN5
34672,DTE Energy Services,50407,Mobile Energy Services LLC,5PB,GEN6
34672,DTE Energy Services,50407,Mobile Energy Services LLC,8RB,GEN6
34672,DTE Energy Services,50407,Mobile Energy Services LLC,8PB,GEN6
34672,DTE Energy Services,50407,Mobile Energy Services LLC,7PB,GEN6
39347,"East Texas Electric Coop, Inc",55664,Harrison County Power Project,HCCP 2,ST-1
39347,"East Texas Electric Coop, Inc",55664,Harrison County Power Project,HCCP 1,ST-1
39347,"East Texas Electric Coop, Inc",58944,Woodville Renewable Power Project,2771,G1
40052,AG Energy LP,10803,Ogdensburg Power,HRSG A,GEN3
40211,"Wabash Valley Power Assn, Inc",57842,Wabash Valley Power IGCC,1HRSG,1
40211,"Wabash Valley Power Assn, Inc",57842,Wabash Valley Power IGCC,1,1
40229,Old Dominion Electric Coop,59220,Wildcat Point,HRSG1,CT1
40229,Old Dominion Electric Coop,59220,Wildcat Point,HRSG2,CT2
40230,Deseret Generation & Tran Coop,7790,Bonanza,1-1,1
40430,Lafarge Corp,50305,LaFarge Alpena,K19,GE10
40430,Lafarge Corp,50305,LaFarge Alpena,K22,GE10
40430,Lafarge Corp,50305,LaFarge Alpena,K21,GE10
40430,Lafarge Corp,50305,LaFarge Alpena,K20,GE10
40430,Lafarge Corp,50305,LaFarge Alpena,K23,GE10
40430,Lafarge Corp,50305,LaFarge Alpena,K20,GEN6
40430,Lafarge Corp,50305,LaFarge Alpena,K23,GEN6
40430,Lafarge Corp,50305,LaFarge Alpena,K22,GEN6
40430,Lafarge Corp,50305,LaFarge Alpena,K19,GEN6
40430,Lafarge Corp,50305,LaFarge Alpena,K21,GEN6
40430,Lafarge Corp,50305,LaFarge Alpena,K23,GEN7
40430,Lafarge Corp,50305,LaFarge Alpena,K19,GEN7
40430,Lafarge Corp,50305,LaFarge Alpena,K21,GEN7
40430,Lafarge Corp,50305,LaFarge Alpena,K22,GEN7
40430,Lafarge Corp,50305,LaFarge Alpena,K20,GEN7
40430,Lafarge Corp,50305,LaFarge Alpena,K23,GEN8
40430,Lafarge Corp,50305,LaFarge Alpena,K22,GEN8
40430,Lafarge Corp,50305,LaFarge Alpena,K20,GEN8
40430,Lafarge Corp,50305,LaFarge Alpena,K19,GEN8
40430,Lafarge Corp,50305,LaFarge Alpena,K21,GEN8
40430,Lafarge Corp,50305,LaFarge Alpena,K21,GEN9
40430,Lafarge Corp,50305,LaFarge Alpena,K23,GEN9
40430,Lafarge Corp,50305,LaFarge Alpena,K19,GEN9
40430,Lafarge Corp,50305,LaFarge Alpena,K20,GEN9
40430,Lafarge Corp,50305,LaFarge Alpena,K22,GEN9
40575,Utah Associated Mun Power Sys,56177,Nebo Power Station,26130,ST1
40577,"American Mun Power-Ohio, Inc",55701,Fremont Energy Center,P002,CA01
40577,"American Mun Power-Ohio, Inc",55701,Fremont Energy Center,P001,CA01
40606,City of Grand Island - (NE),59,Platte,1,1
40606,City of Grand Island - (NE),2241,C W Burdick,B-1,1
40606,City of Grand Island - (NE),2241,C W Burdick,B-2,2
40606,City of Grand Island - (NE),2241,C W Burdick,B-3,3
40613,Northern California Power Agny,57978,Lodi Energy Center,ST1HRG,ST1
44466,BP PLC,52130,Whiting Refinery,13BLR,15TG
44466,BP PLC,52130,Whiting Refinery,14BLR,15TG
44466,BP PLC,52130,Whiting Refinery,32BLR,15TG
44466,BP PLC,52130,Whiting Refinery,17BLR,15TG
44466,BP PLC,52130,Whiting Refinery,33BLR,15TG
44466,BP PLC,52130,Whiting Refinery,16BLR,15TG
44466,BP PLC,52130,Whiting Refinery,36BLR,15TG
44466,BP PLC,52130,Whiting Refinery,31BLR,15TG
44466,BP PLC,52130,Whiting Refinery,34BLR,15TG
44466,BP PLC,52130,Whiting Refinery,15BLR,15TG
44466,BP PLC,52130,Whiting Refinery,16BLR,17TG
44466,BP PLC,52130,Whiting Refinery,36BLR,17TG
44466,BP PLC,52130,Whiting Refinery,33BLR,17TG
44466,BP PLC,52130,Whiting Refinery,13BLR,17TG
44466,BP PLC,52130,Whiting Refinery,34BLR,17TG
44466,BP PLC,52130,Whiting Refinery,32BLR,17TG
44466,BP PLC,52130,Whiting Refinery,15BLR,17TG
44466,BP PLC,52130,Whiting Refinery,31BLR,17TG
44466,BP PLC,52130,Whiting Refinery,14BLR,17TG
44466,BP PLC,52130,Whiting Refinery,17BLR,17TG
44466,BP PLC,52130,Whiting Refinery,31BLR,31TG
44466,BP PLC,52130,Whiting Refinery,33BLR,31TG
44466,BP PLC,52130,Whiting Refinery,32BLR,31TG
44466,BP PLC,52130,Whiting Refinery,34BLR,31TG
44466,BP PLC,52130,Whiting Refinery,36BLR,31TG
44466,BP PLC,52130,Whiting Refinery,34BLR,32TG
44466,BP PLC,52130,Whiting Refinery,33BLR,32TG
44466,BP PLC,52130,Whiting Refinery,36BLR,32TG
44466,BP PLC,52130,Whiting Refinery,32BLR,32TG
44466,BP PLC,52130,Whiting Refinery,31BLR,32TG
44466,BP PLC,52130,Whiting Refinery,34BLR,33TG
44466,BP PLC,52130,Whiting Refinery,32BLR,33TG
44466,BP PLC,52130,Whiting Refinery,33BLR,33TG
44466,BP PLC,52130,Whiting Refinery,36BLR,33TG
44466,BP PLC,52130,Whiting Refinery,31BLR,33TG
44466,BP PLC,52130,Whiting Refinery,31BLR,34TG
44466,BP PLC,52130,Whiting Refinery,34BLR,34TG
44466,BP PLC,52130,Whiting Refinery,36BLR,34TG
44466,BP PLC,52130,Whiting Refinery,32BLR,34TG
44466,BP PLC,52130,Whiting Refinery,33BLR,34TG
44466,BP PLC,52130,Whiting Refinery,36BLR,35TG
44466,BP PLC,52130,Whiting Refinery,13BLR,35TG
44466,BP PLC,52130,Whiting Refinery,34BLR,35TG
44466,BP PLC,52130,Whiting Refinery,14BLR,35TG
44466,BP PLC,52130,Whiting Refinery,15BLR,35TG
44466,BP PLC,52130,Whiting Refinery,16BLR,35TG
44466,BP PLC,52130,Whiting Refinery,32BLR,35TG
44466,BP PLC,52130,Whiting Refinery,17BLR,35TG
44466,BP PLC,52130,Whiting Refinery,33BLR,35TG
44466,BP PLC,52130,Whiting Refinery,31BLR,35TG
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,7BLR,GEN1
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,4BLR,GEN1
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,3BLR,GEN1
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,5BLR,GEN1
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,1BLR,GEN1
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,1BLR,GEN2
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,5BLR,GEN2
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,7BLR,GEN2
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,3BLR,GEN2
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,4BLR,GEN2
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,1BLR,GEN3
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,3BLR,GEN3
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,7BLR,GEN3
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,5BLR,GEN3
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,4BLR,GEN3
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,3BLR,GEN4
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,7BLR,GEN4
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,5BLR,GEN4
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,4BLR,GEN4
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,1BLR,GEN4
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,7BLR,GEN5
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,5BLR,GEN5
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,1BLR,GEN5
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,HRSG1,GEN5
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,HRSG2,GEN5
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,3BLR,GEN5
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,4BLR,GEN5
49736,"Loring Holdings, LLC",56105,Loring Power Plant,HRSG1,STG1
49745,Cash Creek Generating LLC,56107,Cash Creek,HRSG,ST
49745,Cash Creek Generating LLC,56107,Cash Creek,HRSG2,ST
49756,Illinois Power Resources Generating LLC,856,E D Edwards,1,1
49756,Illinois Power Resources Generating LLC,856,E D Edwards,2,2
49756,Illinois Power Resources Generating LLC,856,E D Edwards,3,3
49756,Illinois Power Resources Generating LLC,6016,Duck Creek,1,1
49760,"Covanta Montgomery, Inc.",50657,Montgomery County Resource Recovery,1,GEN1
49760,"Covanta Montgomery, Inc.",50657,Montgomery County Resource Recovery,3,GEN1
49760,"Covanta Montgomery, Inc.",50657,Montgomery County Resource Recovery,2,GEN1
49768,"Bastrop Energy Partners, LP",55168,Bastrop Energy Center,HRSG1B,0003
49768,"Bastrop Energy Partners, LP",55168,Bastrop Energy Center,HRSG1A,0003
49775,Middlesex Generating Company LLC,56119,Middlesex Generating Facility,HRSG1,300
49775,Middlesex Generating Company LLC,56119,Middlesex Generating Facility,HRSG2,300
49777,SP Fiber Technologies NW LLC,56124,SPFT - Newberg Cogen,10BLR,TG1
49777,SP Fiber Technologies NW LLC,56124,SPFT - Newberg Cogen,2HRSG,TG1
49777,SP Fiber Technologies NW LLC,56124,SPFT - Newberg Cogen,2HRSG,TG2
49777,SP Fiber Technologies NW LLC,56124,SPFT - Newberg Cogen,10BLR,TG2
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,HRSG 1,GEN3
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,HRSG 2,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR5,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR3,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR7,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR4,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR8,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR1,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR2,GEN3
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR8,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR3,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR7,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR4,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR5,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR1,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR2,GEN5
49801,Expera Specialty Solutions,50933,Rhinelander Mill,BLR7,GEN6
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,2,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,3,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,1,1
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,3,2
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,1,2
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,2,2
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,2,3
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,3,3
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,1,3
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,4,4
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,HRSG,SM58
49837,Pinelawn Power LLC,56188,Pinelawn Power LLC,001,STG
49841,Colville Indian Plywood & Veneer,56191,Colville Indian Plywood & Veneer,2,Gen1
49841,Colville Indian Plywood & Veneer,56191,Colville Indian Plywood & Veneer,1,Gen1
49841,Colville Indian Plywood & Veneer,56191,Colville Indian Plywood & Veneer,1,Gen2
49841,Colville Indian Plywood & Veneer,56191,Colville Indian Plywood & Veneer,2,Gen2
49842,Georgia-Pacific Consr Prods LP-Wauna,56192,Georgia-Pacific Wauna Mill,FBB,1
49842,Georgia-Pacific Consr Prods LP-Wauna,56192,Georgia-Pacific Wauna Mill,PB,1
49846,Covanta Honolulu Resource Recovery,10334,H Power,2,GEN1
49846,Covanta Honolulu Resource Recovery,10334,H Power,1,GEN1
49846,Covanta Honolulu Resource Recovery,10334,H Power,3,GEN2
49846,Covanta Honolulu Resource Recovery,10334,H Power,1,GEN2
49889,Mount Carmel Cogen Inc,10343,Foster Wheeler Mt Carmel Cogen,SG-101,TG1
49893,Invenergy Services LLC,7999,Grays Harbor Energy Facility,HRSG1,ST1
49893,Invenergy Services LLC,7999,Grays Harbor Energy Facility,HRSG2,ST1
49893,Invenergy Services LLC,55183,Nelson Energy Center,HRSG1,ST1
49893,Invenergy Services LLC,55183,Nelson Energy Center,HRSG2,ST2
49896,"Newmont Nevada Energy Investment, LLC",56224,TS Power Plant,BLR100,001
49919,Falcon Power Operating Company,54694,Yuma Cogeneration Associates,HRSG,GEN2
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,7,TG3
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,7,TG4
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,7,TG5
49923,American Eagle Paper Mills,50284,American Eagle Paper Mills,7,TG6
49942,Eagle Point Power Generation LLC,50561,Eagle Point Power Generation,0001,STG1
49942,Eagle Point Power Generation LLC,50561,Eagle Point Power Generation,0002,STG1
49949,Kinder Morgan Production Company LP,56233,EG178 Facility,HRSG B,STG
49949,Kinder Morgan Production Company LP,56233,EG178 Facility,HRSG A,STG
49950,"Caithness Long Island, LLC",56234,Caithness Long Island Energy Center,HRSG01,ST01
49965,Constellation Mystic Power LLC,1588,Mystic Generating Station,7,7
