Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID,Steam Plant Type
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,2,GEN2,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,4,GEN2,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,3,GEN2,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,5,GEN2,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,BFB,GT3,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,4,GT3,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,BFB,TG4,2.0
7136,Georgia-Pacific Consr Prods LP-Naheola,10699.0,Georgia-Pacific Consr Prods LP-Naheola,4,TG4,2.0
61813,"ND Paper, Inc.",10700.0,Red Shield Envir Old Town Facility,BLR2,TG2,2.0
61813,"ND Paper, Inc.",10700.0,Red Shield Envir Old Town Facility,RB4,TG4,2.0
61813,"ND Paper, Inc.",10700.0,Red Shield Envir Old Town Facility,BLR6,TG4,2.0
61813,"ND Paper, Inc.",10700.0,Red Shield Envir Old Town Facility,BLR5,TG4,2.0
61813,"ND Paper, Inc.",10700.0,Red Shield Envir Old Town Facility,BLR1,TG6,2.0
61813,"ND Paper, Inc.",10700.0,Red Shield Envir Old Town Facility,BLR6,TG6,2.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,HRSG1,GEN2,1.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,HRSG3,GEN5,1.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,HRSG1,GEN5,1.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,HRSG2,GEN5,1.0
11741,Masspower,10726.0,Masspower,ST,GEN3,4.0
12949,Morgantown Energy Associates,10743.0,Morgantown Energy Facility,CFB1,GEN1,2.0
12949,Morgantown Energy Associates,10743.0,Morgantown Energy Facility,CFB2,GEN1,2.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,10HR82,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,11HR82,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,20E01,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,09HR82,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,21E01,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,13HR82,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,19E01,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,14HR82,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,16E01,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,18E01,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,17E01,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,12HR82,BP15,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,09HR82,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,10HR82,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,11HR82,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,12HR82,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,13HR82,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,14HR82,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,16E01,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,19E01,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,20E01,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,21E01,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,18E01,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,17E01,ST1,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,10HR82,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,20E01,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,19E01,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,09HR82,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,18E01,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,21E01,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,14HR82,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,12HR82,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,16E01,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,11HR82,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,17E01,ST2,1.0
12492,Midland Cogeneration Venture,10745.0,Midland Cogeneration Venture,13HR82,ST2,1.0
570,Covanta Delaware Valley LP,10746.0,Covanta Delaware Valley,BLR5,GEN1,2.0
570,Covanta Delaware Valley LP,10746.0,Covanta Delaware Valley,BLR3,GEN1,2.0
570,Covanta Delaware Valley LP,10746.0,Covanta Delaware Valley,BLR1,GEN1,2.0
570,Covanta Delaware Valley LP,10746.0,Covanta Delaware Valley,BLR4,GEN1,2.0
570,Covanta Delaware Valley LP,10746.0,Covanta Delaware Valley,BLR2,GEN1,2.0
570,Covanta Delaware Valley LP,10746.0,Covanta Delaware Valley,BLR6,GEN1,2.0
63360,Camden Plant Holdings LLC,10751.0,Camden Plant Holding LLC,HRSG1,GEN2,2.0
30151,"Tri-State G & T Assn, Inc",10755.0,Rifle Generating Station,HR3,ST1,4.0
30151,"Tri-State G & T Assn, Inc",10755.0,Rifle Generating Station,HR2,ST1,4.0
30151,"Tri-State G & T Assn, Inc",10755.0,Rifle Generating Station,HR4,ST1,4.0
13407,Nevada Power Co,10761.0,Las Vegas Generating Station,HRSG1,GEN2,4.0
13407,Nevada Power Co,10761.0,Las Vegas Generating Station,2A2B,GEN7,4.0
13407,Nevada Power Co,10761.0,Las Vegas Generating Station,3A3B,GEN8,4.0
56120,Blue Lake Power LLC,10764.0,Blue Lake Power LLC,Zurn,GEN1,2.0
62815,Stored Solar J&WE,10765.0,Indeck Jonesboro Energy Center,CFB002,GEN1,2.0
62815,Stored Solar J&WE,10766.0,Indeck West Enfield Energy Center,CFB001,GEN1,2.0
15986,Rio Bravo Fresno,10767.0,Rio Bravo Fresno,CFB,GEN1,2.0
19876,Virginia Electric & Power Co,10771.0,Hopewell Power Station,2,1,2.0
19876,Virginia Electric & Power Co,10771.0,Hopewell Power Station,1,1,2.0
16077,Rio Bravo Rocklin,10772.0,Rio Bravo Rocklin,CFB,GEN1,2.0
19876,Virginia Electric & Power Co,10773.0,Altavista Power Station,1,1,2.0
19876,Virginia Electric & Power Co,10773.0,Altavista Power Station,2,1,2.0
19876,Virginia Electric & Power Co,10774.0,Southampton Power Station,2,1,2.0
19876,Virginia Electric & Power Co,10774.0,Southampton Power Station,1,1,2.0
56866,HL Power Company,10777.0,HL Power,ZURN1,GEN1,2.0
4217,Colstrip Energy LP,10784.0,Colstrip Energy LP,BLR1,GEN1,2.0
57160,The Dow Chemical Company,10789.0,Sabine River Operations,EIHRSG,GEN3,1.0
57160,The Dow Chemical Company,10789.0,Sabine River Operations,DB1A,ST1A,1.0
57160,The Dow Chemical Company,10789.0,Sabine River Operations,DB1B,ST1A,1.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR3,GEN1,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR2,GEN1,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR1,GEN1,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR1,GEN2,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR3,GEN2,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR2,GEN2,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR5,GEN3,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR2,GEN3,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR1,GEN3,4.0
50006,Invista,10793.0,Seaford Delaware Plant,BLR3,GEN3,4.0
50006,Invista,10795.0,Camden South Carolina,BLR3,GEN1,2.0
50006,Invista,10795.0,Camden South Carolina,BLR1,GEN1,2.0
50006,Invista,10795.0,Camden South Carolina,BLR2,GEN1,2.0
50006,Invista,10795.0,Camden South Carolina,BLR4,GEN1,2.0
50006,Invista,10795.0,Camden South Carolina,BLR3,GEN2,2.0
50006,Invista,10795.0,Camden South Carolina,BLR2,GEN2,2.0
50006,Invista,10795.0,Camden South Carolina,BLR4,GEN2,2.0
50006,Invista,10795.0,Camden South Carolina,BLR1,GEN2,2.0
50006,Invista,10795.0,Camden South Carolina,BLR6,GEN3,2.0
50006,Invista,10795.0,Camden South Carolina,BLR7,GEN3,2.0
50006,Invista,10795.0,Camden South Carolina,BLR8,GEN3,2.0
50006,Invista,10795.0,Camden South Carolina,BLR1,GEN3,2.0
50006,Invista,10795.0,Camden South Carolina,BLR2,GEN3,2.0
50006,Invista,10795.0,Camden South Carolina,BLR3,GEN3,2.0
50006,Invista,10795.0,Camden South Carolina,BLR4,GEN3,2.0
40052,AG Energy LP,10803.0,Ogdensburg Power,HRSG A,GEN3,2.0
64125,Ada Cogeneration LLC,10819.0,Ada Cogeneration LP,HRSG1,GEN2,2.0
3836,NorthStar Clean Energy,10822.0,Grayling Generating Station,BOIL1,GEN1,2.0
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,B101,S101,2.0
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,B201,S101,2.0
54806,DTE Energy Services-Woodland,10836.0,Woodland Biomass Power Ltd,BLR1,GEN1,2.0
64893,Clean Energy Systems Mendota,10837.0,Covanta Mendota,B1,GEN1,2.0
65546,"NE Renewable Springfield, LLC",10838.0,"NE Renewable Springfield, LLC",BLR1,GEN1,2.0
65544,"NE Renewable Whitefield, LLC",10839.0,"NE Renewable Whitefield, LLC",BLR1,GEN1,2.0
64894,Clean Energy Systems Delano,10840.0,Covanta Delano Energy,U1,GEN1,2.0
64894,Clean Energy Systems Delano,10840.0,Covanta Delano Energy,U2,GEN2,2.0
3807,Cleveland Cliffs Inc,10849.0,Silver Bay Power,BLR1,GEN1,1.0
3807,Cleveland Cliffs Inc,10849.0,Silver Bay Power,BLR2,GEN2,1.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,HPGAS2,GEN1,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,STKR3,GEN1,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,STKR1,GEN1,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,STKR2,GEN1,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,HPGAS1,GEN1,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,STKR3,GEN2,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,HPGAS1,GEN2,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,STKR2,GEN2,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,STKR1,GEN2,2.0
3106,Cargill Inc North America Sweetners,10855.0,Cargill Corn Milling Division,HPGAS2,GEN2,2.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,CFB3,1A,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,CFB2,1A,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,CFB1,1A,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,CFB1,2A,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,CFB2,2A,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,CFB3,2A,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B4,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B1,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B7,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B3,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B5,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B10,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B8,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B6,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B2,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B9,GEN1,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B2,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B9,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B7,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B4,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B10,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B6,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B1,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B3,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B8,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B5,GEN2,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B1,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B3,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B8,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B6,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B2,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B10,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B7,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B5,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B4,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B9,GEN3,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B10,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B9,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B6,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B2,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B8,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B7,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B3,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B4,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B5,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B1,GEN4,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B5,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B1,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B7,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B3,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B8,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B9,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B10,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B4,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B6,GEN5,1.0
772,Archer Daniels Midland Co,10860.0,Archer Daniels Midland Clinton,B2,GEN5,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,1,GEN1,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,2,GEN1,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,5,GEN1,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,3,GEN1,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,4,GEN1,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,4,GEN2,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,2,GEN2,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,5,GEN2,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,3,GEN2,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,1,GEN2,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,4,GEN3,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,3,GEN3,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,5,GEN3,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,1,GEN3,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,2,GEN3,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,4,GEN4,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,5,GEN4,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,2,GEN4,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,1,GEN4,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,3,GEN4,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,5,GEN5,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,3,GEN5,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,4,GEN5,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,2,GEN5,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,1,GEN5,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,5,GEN6,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,4,GEN6,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,2,GEN6,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,1,GEN6,1.0
772,Archer Daniels Midland Co,10864.0,Archer Daniels Midland Cedar Rapids,3,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN2,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN3,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN4,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN5,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN6,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN7,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB6,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB1,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB8,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB7,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB4,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB9,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB2,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB3,GEN8,1.0
772,Archer Daniels Midland Co,10865.0,Archer Daniels Midland Decatur,CFB5,GEN8,1.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,14,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,12,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,9,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,3,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,2,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,13,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,11,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,10,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,1,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,5,GEN1,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,14,GEN2,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,13,GEN2,4.0
64580,BioUrja Renewables LLC,10866.0,Archer Daniels Midland Peoria,5,GEN2,4.0
