Utility ID,Utility Name,Plant Code,Plant Name,State,Generator ID,Status,Owner Name,Owner Street Address,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned
13630,North Carolina Mun Power Agny #1,56262,"Gastonia, Tulip Drive",NC,DG3,OP,Gastonia City of,1300 N Broad St. PO Box 1748,Gastonia,NC,28054,56960,1
13765,Northlake Energy,54995,Indiana Harbor E 5 AC Station,IN,17TG,OP,Primary Energy,,,,,15365,1
13781,Northern States Power Co - Minnesota,6090,Sherburne County,MN,3,OP,Northern States Power Co - Minnesota,414 Nicollet Mall,Minneapolis,MN,55401,13781,0.59
13781,Northern States Power Co - Minnesota,6090,Sherburne County,MN,3,OP,Southern Minnesota Mun P Agny,500 First Ave SW,Rochester,MN,55902,40580,0.41
13781,Northern States Power Co - Minnesota,7377,United Health Care,MN,1,RE,United Health Care,9900 Bren Road East,Minnetonka,MN,55343,56442,1
13781,Northern States Power Co - Minnesota,7377,United Health Care,MN,2,RE,United Health Care,9900 Bren Road East,Minnetonka,MN,55343,56442,1
13788,Northern Wasco County PUD,7511,McNary Dam Fish Attraction Project,WA,1,OP,PUD No 1 of Klickitat County,1313 South Columbus Ave.,Goldendale,WA,98620,10393,0.5
13788,Northern Wasco County PUD,7511,McNary Dam Fish Attraction Project,WA,1,OP,Northern Wasco County PUD,2345 River Road,The Dalles,OR,97058,13788,0.5
13808,Northern Iowa Windpower LLC,55804,Top of Iowa Windfarm,IA,NM,OP,Entergy Power Ventures LP,2001 Timberloch Place,The Woodlands,TX,77338,6041,0.5
13808,Northern Iowa Windpower LLC,55804,Top of Iowa Windfarm,IA,NM,OP,Shell Wind Energy Inc.,150-C N. Dairy Ashford Rd,Houston,TX,77002,17058,0.5
13833,Northeastern Power Co,50039,Kline Township Cogen Facility,PA,GEN1,OP,GDF Suez North America,1990 Post Oak BlvdSuite 1900,Houston,TX,77056,56201,1
13866,NWP Indian Mesa Wind Farm LP,55747,NWP Indian Mesa Wind Farm,TX,NWP2,OP,Florida Power & Light Co,P O Box 29100,Miami,FL,33102,6452,1
13922,Norwalk Power LLC,548,NRG Norwalk Harbor,CT,1,RE,Norwalk Power LLC,,,,,34574,1
13922,Norwalk Power LLC,548,NRG Norwalk Harbor,CT,10,RE,Norwalk Power LLC,,,,,34574,1
13922,Norwalk Power LLC,548,NRG Norwalk Harbor,CT,2,RE,Norwalk Power LLC,,,,,34574,1
13938,Oak Creek Energy System Inc II,50754,Oak Creek Energy Systems I,CA,GEN3,OP,Terra-Gen Operating Co LLC,27th Floor565  5th Ave,New York,NY,10017,2770,1
13960,NRG Cabrillo Power Ops Inc,300,Division,CA,DIGT,RE,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,301,El Cajon,CA,ENCI,SB,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,CA,2,OP,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,CA,3,OP,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,CA,4,OP,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,CA,5,OP,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,CA,GT1,SB,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,CA,ST1,OP,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,303,Kearny,CA,KEA1,SB,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,303,Kearny,CA,KEA2,SB,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,303,Kearny,CA,KEA3,SB,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,305,Miramar,CA,MRGT,SB,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,306,Naval Station,CA,NSGT,RE,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,NIG1,RE,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,NIG2,RE,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13960,NRG Cabrillo Power Ops Inc,6707,Naval Training Center,CA,NTCG,RE,"NRG Energy, Inc",211 Carnegie Center,Princenton,NJ,8540,13377,1
13989,Occidental of Elk Hills Inc,55950,Elk Hills Cogen,CA,U1,OP,California Resources Elk Hills LLC,P O Box 100128590 Highway 119,Tupman,CA,93276,13989,0.78
13989,Occidental of Elk Hills Inc,55950,Elk Hills Cogen,CA,U1,OP,Chevron Products Company-Richmond,Richmond Refinery841 Chevron Way,Richmond,CA,94802,49732,0.22
13989,Occidental of Elk Hills Inc,55950,Elk Hills Cogen,CA,U2,OP,Chevron USA Inc,P O Box 7643545 Market Street,San Francisco,CA,94120,3457,0.22
13989,Occidental of Elk Hills Inc,55950,Elk Hills Cogen,CA,U2,OP,California Resources Elk Hills LLC,P O Box 100128590 Highway 119,Tupman,CA,93276,13989,0.78
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,1,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.25
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,1,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.75
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,2,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.25
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,2,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.75
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,3,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.25
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,3,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.75
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,1,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,2,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,3,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1
13994,Oglethorpe Power Corporation,7813,Sewell Creek Energy,GA,4,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1
13994,Oglethorpe Power Corporation,7829,Smarr Energy Center,GA,1,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1
13994,Oglethorpe Power Corporation,7829,Smarr Energy Center,GA,2,OP,Smarr EMC,2100 East Exchange Place,Tucker,GA,30085,22056,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,GA,1GT1,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,GA,1GT2,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,GA,1STG,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,GA,2GT1,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,GA,2GT2,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,GA,2STG,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,1
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,RR1,IP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.42
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,RR1,IP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.08
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,RR1,IP,Public Service Co of Oklahoma,212 E. 6th Street,Tulsa,OK,74119,15474,0.5
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,OK,CT1,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.77
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,OK,CT1,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.23
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,OK,CT2,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.77
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,OK,CT2,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.23
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,OK,ST1,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.77
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,OK,ST1,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.23
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT01,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT01,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT01,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT02,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT02,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT02,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT03,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT03,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT03,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT04,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT04,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,CT04,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST01,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST01,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST01,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST02,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST02,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST02,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST03,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST03,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST03,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST04,OP,Grand River Dam Authority,P O Box 409,Vinita,OK,74301,7490,0.36
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST04,OP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.51
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,OK,ST04,OP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.13
14077,Oklahoma Municipal Power Authority,762,Ponca,OK,2,OP,City of Ponca City - (OK),6714 North Pleasant View,Ponca City,OK,74602,15202,1
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN1,OP,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN1,OP,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN1,OP,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN2,SB,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN2,SB,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN2,SB,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN3,SB,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN3,SB,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN3,SB,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN4,SB,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN4,SB,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN4,SB,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN5,SB,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN5,SB,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN5,SB,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN6,SB,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN6,SB,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN6,SB,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN7,SB,Oroville Cogeneration LP,335 Parkplace Ste G-110,Kirkland,WA,98033,14173,0.64
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN7,SB,Oroville Energy Inc,335 ParkplaceSuite G-110,Kirkland,WA,98033,34584,0.01
14173,Oroville Cogeneration LP,54477,Oroville Cogeneration LP,CA,GEN7,SB,Haskill Corp,1001 Meader Avenue,Bellingham,WA,98226,34655,0.35
14184,Orlando CoGen Ltd LP,54466,Orlando Cogen LP,FL,GEN1,OP,Orlando Cogen I Inc,,,,,34581,0
14184,Orlando CoGen Ltd LP,54466,Orlando Cogen LP,FL,GEN1,OP,Orlando Power Gen II Inc,,,,,34582,0.49
14184,Orlando CoGen Ltd LP,54466,Orlando Cogen LP,FL,GEN1,OP,Orlando Power Holdings LLC,,,,,34583,0.5
14184,Orlando CoGen Ltd LP,54466,Orlando Cogen LP,FL,GEN1,OP,Orlando Power Gen I Inc,,,,,34631,0.01
14232,Otter Tail Power Co,6098,Big Stone,SD,1,OP,Montana-Dakota Utilities Co,400 North Fourth Street,Bismarck,ND,58501,12819,0.23
14232,Otter Tail Power Co,6098,Big Stone,SD,1,OP,NorthWestern Energy - (SD),3010 West 69th Street,Sioux Falls,SD,57108,13809,0.23
14232,Otter Tail Power Co,6098,Big Stone,SD,1,OP,Otter Tail Power Co,P O Box 496215 South Cascade Street,Fergus Falls,MN,56538,14232,0.54
14232,Otter Tail Power Co,6098,Big Stone,SD,D1,SB,Montana-Dakota Utilities Co,400 North Fourth Street,Bismarck,ND,58501,12819,0.23
14232,Otter Tail Power Co,6098,Big Stone,SD,D1,SB,NorthWestern Energy - (SD),3010 West 69th Street,Sioux Falls,SD,57108,13809,0.23
14232,Otter Tail Power Co,6098,Big Stone,SD,D1,SB,Otter Tail Power Co,P O Box 496215 South Cascade Street,Fergus Falls,MN,56538,14232,0.54
14232,Otter Tail Power Co,8222,Coyote,ND,1,OP,Montana-Dakota Utilities Co,400 North Fourth Street,Bismarck,ND,58501,12199,0.25
14232,Otter Tail Power Co,8222,Coyote,ND,1,OP,"Minnkota Power Coop, Inc",1822 Mill Road,Grand Forks,ND,58203,12658,0.3
14232,Otter Tail Power Co,8222,Coyote,ND,1,OP,NorthWestern Energy - (SD),3010 West 69th Street,Sioux Falls,SD,57108,13809,0.1
14232,Otter Tail Power Co,8222,Coyote,ND,1,OP,Otter Tail Power Co,P O Box 496215 South Cascade Street,Fergus Falls,MN,56538,14232,0.35
14232,Otter Tail Power Co,56242,Kindred School,ND,1,SB,Kindred Public School,255 Dakota St,Kindred,ND,58051,49991,1
14266,PPL Susquehanna LLC,6103,PPL Susquehanna,PA,1,OP,Allegheny Electric Coop Inc,P O Box 1266212 Locust Street,Harrisburg,PA,17108,332,0.1
14266,PPL Susquehanna LLC,6103,PPL Susquehanna,PA,1,OP,PPL Susquehanna LLC,2 N Ninth St PL-4,Allentown,PA,18101,14266,0.9
14266,PPL Susquehanna LLC,6103,PPL Susquehanna,PA,2,OP,Allegheny Electric Coop Inc,P O Box 1266212 Locust Street,Harrisburg,PA,17108,332,0.1
14266,PPL Susquehanna LLC,6103,PPL Susquehanna,PA,2,OP,PPL Susquehanna LLC,2 N Ninth St PL-4,Allentown,PA,18101,14266,0.9
14293,Nalco Co,50326,Nalco,IL,AT1,OP,"Wachovia Bank of Deleware, Nat. Assoc.",One Rodney Square920 King Street,Wilmington,DE,19801,49917,1
14293,Nalco Co,50326,Nalco,IL,DPOX,OP,"Wachovia Bank of Deleware, Nat. Assoc.",One Rodney Square920 King Street,Wilmington,DE,19801,49917,1
14306,Eagle 2 US LLC,55117,RS Cogen,LA,RS-4,OP,Entergy Corp,,,,,5876,0.5
14306,Eagle 2 US LLC,55117,RS Cogen,LA,RS-4,OP,Eagle 2 US LLC,One PPG Place,Pittsburgh,PA,15272,14306,0.5
14306,Eagle 2 US LLC,55117,RS Cogen,LA,RS-5,OP,Entergy Corp,,,,,5876,0.5
14306,Eagle 2 US LLC,55117,RS Cogen,LA,RS-5,OP,Eagle 2 US LLC,One PPG Place,Pittsburgh,PA,15272,14306,0.5
14306,Eagle 2 US LLC,55117,RS Cogen,LA,RS-6,OP,Entergy Corp,,,,,5876,0.5
14306,Eagle 2 US LLC,55117,RS Cogen,LA,RS-6,OP,Eagle 2 US LLC,One PPG Place,Pittsburgh,PA,15272,14306,0.5
14354,PacifiCorp,3655,Olmstead,UT,1,OP,U S Bureau of Reclamation,P O Box 25007Code D-5400,Denver,CO,80225,2518,1
14354,PacifiCorp,3655,Olmstead,UT,2,OP,U S Bureau of Reclamation,P O Box 25007Code D-5400,Denver,CO,80225,2518,1
14354,PacifiCorp,3655,Olmstead,UT,4,OP,U S Bureau of Reclamation,P O Box 25007Code D-5400,Denver,CO,80225,2518,1
14354,PacifiCorp,6101,Wyodak,WY,1,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.8
14354,PacifiCorp,6101,Wyodak,WY,1,OP,Black Hills Power Inc,625 Ninth Street,Rapid City,SD,57701,19545,0.2
14354,PacifiCorp,6165,Hunter,UT,1,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.94
14354,PacifiCorp,6165,Hunter,UT,1,OP,Provo City Corp,251 West 800 North Street,Provo,UT,84601,15444,0.06
14354,PacifiCorp,6165,Hunter,UT,2,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.6
14354,PacifiCorp,6165,Hunter,UT,2,OP,Deseret Generation & Tran Coop,10714 South Jordan Gateway,South Jordan,UT,84095,40230,0.25
14354,PacifiCorp,6165,Hunter,UT,2,OP,Utah Associated Mun Power Sys,155 North 400 West,Salt Lake City,UT,84103,40575,0.15
14354,PacifiCorp,6265,Swift 2,WA,21,OS,PUD No 1 of Cowlitz County,P O Box 3007961 12th Avenue,Longview,WA,98632,4442,1
14354,PacifiCorp,6265,Swift 2,WA,22,OS,PUD No 1 of Cowlitz County,P O Box 3007961 12th Avenue,Longview,WA,98632,4442,1
14354,PacifiCorp,8066,Jim Bridger,WY,1,OP,Idaho Power Co,1221 W. Idaho Street,Boise,ID,83702,9191,0.33
14354,PacifiCorp,8066,Jim Bridger,WY,1,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.67
14354,PacifiCorp,8066,Jim Bridger,WY,2,OP,Idaho Power Co,1221 W. Idaho Street,Boise,ID,83702,9191,0.33
14354,PacifiCorp,8066,Jim Bridger,WY,2,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.67
14354,PacifiCorp,8066,Jim Bridger,WY,3,OP,Idaho Power Co,1221 W. Idaho Street,Boise,ID,83702,9191,0.33
14354,PacifiCorp,8066,Jim Bridger,WY,3,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.67
14354,PacifiCorp,8066,Jim Bridger,WY,4,OP,Idaho Power Co,1221 W. Idaho Street,Boise,ID,83702,9191,0.33
14354,PacifiCorp,8066,Jim Bridger,WY,4,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.67
14372,Pacific Klamath Energy Inc,55103,Klamath Cogeneration Plant,OR,CT1,OP,Klamath Energy LLC,1125 Couch StreetSuite 700,Portland,OR,97209,55930,1
14372,Pacific Klamath Energy Inc,55103,Klamath Cogeneration Plant,OR,CT2,OP,Klamath Falls City of,P O Box 237500 Klamath Avenue,Klamath Falls,OR,97601,31441,1
14372,Pacific Klamath Energy Inc,55103,Klamath Cogeneration Plant,OR,ST1,OP,Klamath Falls City of,P O Box 237500 Klamath Avenue,Klamath Falls,OR,97601,31441,1
14372,Pacific Klamath Energy Inc,55544,Klamath Expansion Project,OR,GT1,OP,Iberdrola Renewables Inc,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,1
14372,Pacific Klamath Energy Inc,55544,Klamath Expansion Project,OR,GT2,OP,Iberdrola Renewables Inc,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,1
14372,Pacific Klamath Energy Inc,55544,Klamath Expansion Project,OR,GT3,OP,Iberdrola Renewables Inc,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,1
14372,Pacific Klamath Energy Inc,55544,Klamath Expansion Project,OR,GT4,OP,Iberdrola Renewables Inc,"1125 NW Couch , Ste. 700",Portland,OR,97209,15399,1
14405,Power Choice/Pepco Energy Serv,56668,NIH Cogeneration Facility,MD,CGTG,OP,National Institutes of Health,"13 South Drive, MSC 5759Bldg 13, Rm. 201",Bethesda,MD,20892,55917,1
14412,Gila River Power Station LP,55306,Gila River Power Station,AZ,CTG5,OP,Entegra Power Group LLC,100 South Ashley Dr.Suite 1400,Tampa,FL,33602,55776,1
14412,Gila River Power Station LP,55306,Gila River Power Station,AZ,CTG6,OP,Entegra Power Group LLC,100 South Ashley Dr.Suite 1400,Tampa,FL,33602,55776,1
14412,Gila River Power Station LP,55306,Gila River Power Station,AZ,CTG7,OP,Entegra Power Group LLC,100 South Ashley Dr.Suite 1400,Tampa,FL,33602,55776,1
14412,Gila River Power Station LP,55306,Gila River Power Station,AZ,CTG8,OP,Entegra Power Group LLC,100 South Ashley Dr.Suite 1400,Tampa,FL,33602,55776,1
14412,Gila River Power Station LP,55306,Gila River Power Station,AZ,ST11,OP,Entegra Power Group LLC,100 South Ashley Dr.Suite 1400,Tampa,FL,33602,55776,1
14412,Gila River Power Station LP,55306,Gila River Power Station,AZ,ST12,OP,Entegra Power Group LLC,100 South Ashley Dr.Suite 1400,Tampa,FL,33602,55776,1
14584,Pawtucket Power Associates LP,54056,Pawtucket Power Associates,RI,GEN1,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,1
14584,Pawtucket Power Associates LP,54056,Pawtucket Power Associates,RI,GEN2,OP,Maxim Power (USA) Inc,"715 5th Avenue SWSuite 1210, Calgary, Alberta",Canada,CN,00T2P,50168,1
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,1,OP,Florida Municipal Power Agency,8553 Commodity Circle,Orlando,FL,32819,6567,0.27
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,1,OP,Kissimmee Utility Authority,P O Box 423219,Kissimmee,FL,34742,10376,0.05
