Utility ID,Utility Name,Plant Code,Plant Name,State,Generator ID,Status,Owner Name,Owner Street Address,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned
12465,"System Energy Resources, Inc",6072,Grand Gulf,MS,1,OP,"System Energy Resources, Inc",1340 Echelon Pkwy,Jackson,MS,39213,12465,0.9
12465,"System Energy Resources, Inc",6072,Grand Gulf,MS,1,OP,South Mississippi El Pwr Assn,P O  Box 158497037 US Highway 49 North,Hattiesburg,MS,39404,17568,0.1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,MS,1,OP,Gulf Power Co,One Energy Place,Pensacola,FL,32520,7801,0.5
12686,Mississippi Power Co,6073,Victor J Daniel Jr,MS,1,OP,Mississippi Power Co,2992 West Beach Boulevard,Gulfport,MS,39501,12686,0.5
12686,Mississippi Power Co,6073,Victor J Daniel Jr,MS,2,OP,Gulf Power Co,One Energy Place,Pensacola,FL,32520,7801,0.5
12686,Mississippi Power Co,6073,Victor J Daniel Jr,MS,2,OP,Mississippi Power Co,2992 West Beach Boulevard,Gulfport,MS,39501,12686,0.5
15298,Talen Montana LLC,6076,Colstrip,MT,1,OP,Talen Montana LLC,"303 North Broadway, Suite 400",Billings,MT,59101,15298,0.5
15298,Talen Montana LLC,6076,Colstrip,MT,1,OP,Puget Sound Energy Inc,PO Box 97034M/S: PSE-08S,Bellevue,WA,98004,15500,0.5
15298,Talen Montana LLC,6076,Colstrip,MT,2,OP,Talen Montana LLC,"303 North Broadway, Suite 400",Billings,MT,59101,15298,0.5
15298,Talen Montana LLC,6076,Colstrip,MT,2,OP,Puget Sound Energy Inc,PO Box 97034M/S: PSE-08S,Bellevue,WA,98004,15500,0.5
15298,Talen Montana LLC,6076,Colstrip,MT,3,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.1
15298,Talen Montana LLC,6076,Colstrip,MT,3,OP,Portland General Electric Co,121 SW  Salmon Street,Portland,OR,97204,15248,0.2
15298,Talen Montana LLC,6076,Colstrip,MT,3,OP,Talen Montana LLC,"303 North Broadway, Suite 400",Billings,MT,59101,15298,0.3
15298,Talen Montana LLC,6076,Colstrip,MT,3,OP,Puget Sound Energy Inc,PO Box 97034M/S: PSE-08S,Bellevue,WA,98004,15500,0.25
15298,Talen Montana LLC,6076,Colstrip,MT,3,OP,Avista Corp,P O Box 37271411 East Mission,Spokane,WA,99220,20169,0.15
15298,Talen Montana LLC,6076,Colstrip,MT,4,OP,NorthWestern Energy,40 E Broadway,Butte,MT,59701,13902,0.3
15298,Talen Montana LLC,6076,Colstrip,MT,4,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.1
15298,Talen Montana LLC,6076,Colstrip,MT,4,OP,Portland General Electric Co,121 SW  Salmon Street,Portland,OR,97204,15248,0.2
15298,Talen Montana LLC,6076,Colstrip,MT,4,OP,Puget Sound Energy Inc,PO Box 97034M/S: PSE-08S,Bellevue,WA,98004,15500,0.25
15298,Talen Montana LLC,6076,Colstrip,MT,4,OP,Avista Corp,P O Box 37271411 East Mission,Spokane,WA,99220,20169,0.15
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,1,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,1,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,1,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,2,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,2,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,2,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,BS#1,SB,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,BS#1,SB,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,BS#1,SB,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,BS#2,SB,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,BS#2,SB,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,BS#2,SB,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CA1,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CA1,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CA1,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT1,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT1,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT1,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT2,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT2,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT2,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT3,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT3,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,CT3,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,EDSI,OP,Green Mountain Power Corp,163 Acorn Lane,Colchester,VT,5446,7601,0.088
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,EDSI,OP,Village of Lyndonville - (VT),P O Box  167,Lyndonville,VT,5851,11359,0.0044
11806,Massachusetts Mun Wholes Electric Co,6081,Stony Brook,MA,EDSI,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.9076
13781,Northern States Power Co - Minnesota,6090,Sherburne County,MN,3,OP,Northern States Power Co - Minnesota,414 Nicollet Mall,Minneapolis,MN,55401,13781,0.59
13781,Northern States Power Co - Minnesota,6090,Sherburne County,MN,3,OP,Southern Minnesota Mun P Agny,500 First Ave SW,Rochester,MN,55902,40580,0.41
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,RR1,IP,Oklahoma Gas & Electric Co,P O Box 321,Oklahoma City,OK,73101,14063,0.42
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,RR1,IP,Oklahoma Municipal Power Authority,P O Box 1960,Edmond,OK,73083,14077,0.08
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,RR1,IP,Public Service Co of Oklahoma,212 E. 6th Street,Tulsa,OK,74119,15474,0.5
14232,Otter Tail Power Co,6098,Big Stone,SD,1,OP,Montana-Dakota Utilities Co,400 North Fourth Street,Bismarck,ND,58501,12819,0.227
14232,Otter Tail Power Co,6098,Big Stone,SD,1,OP,NorthWestern Energy - (SD),3010 West 69th Street,Sioux Falls,SD,57108,13809,0.234
14232,Otter Tail Power Co,6098,Big Stone,SD,1,OP,Otter Tail Power Co,P O Box 496215 South Cascade Street,Fergus Falls,MN,56538,14232,0.539
14232,Otter Tail Power Co,6098,Big Stone,SD,D1,SB,Montana-Dakota Utilities Co,400 North Fourth Street,Bismarck,ND,58501,12819,0.227
14232,Otter Tail Power Co,6098,Big Stone,SD,D1,SB,NorthWestern Energy - (SD),3010 West 69th Street,Sioux Falls,SD,57108,13809,0.234
14232,Otter Tail Power Co,6098,Big Stone,SD,D1,SB,Otter Tail Power Co,P O Box 496215 South Cascade Street,Fergus Falls,MN,56538,14232,0.539
14354,PacifiCorp,6101,Wyodak,WY,1,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.8
14354,PacifiCorp,6101,Wyodak,WY,1,OP,"Black Hills Power, Inc. d/b/a",625 Ninth Street,Rapid City,SD,57701,19545,0.2
14266,TalenEnergy Susquehanna LLC,6103,TalenEnergy Susquehanna,PA,1,OP,Allegheny Electric Coop Inc,P O Box 1266212 Locust Street,Harrisburg,PA,17108,332,0.1
14266,TalenEnergy Susquehanna LLC,6103,TalenEnergy Susquehanna,PA,1,OP,TalenEnergy Susquehanna LLC,2 N Ninth St PL-4,Allentown,PA,18101,14266,0.9
14266,TalenEnergy Susquehanna LLC,6103,TalenEnergy Susquehanna,PA,2,OP,Allegheny Electric Coop Inc,P O Box 1266212 Locust Street,Harrisburg,PA,17108,332,0.1
14266,TalenEnergy Susquehanna LLC,6103,TalenEnergy Susquehanna,PA,2,OP,TalenEnergy Susquehanna LLC,2 N Ninth St PL-4,Allentown,PA,18101,14266,0.9
15248,Portland General Electric Co,6106,Boardman,OR,1,OP,Idaho Power Co,1221 W. Idaho Street,Boise,ID,83702,9191,0.1
15248,Portland General Electric Co,6106,Boardman,OR,1,OP,Portland General Electric Co,121 SW  Salmon Street,Portland,OR,97204,15248,0.9
15470,"Duke Energy Indiana, LLC",6113,Gibson,IN,5,OP,Indiana Municipal Power Agency,11610 N College Avenue,Carmel,IN,46032,9234,0.2495
15470,"Duke Energy Indiana, LLC",6113,Gibson,IN,5,OP,"Duke Energy Indiana, LLC",1000 East Main Street,Plainfield,IN,46168,15470,0.5005
15470,"Duke Energy Indiana, LLC",6113,Gibson,IN,5,OP,"Wabash Valley Power Assn, Inc",722 North High School Road,Indianapolis,IN,46214,40211,0.25
6854,NextEra Energy Seabrook LLC,6115,Seabrook,NH,1,OP,NextEra Energy Seabrook LLC,700 Universe Blvd,Juno Beach,FL,33408,6854,0.8823
6854,NextEra Energy Seabrook LLC,6115,Seabrook,NH,1,OP,Town of Hudson - (MA),49 Forest Ave,Hudson,MA,1749,8973,0.0008
6854,NextEra Energy Seabrook LLC,6115,Seabrook,NH,1,OP,Massachusetts Mun Wholes Electric Co,P O Box 426 - 327 Moody Street,Ludlow,MA,1056,11806,0.1159
6854,NextEra Energy Seabrook LLC,6115,Seabrook,NH,1,OP,City of Taunton,55 Weir Street,Taunton,MA,2780,18488,0.001
55951,Exelon Nuclear,6122,R E Ginna Nuclear Power Plant,NY,1,OP,Exelon Nuclear,4300 Winfield Road,Warrenville,IL,60555,55951,0.5001
55951,Exelon Nuclear,6122,R E Ginna Nuclear Power Plant,NY,1,OP,Electricity de France,"5404 Wisconsin Avenue, Suite 400",Chevy Chase,MD,20815,60043,0.4999
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,1,OP,South Carolina Electric&Gas Company,100 SCANA Parkway,Cayce,SC,29033,17539,0.6667
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,1,OP,South Carolina Public Service Authority,One Riverwood Drive,Moncks Corner,SC,29461,17543,0.3333
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,2,U,South Carolina Electric&Gas Company,100 SCANA Parkway,Cayce,SC,29033,17539,0.55
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,2,U,South Carolina Public Service Authority,One Riverwood Drive,Moncks Corner,SC,29461,17543,0.45
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,3,U,South Carolina Electric&Gas Company,100 SCANA Parkway,Cayce,SC,29033,17539,0.55
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,3,U,South Carolina Public Service Authority,One Riverwood Drive,Moncks Corner,SC,29461,17543,0.45
17698,Southwestern Electric Power Co,6138,Flint Creek,AR,1,OP,Arkansas Electric Coop Corp,P O Box 194208,Little Rock,AR,72219,807,0.5
17698,Southwestern Electric Power Co,6138,Flint Creek,AR,1,OP,Southwestern Electric Power Co,212 E. 6th Street,Tulsa,OK,74119,17698,0.5
55983,Luminant Generation Company LLC,6145,Comanche Peak,TX,1,OP,Luminant Generation Company LLC,1601 Bryan Street,Dallas,TX,75201,55983,1.0
55983,Luminant Generation Company LLC,6145,Comanche Peak,TX,2,OP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
55983,Luminant Generation Company LLC,6146,Martin Lake,TX,1,OP,Luminant Generation Company LLC,1601 Bryan Street,Dallas,TX,75201,55983,1.0
55983,Luminant Generation Company LLC,6146,Martin Lake,TX,2,OP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
55983,Luminant Generation Company LLC,6146,Martin Lake,TX,3,OP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
55983,Luminant Generation Company LLC,6146,Martin Lake,TX,4,IP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
55983,Luminant Generation Company LLC,6147,Monticello,TX,1,OP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
55983,Luminant Generation Company LLC,6147,Monticello,TX,2,OP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
55983,Luminant Generation Company LLC,6147,Monticello,TX,3,OP,Luminant Generation Company LLC,1601 Bryan Street,Dallas,TX,75201,55983,1.0
55983,Luminant Generation Company LLC,6147,Monticello,TX,4,IP,Luminant Gen Co LLC Fin Holding,,,,,57096,1.0
50161,FirstEnergy Nuclear Operating Company,6149,Davis Besse,OH,1,OP,FirstEnergy Nuclear Generation Corp,76 South Main Street,Akron,OH,44308,54776,1.0
15452,PSEG Power Connecticut LLC,6156,New Haven Harbor,CT,2,OP,PSEG New Haven LLC,1 Waterfront St,New Haven,CT,6512,60011,1.0
15452,PSEG Power Connecticut LLC,6156,New Haven Harbor,CT,3,OP,PSEG New Haven LLC,1 Waterfront St,New Haven,CT,6512,60011,1.0
15452,PSEG Power Connecticut LLC,6156,New Haven Harbor,CT,4,OP,PSEG New Haven LLC,1 Waterfront St,New Haven,CT,6512,60011,1.0
14354,PacifiCorp,6165,Hunter,UT,1,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.9375
14354,PacifiCorp,6165,Hunter,UT,1,OP,Provo City Corp,251 West 800 North Street,Provo,UT,84601,15444,0.0625
14354,PacifiCorp,6165,Hunter,UT,2,OP,PacifiCorp,825 NE MultnomahSuite 600,Portland,OR,97232,14354,0.6031
14354,PacifiCorp,6165,Hunter,UT,2,OP,Deseret Generation & Tran Coop,10714 South Jordan Gateway,South Jordan,UT,84095,40230,0.251
14354,PacifiCorp,6165,Hunter,UT,2,OP,Utah Associated Mun Power Sys,155 North 400 West,Salt Lake City,UT,84103,40575,0.1459
9324,Indiana Michigan Power Co,6166,Rockport,IN,1,OP,AEP Generating Company,1 Riverside Plaza,Columbus,OH,43215,343,0.35
9324,Indiana Michigan Power Co,6166,Rockport,IN,1,OP,Indiana Michigan Power Co,P O Box 60One Summit Square,Fort Wayne,IN,46801,9324,0.5
9324,Indiana Michigan Power Co,6166,Rockport,IN,1,OP,Kentucky Power Co,"1 Riverside Plaza, 26th Floor",Columbus,OH,43215,22053,0.15
9324,Indiana Michigan Power Co,6166,Rockport,IN,2,OP,AEP Generating Company,1 Riverside Plaza,Columbus,OH,43215,343,0.35
9324,Indiana Michigan Power Co,6166,Rockport,IN,2,OP,Indiana Michigan Power Co,P O Box 60One Summit Square,Fort Wayne,IN,46801,9324,0.5
9324,Indiana Michigan Power Co,6166,Rockport,IN,2,OP,Kentucky Power Co,"1 Riverside Plaza, 26th Floor",Columbus,OH,43215,22053,0.15
19876,Virginia Electric & Power Co,6167,Bath County,VA,1,OP,,,,,,6458,0.4
19876,Virginia Electric & Power Co,6167,Bath County,VA,1,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.6
19876,Virginia Electric & Power Co,6167,Bath County,VA,2,OP,,,,,,6458,0.4
19876,Virginia Electric & Power Co,6167,Bath County,VA,2,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.6
19876,Virginia Electric & Power Co,6167,Bath County,VA,3,OP,,,,,,6458,0.4
19876,Virginia Electric & Power Co,6167,Bath County,VA,3,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.6
19876,Virginia Electric & Power Co,6167,Bath County,VA,4,OP,,,,,,6458,0.4
19876,Virginia Electric & Power Co,6167,Bath County,VA,4,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.6
19876,Virginia Electric & Power Co,6167,Bath County,VA,5,OP,,,,,,6458,0.4
19876,Virginia Electric & Power Co,6167,Bath County,VA,5,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.6
19876,Virginia Electric & Power Co,6167,Bath County,VA,6,OP,,,,,,6458,0.4
19876,Virginia Electric & Power Co,6167,Bath County,VA,6,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.6
19876,Virginia Electric & Power Co,6168,North Anna,VA,1,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.884
19876,Virginia Electric & Power Co,6168,North Anna,VA,1,OP,Old Dominion Electric Coop,4201 Dominion Blvd.,Glen Allen,VA,23060,40229,0.116
19876,Virginia Electric & Power Co,6168,North Anna,VA,2,OP,Virginia Electric & Power Co,120 Tredegar Street,Richmond,VA,23219,19876,0.884
19876,Virginia Electric & Power Co,6168,North Anna,VA,2,OP,Old Dominion Electric Coop,4201 Dominion Blvd.,Glen Allen,VA,23060,40229,0.116
56570,Coleto Creek Power LP,6178,Coleto Creek,TX,1,OP,"IPR-GDF Suez NA, Generation",1990 Post Oak Blvd.,Houston,TX,77056,57155,1.0
11269,Lower Colorado River Authority,6179,Fayette Power Project,TX,1,OP,Austin Energy,P O  Box 1088,Austin,TX,78767,1015,0.5
11269,Lower Colorado River Authority,6179,Fayette Power Project,TX,1,OP,Lower Colorado River Authority,3700 Lake Austin Blvd,Austin,TX,78703,11269,0.5
11269,Lower Colorado River Authority,6179,Fayette Power Project,TX,2,OP,Austin Energy,P O  Box 1088,Austin,TX,78767,1015,0.5
11269,Lower Colorado River Authority,6179,Fayette Power Project,TX,2,OP,Lower Colorado River Authority,3700 Lake Austin Blvd,Austin,TX,78703,11269,0.5
11269,Lower Colorado River Authority,6179,Fayette Power Project,TX,3,OP,Lower Colorado River Authority,3700 Lake Austin Blvd,Austin,TX,78703,11269,1.0
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,1,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.2539
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,1,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.7461
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,2,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.2539
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,2,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.7461
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,3,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.2539
13994,Oglethorpe Power Corporation,6189,Rocky Mountain Hydroelectric Plant,GA,3,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.7461
3265,Cleco Power LLC,6190,Brame Energy Center,LA,2,OP,Cleco Power LLC,2030 Donahue Ferry RoadP.O. Box 5000,Pineville,LA,71361,3265,0.3
3265,Cleco Power LLC,6190,Brame Energy Center,LA,2,OP,Louisiana Energy & Power Authority,210 Venture Way,Lafayette,LA,70507,26253,0.2
3265,Cleco Power LLC,6190,Brame Energy Center,LA,2,OP,Lafayette Utilities System,P O Box 4017-C,Lafayette,LA,70502,50111,0.5
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.0842
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Lincoln Electric System,P O Box 80869,Lincoln,NE,68501,11018,0.3316
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Missouri Basin Muni Power Agny,3724 West Avera Drive,Sioux Falls,SD,57108,12710,0.4947
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,1,OP,Heartland Consumers Power Dist,432 SE 12th Street,Madison,SD,57042,40604,0.0895
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.5921
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Lincoln Electric System,P O Box 80869,Lincoln,NE,68501,11018,0.0254
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,"Tri-State G & T Assn, Inc",1100 West 116th Avenue,Westminster,CO,80234,30151,0.3614
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,2,OP,Wyoming Municipal Power Agency,P O Box 9004041 US Highway 20,Lusk,WY,82225,40603,0.0211
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,1307,0.5921
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Lincoln Electric System,P O Box 80869,Lincoln,NE,68501,11018,0.0254
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,"Tri-State G & T Assn, Inc",1100 West 116th Avenue,Westminster,CO,80234,30151,0.3614
1307,Basin Electric Power Coop,6204,Laramie River Station,WY,3,OP,Wyoming Municipal Power Agency,P O Box 9004041 US Highway 20,Lusk,WY,82225,40603,0.0211
21535,STP Nuclear Operating Co,6251,South Texas Project,TX,1,OP,Austin Energy,P O  Box 1088,Austin,TX,78767,1015,0.16
21535,STP Nuclear Operating Co,6251,South Texas Project,TX,1,OP,City of San Antonio - (TX),P O Box 1771,San Antonio,TX,78296,16604,0.4
21535,STP Nuclear Operating Co,6251,South Texas Project,TX,1,OP,NRG Texas Power LLC,1201 Fannin Street,Houston,TX,77002,54888,0.44
21535,STP Nuclear Operating Co,6251,South Texas Project,TX,2,OP,Austin Energy,P O  Box 1088,Austin,TX,78767,1015,0.16
21535,STP Nuclear Operating Co,6251,South Texas Project,TX,2,OP,City of San Antonio - (TX),P O Box 1771,San Antonio,TX,78296,16604,0.4
21535,STP Nuclear Operating Co,6251,South Texas Project,TX,2,OP,NRG Texas Power LLC,1201 Fannin Street,Houston,TX,77002,54888,0.44
9417,Interstate Power and Light Co,6254,Ottumwa,IA,1,OP,Interstate Power and Light Co,200 First Street SE,Cedar Rapids,IA,52401,9417,0.48
9417,Interstate Power and Light Co,6254,Ottumwa,IA,1,OP,MidAmerican Energy Co,P O Box 657; 666 Grand Avenue,Des Moines,IA,50303,12341,0.52
7140,Georgia Power Co,6257,Scherer,GA,1,OP,Dalton Utilities,1200 V.D. Parrott Parkway,Dalton,GA,30720,4744,0.014
7140,Georgia Power Co,6257,Scherer,GA,1,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.084
7140,Georgia Power Co,6257,Scherer,GA,1,OP,Municipal Electric Authority,1470 Riveredge Parkway NW,Atlanta,GA,30328,13100,0.302
7140,Georgia Power Co,6257,Scherer,GA,1,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.6
7140,Georgia Power Co,6257,Scherer,GA,2,OP,Dalton Utilities,1200 V.D. Parrott Parkway,Dalton,GA,30720,4744,0.014
7140,Georgia Power Co,6257,Scherer,GA,2,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.084
7140,Georgia Power Co,6257,Scherer,GA,2,OP,Municipal Electric Authority,1470 Riveredge Parkway NW,Atlanta,GA,30328,13100,0.302
7140,Georgia Power Co,6257,Scherer,GA,2,OP,Oglethorpe Power Corporation,2100 East Exchange Place,Tucker,GA,30084,13994,0.6
7140,Georgia Power Co,6257,Scherer,GA,3,OP,Georgia Power Co,P O Box 4545,Atlanta,GA,30302,7140,0.75
7140,Georgia Power Co,6257,Scherer,GA,3,OP,Gulf Power Co,One Energy Place,Pensacola,FL,32520,7801,0.25
7140,Georgia Power Co,6257,Scherer,GA,4,OP,Florida Power & Light Co,P O Box 29100,Miami,FL,33102,6452,0.764
7140,Georgia Power Co,6257,Scherer,GA,4,OP,JEA,21 West Church St.,Jacksonville,FL,32202,9617,0.236
14354,PacifiCorp,6265,Swift 2,WA,21,OS,PUD No 1 of Cowlitz County,P O Box 3007961 12th Avenue,Longview,WA,98632,4442,1.0
14354,PacifiCorp,6265,Swift 2,WA,22,OS,PUD No 1 of Cowlitz County,P O Box 3007961 12th Avenue,Longview,WA,98632,4442,1.0
58185,"FirstLight Power Resources, Inc. - MA",6388,Turners Falls,MA,1,OP,FirstLight Hydro Generating Company,143 West Street Ext. Suite E,New Milford,CT,6776,54897,1.0
58185,"FirstLight Power Resources, Inc. - MA",6388,Turners Falls,MA,2,OP,FirstLight Hydro Generating Company,143 West Street Ext. Suite E,New Milford,CT,6776,54897,1.0
58185,"FirstLight Power Resources, Inc. - MA",6388,Turners Falls,MA,3,OP,FirstLight Hydro Generating Company,143 West Street Ext. Suite E,New Milford,CT,6776,54897,1.0
58185,"FirstLight Power Resources, Inc. - MA",6388,Turners Falls,MA,5,OP,FirstLight Hydro Generating Company,143 West Street Ext. Suite E,New Milford,CT,6776,54897,1.0
58185,"FirstLight Power Resources, Inc. - MA",6388,Turners Falls,MA,7,OP,FirstLight Hydro Generating Company,143 West Street Ext. Suite E,New Milford,CT,6776,54897,1.0
11208,Los Angeles Department of Water & Power,6481,Intermountain Power Project,UT,1,OP,Intermountain Power Agency,P O Box 51111Room 1263,Los Angeles,CA,90051,40576,1.0
11208,Los Angeles Department of Water & Power,6481,Intermountain Power Project,UT,2,OP,Intermountain Power Agency,P O Box 51111Room 1263,Los Angeles,CA,90051,40576,1.0
40444,Truckee-Carson Irrigation District,6521,Lahontan,NV,1,OP,U S Bureau of Reclamation,P O Box 25007Code D-5400,Denver,CO,80225,2518,1.0
