Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet),FAA Obstacle Number
56545,Pattern Operators LP,56661,Pattern Gulf Wind,TX,Kenedy,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,283.2,283.2,283.2,12,2008,Mitsubishi,MWT95/2.4,19,2,262.5,48-023396
56545,Pattern Operators LP,57192,Spring Valley Wind Project,NV,WHITE PINE,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,8,2012,Siemens,SWT 2.3-101,16.7,3,262.5,32-020263
56545,Pattern Operators LP,57514,Ocotillo Express LLC,CA,Imperial,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,265.4,265.4,265.4,12,2012,Siemens,SWT 2.37-108,19,2,262.5,06-028368
56545,Pattern Operators LP,58242,Pattern Panhandle Wind LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,218.0,218.0,218.0,7,2014,GE,GE 1.85-87,19,2,262.5,48-031521
56545,Pattern Operators LP,58720,Pattern Panhandle Wind 2 LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,181.7,181.7,181.7,11,2014,Siemens,SWT 2.3-108,19,2,262.5,48-032375
56548,Lost Creek Wind LLC,57189,Lost Creek Wind Energy Facility,MO,DeKalb,LCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,5,2010,GE,1.5 XLE ESS,15.6,2,262.5,29-020298
56555,FPL Energy Montezuma Wind,57201,FPL Energy Montezuma Winds LLC,CA,Solano,S2.3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36.8,36.8,36.8,11,2010,Siemens,Siemens 2.3,19,2,262.5,06-002884
56561,Day County Wind LLC,57194,Day County Wind LLC,SD,Day,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.0,99.0,99.0,4,2010,GE,GE 1.5 XLE,16.8,3,262.5,46-020454
56568,United Materials of Great Falls Inc,56591,Horseshoe Bend Wind Park,MT,Cascade,HBWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.0,9.0,9.0,2,2006,GE,1.5 SLE,19,2,262.5,"30-000628, 30-000631"
56592,Idaho Wind Partners 1 LLC,56434,Burley Butte Windpark,ID,Cassia,BBWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,13.5,13.5,13.5,2,2011,GE,1.5XLE,14.9,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56435,Golden Valley Wind Park LLC,ID,Cassia,GVWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,12.0,12.0,12.0,1,2011,GE,1.5XLE,14.1,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56437,Milner Dam Wind Park LLC,ID,Cassia,MDWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,19.5,19.5,19.5,2,2011,GE,1.5XLE,14.4,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56439,Oregon Trail Wind Park,ID,Twin Falls,OTWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,13.5,13.5,13.5,1,2011,GE,1.5XLE,14,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56440,Pilgrim Stage Wind Park,ID,Twin Falls,PSWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.5,10.5,10.5,1,2011,GE,1.5XLE,14.9,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56441,Salmon Falls Wind Park,ID,Twin Falls,SFWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21.0,21.0,21.0,4,2011,GE,1.5XLE,14.4,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56442,Thousand Springs Wind Park,ID,Twin Falls,TSWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,12.0,12.0,12.0,1,2011,GE,1.5XLE,13.8,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,56443,Tuana Gulch Wind Park,ID,Twin Falls,TGWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.5,10.5,10.5,1,2011,GE,1.5XLE,14.1,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,57124,Payne's Ferry,ID,Twin Falls,PFWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21.0,21.0,21.0,12,2010,GE,1.5XLE,14.6,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,57125,Camp Reed,ID,Elmore,CRWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2010,GE,1.5XLE,14.4,2,262,16-98-111
56592,Idaho Wind Partners 1 LLC,57126,Yahoo Creek,ID,Twin Falls,YCWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21.0,21.0,21.0,12,2010,GE,1.5XLE,14.5,2,262,16-98-111
56599,Wind Energy America Inc,56216,L J Trust,IA,Osceola,LJT2,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,6,2011,,, , , ,
56599,Wind Energy America Inc,56217,NAE Shaokatan Power,MN,Lincoln,SPP2,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.8,0.8,0.8,12,2011,,, , , ,
56599,Wind Energy America Inc,56217,NAE Shaokatan Power,MN,Lincoln,SPP3,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.8,0.8,0.8,6,2010,,, , , ,
56599,Wind Energy America Inc,56218,Zachary Ridge LLC,IA,Osceola,ZR2,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,1,2010,,, , , ,
56603,Roth Rock Wind Farm LLC,57239,Roth Rock Wind Farm LLC,MD,Garrett,SRRW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.0,40.0,40.0,8,2011,Nordex,Nordex N90,19,2,262,2009-WTE-4157-OE
56603,Roth Rock Wind Farm LLC,57240,"Roth Rock North Wind Farm, LLC",MD,Garrett,SRRNW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,8,2011,Nordex,Nordex N90,19,2,262,2009-WTE-4157-OE
56612,Kit Carson Windpower LLC,57244,Kit Carson Windpower,CO,Kit Carson,KCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51.0,51.0,51.0,11,2010,GE,1.5SLE/ESS,7.9,2,272,08-020967
56617,Iowa Lakes Community College,57257,Iowa Lakes Community College Wind Farm,IA,EMMET,VMN82,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.0,1.0,1.0,2,2005,Vestas,VMN82,18,2,229.6,151-350'
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,BARNSTABLE,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2009,Fuhrlander,FL1577,14.5,2,262,25-020032
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,BARNSTABLE,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,GE,GESLE,13.7,2,262,25-022039
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,BARNSTABLE,3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,GE,GESLE,13.7,2,262,25-022038
56622,NextEra Energy Resources,59284,Mammoth Plains,OK,Dewey,GE1.7,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.0,199.0,199.0,12,2014,GE,1.6ESS,18,2,265,40-020606
56625,Flat Water Wind Farm LLC,57283,Flat Water Wind Farm LLC,NE,Richardson,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60.0,60.0,60.0,12,2010,GE,GE 1.5XLE,25.7,1,262,2010-WTE-246-OE
56627,DeWind Co.,57263,Little Pringle I Wind Farm,TX,Hutchinson,LP1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,10,2010,DeWind,D8.2,19.7,2,262.5,48-024579
56627,DeWind Co.,57264,Little Pringle II Wind Farm,TX,Hutchinson,LP2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,10,2010,DeWind,D8.2,19.7,2,262.5,48-024580
56627,DeWind Co.,57516,KODE Novus I,OK,Texas,NOVUS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,80.0,80.0,80.0,9,2012,DeWind,D9.2,18.9,2,262.5,40-021554
56627,DeWind Co.,57517,DeWind Frisco,TX,Hansford,FRISC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,2,2012,DeWind,D8.2,19.2,2,262.5,48-026305
56627,DeWind Co.,57889,KODE Novus II,OK,Texas,NOVII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.0,40.0,40.0,12,2012,DeWind,D9.2,18.8,2,262.5,40-021853
56629,Lubbock Wind LLC,57259,Lubbock Wind Ranch,TX,Lubbock,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,7.5,7.5,7.5,2,2010,Samsung Heavy Industries,SHI 2.5 MW,15.9,2,262,48-023962
56630,Texico Wind LP,57258,Texico Wind Ranch LP,NM,Curry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.9,1.9,1.9,12,2003,Samsung Heavy Industries,SHI 2.5 MW,15.9,2,262,35-001131
56642,Grant County Wind LLC,57274,Grant County Wind LLC,MN,Grant,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,12,2010,Suzlon,S88,19,2,262,27-020703 thru 12
56653,Northern Colorado Wind LLC,57290,Northern Colorado Wind LLC,CO,Logan,GE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,8,2009,Siemens,Siemens 2.3,16.9,2,254,360i
56653,Northern Colorado Wind LLC,57290,Northern Colorado Wind LLC,CO,Logan,SIEM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.8,151.8,151.8,8,2009,Siemens,Siemens 2.3,15.8,3,262,08-020245
56654,Carleton College,57296,Carleton College,MN,Rice,WIND1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,9,2004,Vestas,V87,16,4,230,27-002377
56654,Carleton College,57296,Carleton College,MN,Rice,WIND2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.6,1.6,1.6,10,2011,GE,XLE,16,4,262,27-021657
56661,Criterion Power Partners LLC,57300,Criterion Wind Project,MD,GARRETT,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,70.0,70.0,70.0,12,2010,Clipper,C-93,18.3,2,262,24-020130
56662,Cedar Point LLC,57315,Cedar Point Wind,CO,LINCOLN,1-139,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,252.0,243.0,243.0,5,2011,Vestas,V-90,19,2,265,2009-WTW-7128-OE
56664,Garnet Energy Corporation,57302,Garnet Wind Energy Center,CA,RIVERSIDE,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.5,6.5,6.5,6,2009,NedWind,NedWind 40,15,1,131,06-020026
56665,Dutch Energy Corporation,57301,Dutch Wind Energy,CA,Riverside,DEC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.0,8.0,8.0,8,1994,NedWind,NedWind 40,15,1,131,06-022116
56667,Loraine Windpower Park LLC,57303,Loraine Windpark Project LLC,TX,Mitchell,LWG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75.0,75.0,75.0,10,2009,GE,GE 1.5 SLE,17,2,262,48-027494
56667,Loraine Windpower Park LLC,57303,Loraine Windpark Project LLC,TX,Mitchell,LWG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75.0,75.0,75.0,10,2009,GE,GE 1.5 SLE,17,2,262,48-027494
56678,FPL Energy Illinois Wind LLC,57325,FPL Energy Illinois Wind LLC,IL,DeKalb,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,217.5,217.5,217.5,12,2009,GE,GE 1.5 MW XLE,17.9,3,262,17-021012
56680,Diamond Shamrock Refining Company LP,57326,Sunray Wind I,TX,Moore,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,49.5,49.5,49.5,9,2009,GE,G.E. 1.5 SLE,18.3,2,270,48-022849
56682,Duke Energy Top Of the World WindPower,57327,Top of the World Windpower Project,WY,CONVERSE,TOTW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.0,200.0,200.0,10,2010,GE,GE-1.5SLE/ESS,8,2,272,56-020592
56683,Elk City LLC,57346,Elk City LLC,OK,Roger Mills,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,Siemens,Siemens 2.3,19,2,262.5,40-020454
56683,Elk City LLC,57346,Elk City LLC,OK,Roger Mills,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,12,2010,GE,General Electric 1.5 XLE,16.8,3,262.5,40-020750
56684,White Oak Energy LLC,57342,White Oak Energy LLC,IL,McLean,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,6,2011,GE,GE 1.5 XLE,16.8,3,262.5,17-021967
56688,Baldwin Wind LLC,57347,Baldwin Wind LLC,ND,Burleigh,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.4,102.4,102.4,12,2010,GE,GE 1.6 ESS-XLE,16.8,3,262.5,38-020822
56689,Renew Energy Maintenance LLC,57351,Uilk Wind LLC,MN,PIPESTONE,FA01,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,Goldwind,GW77,16,2,213,unknown
56689,Renew Energy Maintenance LLC,57351,Uilk Wind LLC,MN,PIPESTONE,FA02,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,Goldwind,GW77,16,2,213,unknown
56689,Renew Energy Maintenance LLC,57351,Uilk Wind LLC,MN,PIPESTONE,FA03,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,1,2010,Goldwind,GW77,16,2,213,unknown
56690,Town of Portsmouth,57350,Portsmouth Wind Turbine,RI,Newport,WTG-1,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,3,2009,AAER,A-1500,14,2,213,
56693,Fox Island Wind LLC,57354,Fox Island Wind LLC,ME,Knox,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.5,4.5,4.5,11,2009,GE,1.5sle,14.5,2,262,2030349
56698,Red Mesa Wind LLC,57357,Red Mesa Wind LLC,NM,Sandoval,EXIS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.4,102.4,102.4,12,2010,GE,1.6-83,14,2,262,35-021291
56699,CPV Keenan II Renewable Energy Co LLC,57358,Keenan II Renewable Energy Co LLC,OK,WOODWARD,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.8,151.8,151.8,12,2010,Siemens,2.3-101,18,1,262.5,11993
56713,Adams Wind Generations LLC,57375,Adams Wind Generations LLC,MN,Meeker,AWG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,3,2011,SANY,ECO 86,17.7,2,263,27-020973
56715,Ridgewind Power Partners LLC,57386,Ridgewind,MN,PIPESTONE,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.3,25.3,25.3,1,2011,Siemens,SWT-2.3-93,19,2,262,27-021131
56721,Danielson Wind Farms LLC,57396,Danielson Wind Farms LLC,MN,KANDIYOHI,DWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,3,2011,SANY,ECO 86,16.6,2,263,27-020983
56727,Ashtabula Wind III LLC,57387,Ashtabula Wind III LLC,ND,Barnes,GE16,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,62.4,62.4,62.4,12,2010,GE,GE 1.6 ESS-XLE,16.8,3,262.5,38-020666
56742,Notus Clean Energy LLC,57414,Notus Wind 1,MA,BARNSTABLE,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.7,1.7,1.7,7,2010,Vestas,V82,19,2,262,25-020128
56744,Elk Wind Energy LLC,57417,Elk Wind Farm,IA,Delaware,NORD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.8,40.8,40.8,12,2011,Nordex,N100,19,3,328,19-022172
56757,Valley View Transmission LLC,57434,Valley View Transmission LLC,MN,Murray,VVT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,7,2011,Gamesa,G87,13,2,256,27-021298
56769,Consolidated Edison Development Inc.,59435,Oak Tree Energy,SD,Clark,OTE14,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,19.5,19.5,19.5,12,2014,GE,1.85-87,19,2,262.5,2014-WTE-358-OTE
56786,Crystal Lake 3 LLC,57468,Crystal Lake 3 LLC,IA,Winnebago,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,66.0,66.0,66.0,12,2009,GE,GE 1.5 XLE,16.8,3,262.5,19-021624
56787,Garden Wind LLC,57469,Garden Wind LLC,IA,Hardin,GE1.5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.0,150.0,150.0,12,2009,GE,GE 1.5 XLE,16.8,3,262.5,19-021547
56790,Ralls Wind Farm LLC,57474,Ralls Wind Farm,TX,Crosby,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,7,2011,SANY,SE8720IIIE,18.5,2,255.9,
56800,Brewster,56207,DL Windy Acres LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2003,Suzlon,S-64,17.8,2,213.3,27-002225
56800,Brewster,56208,S&P Windfarm LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2003,Suzlon,S-64,17.8,2,213.3,27-002223
56800,Brewster,56210,B&K Energy Systems LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.0,2.0,2.0,12,2003,Suzlon,S-64,17.8,2,213.3,27-002228
56801,Cisco,56709,Christoffer Wind Energy I LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,2,2008,Suzlon,S-88,17.8,2,259.2,27-026276
56801,Cisco,56710,Christoffer Wind Energy II LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,2,2008,Suzlon,S-88,17.8,2,259.2,27-026275
56801,Cisco,56711,Christoffer Wind Energy III LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,2,2008,Suzlon,S-88,17.8,2,259.2,27-026274
56801,Cisco,56712,Christoffer Wind Energy IV LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,2,2008,Suzlon,S-88,17.8,2,259.2,27-026273
56802,Echo 1,56971,Oregon Trail Windfarm LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,6,2009,Vestas,V-82,15.4,2,262.5,41-020207
56802,Echo 1,56972,Pacific Canyon Windfarm LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.3,8.3,8.3,6,2009,Vestas,V-82,15.4,2,262.5,41-020361
56802,Echo 1,56973,Sand Ranch Windfarm LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,6,2009,Vestas,V-82,15.4,2,262.5,41-020300
56802,Echo 1,56975,Ward Butte Windfarm LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.6,6.6,6.6,6,2009,Vestas,V-82,15.4,2,262.5,41-020214
56803,Echo 2,56969,Four Corners Windfarm LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,6,2009,REpower,MM 92,15.4,2,257.5,41-020388
56803,Echo 2,56970,Four Mile Canyon Windfarm LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.0,10.0,10.0,6,2009,REpower,MM 92,15.4,2,257.5,41-020383
56804,Echo 3,56967,Butter Creek Power LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5.0,5.0,5.0,6,2009,Vestas,V-82,15.4,2,262.5,41-020389
56804,Echo 3,56968,Big Top LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.7,1.7,1.7,6,2009,Vestas,V-82,15.4,2,262.5,41-020363
56804,Echo 3,56974,Wagon Trail LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.3,3.3,3.3,6,2009,Vestas,V-82,15.4,2,262.5,41-020367
56805,Exelon Wind LLC,56628,Prairie Wind Power LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.0,4.0,4.0,1,2008,Suzlon,S-88,17.8,2,259.2,27-020138
56806,Marshall Wind,56824,Marshall Wind 2 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.2,4.2,4.2,12,2007,Suzlon,S-88,18.6,2,259.2,27-022940
56806,Marshall Wind,56825,Marshall Wind 3 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.2,4.2,4.2,12,2007,Suzlon,S-88,18.6,2,259.2,27-021339
56806,Marshall Wind,56826,Marshall Wind 4 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.2,4.2,4.2,12,2007,Suzlon,S-88,18.6,2,259.2,27-022941
56806,Marshall Wind,56827,Marshall Wind 5 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,12,2007,Suzlon,S-88,18.6,2,259.2,27-020543
56806,Marshall Wind,56828,Marshall Wind 6 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,12,2007,Suzlon,S-88,18.6,2,259.2,27-020542
56806,Marshall Wind,56840,Marshall Wind 1 LLC,MN,Lyon,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.1,2.1,2.1,12,2007,Suzlon,S-88,18.6,2,259.2,27-020544
56807,Moore 1,56580,Blue Breezes LLC,MN,Faribault,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17,2,241.1,27-002574
56807,Moore 1,56581,Blue Breezes II LLC,MN,Faribault,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,17,2,241.1,27-002575
56808,Norgard 1,56578,Roadrunner I LLC,MN,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002704
56808,Norgard 1,56579,Windy Dog I LLC,MN,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002709
56808,Norgard 1,56582,Breezy Bucks II LLC,MN,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002706
56808,Norgard 1,56583,Salty Dog I LLC,MN,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002738
56808,Norgard 1,56584,Salty Dog II LLC,MN,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002707
56808,Norgard 1,56585,Wallys Wind Farm LLC,MN,LINCOLN,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002708
56808,Norgard 1,56595,Breezy Bucks I LLC,MN,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.3,1.3,1.3,5,2006,Suzlon,S-64,16.8,2,241.1,27-002705
56855,Performance Services,57637,Union City Wind Turbine,IN,Randolph,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.0,1.0,1.0,3,2010,Nordex,N1000,12.3,3,229.7,2010-WTE-6446-OE
56855,Performance Services,57638,Randolph Eastern School Wind Turbine,IN,Randolph,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.0,1.0,1.0,3,2010,Nordex,1000,12.3,3,229.7,2011-WTE-14493-OE
56865,Caithness Shepherds Flat LLC,57526,North Hurlburt Wind LLC,OR,Gilliam,NORTH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,265.0,265.0,265.0,2,2012,GE,2.5xl+,14.3,2,279,20009-WTW-7316-OE
56865,Caithness Shepherds Flat LLC,57549,South Hurlburt Wind LLC,OR,Gilliam,SOUTH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,290.0,290.0,290.0,7,2012,GE,2.5xl+,13.5,2,279,2009-WTW-7448-OE
56865,Caithness Shepherds Flat LLC,57550,Horseshoe Bend Wind LLC,OR,Gilliam,HORSE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,290.0,290.0,290.0,7,2012,GE,2.5xl+,13.5,2,279,2009-WTW-7546-OE
56868,Kawailoa Wind LLC,57529,Kawailoa Wind,HI,Honolulu,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,69.0,69.0,69.0,11,2012,Siemens,SWT 2.3-101,13,3,326,15-020126
56874,Winona County Wind LLC,57547,Winona County Wind LLC,MN,Winona,WCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2011,Unison,U-57,0,2,223,27-021580
56891,Shirley Wind LLC,57553,Shirley Wind,WI,Brown,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20.0,20.0,20.0,11,2010,Nordex,Nordex N100,8,2,272,55-020467
56894,Woodstock Hills,55342,Woodstock Windfarm,MN,Pipestone,WIND,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.2,10.2,10.2,5,1999,Vestas,V44,17,2,196,27-001666
56899,Wind Stream Operations LLC,50532,Victory Garden (Tehachapi),CA,Kern,15SLE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,5,2000,GE,GE 1.5SLE,16.5,1,210,Unknown
56899,Wind Stream Operations LLC,50532,Victory Garden (Tehachapi),CA,Kern,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21.2,21.2,21.2,12,1981,Vestas,V15,16.5,1,80,Unknown
56899,Wind Stream Operations LLC,56275,Helzel & Schwarzhoff 86,CA,Kern,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.4,2.4,2.4,12,1986,Vestas,V-17,12,1,80,
56909,Record Hill Wind LLC,57568,Record Hill Wind,ME,OXFORD,RHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.6,50.6,50.6,1,2012,Siemens,SWT-2.3-93,17,2,262,23-021737
